,food,communication,plant,no-cat,all,mammal,relation,vegetable,bird,object,fruit,measure,animal,weapon,green,mean
salad,0.01658541772375582,0.0,0.0,0.0,0.014090738369982049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002045077072915858
crab,0.0005728568143222738,0.0,0.0,0.0,0.0005049935324825266,0.0,0.0,0.0,0.0,0.000484206641517083,0.0,0.0,0.00047417085938576144,0.0,0.0,0.00013574852318050967
water,0.004110529601692198,0.0,0.0,0.0,0.004207271709516674,0.0,0.004191073399590978,0.0,0.0,0.003964539964319074,0.0,0.0,0.0,0.0,0.0,0.0010982276450079284
melon,0.0054260711559109935,0.0,0.005369945215970605,0.0,0.004836486065148654,0.0,0.0,0.0,0.0,0.0049126631824075485,0.006073103168804256,0.0,0.0,0.0,0.0,0.0017745512525494703
plantain,0.11920365730560366,0.0,0.11650526167231123,0.0,0.10683251910647362,0.0,0.0,0.10618584535921674,0.0,0.102849862603873,0.0,0.0,0.0,0.0,0.0,0.036771809736498545
pear,0.0034100382095981607,0.0,0.003266402792485895,0.0,0.003618981101827923,0.0,0.0,0.0,0.0,0.0034379840160676943,0.003993807969977868,0.0,0.0,0.0,0.0,0.001181814272663836
avocado,0.03387390205361699,0.0,0.030997942184647763,0.0,0.028305202998602712,0.0,0.0,0.0,0.0,0.027434578540640065,0.03145600557496293,0.0,0.0,0.0,0.0,0.010137842090164696
nectarine,0.01113456931284459,0.0,0.010598800530519484,0.0,0.009155098348314409,0.0,0.0,0.0,0.0,0.008581827367845575,0.011651708938768246,0.0,0.0,0.0,0.0,0.003408133633219487
mango,0.011818896326521899,0.0,0.011229247026524322,0.0,0.010016911664977403,0.0,0.0,0.0,0.0,0.00971229321903509,0.011774611862481977,0.0,0.0,0.0,0.0,0.0036367973399693792
celery,0.06985648139117279,0.0,0.06347338361257086,0.0,0.05493999086963986,0.0,0.0,0.06946487772193399,0.0,0.05298840751716071,0.0,0.0,0.0,0.0,0.0,0.020714876074165216
pineapple,0.012051488414645276,0.0,0.011165730809336133,0.0,0.010383981145066758,0.0,0.0,0.0,0.0,0.010002827404390678,0.011764257826136005,0.0,0.0,0.0,0.0,0.0036912190399716566
coconut,0.01747061987335736,0.0,0.016533042778805785,0.0,0.016058543398351662,0.0,0.0,0.0,0.0,0.015438710286812722,0.018264762799517695,0.0,0.0,0.0,0.0,0.005584378609123015
asparagus,0.00711924739520161,0.0,0.0063669563881665675,0.0,0.006292319635035338,0.0,0.0,0.006466319553655494,0.0,0.006027773163273814,0.0,0.0,0.0,0.0,0.0,0.0021515077423555217
grape,0.10630572736937638,0.0,0.09659475970735888,0.0,0.09603498574675111,0.0,0.0,0.0,0.0,0.09200020338264206,0.10332401967134791,0.0,0.0,0.09171289143372115,0.0,0.039064839154079836
vegetable,0.007941545745422624,0.0,0.007343940249545875,0.0,0.006919543764183231,0.0,0.0,0.007263135205443527,0.0,0.006738568776950812,0.0,0.0,0.0,0.0,0.0,0.0024137822494364044
sauce,0.0029580202211300986,0.0,0.0,0.0,0.0022513229695524327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003472895460455021
grapefruit,0.00402210094841767,0.0,0.0036915351723699045,0.0,0.003465148391775344,0.0,0.0,0.0,0.0,0.003350580983895856,0.0038427949438103533,0.0,0.0,0.0,0.0,0.0012248106960179419
lime,0.04317376649282516,0.0,0.03998506077783334,0.0,0.03530399487589773,0.0,0.032600487525991095,0.0,0.0,0.03434266146855216,0.04188879384081025,0.0,0.0,0.0,0.0,0.015152984332127317
fenugreek,0.14469577391488703,0.0,0.13697224282556267,0.0,0.11439559462617287,0.0,0.0,0.0,0.0,0.10942058343840277,0.0,0.0,0.0,0.0,0.0,0.03369894632033502
mussel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ketchup,0.0028682177787683304,0.0,0.0,0.0,0.0029062793550615807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003849664755886607
herring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pumpkin,0.004878722146501533,0.0,0.0043167855877647154,0.0,0.00427370279029004,0.0,0.0,0.004475676150954546,0.0,0.004241662742353343,0.0,0.0,0.0,0.0,0.0,0.0014791032945242785
jam,0.0008219755223741581,0.0,0.0,0.0,0.0009469111770740505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001179257799632139
champagne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cheese,0.0033462872530670923,0.0,0.002904234873112975,0.0,0.0028733003909461987,0.0,0.0,0.0,0.0,0.0028405061505326103,0.0,0.0,0.0,0.0,0.0,0.0007976219111772584
cherry,0.0057752589385324385,0.0,0.0054594261556594635,0.0,0.005693252136994121,0.0,0.005739289860927136,0.0,0.0,0.005688785252926304,0.006200445532536531,0.0,0.0,0.0,0.0,0.0023037638585050664
slug,0.0011297610923195125,0.0,0.0,0.0,0.0012853508223433527,0.0,0.001527755984555528,0.0,0.0,0.0012694572400591807,0.0,0.0014330840680269504,0.001966187429456308,0.0018387935866756016,0.0,0.000696692681562429
quesadilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iceberg,0.0015064809555184282,0.0,0.0,0.0,0.0015239625799930861,0.0,0.0,0.0015898265906133162,0.0,0.0015073924853433475,0.0,0.0,0.0,0.0,0.0,0.00040851084076454523
garlic,0.011282704805181886,0.0,0.010187876470294727,0.0,0.009413772746424047,0.0,0.0,0.0,0.0,0.009399096630696635,0.0,0.0,0.0,0.0,0.0,0.0026855633768398195
rice,0.0008197275431944233,0.0,0.000804144494325505,0.0,0.001020878982796047,0.0,0.0,0.0,0.0,0.0009721737477199441,0.0,0.0,0.0,0.0,0.0,0.00024112831786906127
blueberry,0.004100585142780553,0.0,0.0037005253755354427,0.0,0.003671909544920131,0.0,0.0,0.0,0.0,0.0036565636192339383,0.00446118828981362,0.0,0.0,0.0,0.0,0.0013060514648189122
chicken,0.0038648961891354135,0.0,0.0,0.0,0.003553946924276629,0.0,0.0,0.0,0.003925554942347763,0.0035455035472652394,0.0,0.0,0.0040845518757604456,0.0,0.0,0.001264963565252366
shrimp,0.004133816730450307,0.0,0.0,0.0,0.00383798899802172,0.0,0.0,0.0,0.0,0.0038188935204251494,0.0,0.0,0.0041925658860243594,0.0,0.0,0.001065551008994769
beet,0.008561406009039298,0.0,0.008268457623148118,0.0,0.007948967553291789,0.0,0.0,0.008979723175761676,0.0,0.00800968745278818,0.0,0.0,0.0,0.0,0.0,0.0027845494542686044
carrot,0.011091186282988144,0.0,0.010313877896889957,0.0,0.01050741913431093,0.0,0.0,0.011396600187187371,0.0,0.010463293240064295,0.0,0.0,0.0,0.0,0.0,0.0035848251160960462
wine,0.0032938879386870336,0.0,0.0,0.0,0.003387471143765423,0.0,0.0034169426793818018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006732201174556173
cider,0.0008684732426472382,0.0,0.0,0.0,0.0008134119650235732,0.0,0.0007958948304688763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016518533587597917
tomato,0.009601074976730848,0.0,0.00828338311396288,0.0,0.00787582376870406,0.0,0.0,0.009497139742993273,0.0,0.007846908302712678,0.0,0.0,0.0,0.0,0.0,0.0028736219936735825
aubergine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tongue,0.0015712313989156737,0.002464484425366299,0.0,0.0,0.001648628787766257,0.0,0.0,0.0,0.0,0.0016299748765852698,0.0,0.0,0.0,0.0,0.0,0.0004876212992422333
dog,0.0016119472411567938,0.0,0.0,0.002922038067821107,0.0018858662543951453,0.0025801038891450625,0.0,0.0,0.0,0.0018790344843537634,0.0,0.0,0.002595107206161784,0.0,0.0,0.0008982731428689104
bulgur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mushroom,0.0005226241432603252,0.0,0.0,0.0,0.0005650570378269533,0.0,0.0,0.0004188599418654279,0.0,0.0005565909394085702,0.0,0.0,0.0,0.0,0.0,0.00013754213749075177
potato,0.004299405563026488,0.0,0.003987621519886214,0.0,0.004162895267084175,0.0,0.0,0.004323541597538131,0.0,0.004145887368923607,0.0,0.0,0.0,0.0,0.0,0.001394623421097241
corn,0.0025385967117405586,0.0,0.0024158173644323513,0.0,0.002532070222479118,0.0,0.002496229606945392,0.0,0.0,0.0025376543517186645,0.0026212954467754487,0.0,0.0,0.0,0.0,0.0010094442469394357
agenda,0.0,0.00181265983360083,0.0,0.0,0.0016897302891541032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023349267485032888
problem,0.0,0.00340679121386568,0.0,0.0,0.002174939223799551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037211536251101536
wand,0.0,0.0008530587355015032,0.0,0.0,0.0008148057610005416,0.0,0.0,0.0,0.0,0.0008033609302838516,0.0,0.0,0.0,0.0,0.0,0.00016474836178572642
debate,0.0,0.004669721652447243,0.0,0.0,0.0030723552496624575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005161384601406467
discussion,0.0,0.005827438486918626,0.0,0.0,0.0036766497236176404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006336058807024178
argument,0.0,0.00272745320375533,0.0,0.0,0.0019076725696694325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030900838489498415
spider,0.0,0.0038812835908961403,0.0,0.0,0.002788558802805603,0.0,0.0,0.0,0.0,0.0027645891251815986,0.0,0.0,0.0039594965348920185,0.0,0.0,0.0008929285369183575
eucalyptus,0.0,0.0,0.11927229017481147,0.0,0.13522933590236225,0.0,0.14359492968214427,0.0,0.0,0.13160052660431645,0.0,0.0,0.0,0.0,0.0,0.03531313882424229
weed,0.0,0.0,0.0037214563258391627,0.0,0.0045601233409635405,0.0,0.0,0.0,0.0,0.0042517081371770465,0.0,0.0,0.0,0.0,0.0,0.0008355525202653168
pine,0.0,0.0,0.010006145404982167,0.0,0.01063066159989379,0.0,0.011642877456493145,0.0,0.0,0.010209550727726578,0.0,0.0,0.0,0.0,0.0,0.002832615679273045
fir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maize,0.0,0.0,0.00316160368193241,0.0,0.0030357132642159423,0.0,0.0,0.0,0.0,0.0029690700386084644,0.0,0.0,0.0,0.0,0.0,0.0006110924656504544
elm,0.0,0.0,0.010180655057856536,0.0,0.012957527978898244,0.0,0.01300128910274497,0.0,0.0,0.012395416634299576,0.0,0.0,0.0,0.0,0.0,0.003235659251586622
dogwood,0.0,0.0,0.029822898997498782,0.0,0.04559984918953626,0.0,0.033008818949708196,0.0,0.0,0.029157116027112323,0.0,0.0,0.0,0.0,0.0,0.00917257887759037
willow,0.0,0.0,0.02089997712816581,0.0,0.027733865994639385,0.0,0.0,0.0,0.0,0.02501400724656327,0.0,0.0,0.0,0.0,0.0,0.0049098566912912315
fern,0.0,0.0,0.02697537715877605,0.0,0.029295620199937512,0.0,0.0,0.0,0.0,0.027401507339187777,0.0,0.0,0.0,0.0,0.0,0.00557816697986009
chive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sycamore,0.0,0.0,0.009207570161459733,0.0,0.01498496427000442,0.0,0.012776354832159692,0.0,0.0,0.013870473643373646,0.0,0.0,0.0,0.0,0.0,0.0033892908604664994
shrub,0.0,0.0,0.0640024273145343,0.0,0.07813461497471673,0.0,0.0,0.0,0.0,0.07479427798963943,0.0,0.0,0.0,0.0,0.0,0.014462088018592697
buttercup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peanut,0.0,0.0,0.0002638479313909345,0.0,0.0002506365173509295,0.0,0.0,0.0,0.0,0.00024652708447267844,0.00029769991827999416,0.0,0.0,0.0,0.0,7.058076343296911e-05
walnut,0.0,0.0,0.0014398514469448934,0.0,0.0016072940980631487,0.0,0.0019436086913966924,0.0,0.0,0.0016497208301961496,0.0015919041182753226,0.0,0.0,0.0,0.0,0.0005488252789917471
cassava,0.0,0.0,0.03693202061514139,0.0,0.03776694702415496,0.0,0.036469428170532954,0.0,0.0,0.03781687059822909,0.0,0.0,0.0,0.0,0.0,0.009932351093870558
galangal,0.0,0.0,0.034648862393299194,0.0,0.03406177876662548,0.0,0.0,0.0,0.0,0.03398513898236296,0.0,0.0,0.0,0.0,0.0,0.006846385342819176
iguana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crocodile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tank,0.0,0.0,0.0,0.0014891898727194906,0.0010883961853671046,0.0,0.0,0.0,0.0,0.0010268416729955266,0.0,0.001204414049826003,0.0,0.0,0.0,0.00032058945206054165
limousine,0.0,0.0,0.0,0.0023986237068230605,0.0018298638198309997,0.0,0.0,0.0,0.0,0.001676527907869041,0.0,0.0,0.0,0.0,0.0,0.00039366769563487343
tortoise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeep,0.0,0.0,0.0,0.0007671381227456038,0.00040890516061913934,0.0,0.0,0.0,0.0,0.0003936922936174716,0.0,0.0,0.0,0.0,0.0,0.000104649038465481
turtle,0.0,0.0,0.0,0.0014201597196689337,0.0010431168059544635,0.0,0.0,0.0,0.0,0.0009161873921451965,0.0,0.0,0.0011034651001091704,0.0,0.0,0.00029886193452518427
glass,0.0,0.0,0.0,0.0,0.004597336684528713,0.0,0.0,0.0,0.0,0.004363475473225783,0.0,0.005054440065208439,0.0,0.0,0.0,0.000934350148197529
lawn,0.0,0.0,0.0,0.0,0.007515777700303357,0.0,0.0,0.0,0.0,0.0077076624397172866,0.0,0.0,0.0,0.0,0.0,0.0010148960093347096
budgie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seaweed,0.0,0.0,0.0,0.0,0.021378273613577786,0.0,0.0,0.0,0.0,0.018127542439766556,0.0,0.0,0.0,0.0,0.0,0.0026337210702229562
fruit,0.0,0.0,0.0,0.0,0.01203523032997497,0.0,0.0,0.0,0.0,0.011327101676916395,0.011837270374333214,0.0,0.0,0.0,0.0,0.002346640158748305
parka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moss,0.0,0.0,0.0,0.0,0.002922425767022469,0.0,0.0,0.0,0.0,0.0027087095016032304,0.0,0.0,0.0,0.0,0.0,0.00037540901790837996
stocking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oven,0.0,0.0,0.0,0.0,0.0012594779115150385,0.0,0.0,0.0,0.0,0.0012241552435593144,0.0,0.0,0.0,0.0,0.0,0.00016557554367162354
dress,0.0,0.0,0.0,0.0,0.0012149109426599276,0.0,0.0,0.0,0.0,0.0011531433220333888,0.0,0.0,0.0,0.0,0.0,0.00015787028431288777
kingfisher,0.0,0.0,0.0,0.0,0.003834440329097668,0.0,0.0,0.0,0.004202047652011667,0.0033050712093555196,0.0,0.0,0.0031043843507141335,0.0,0.0,0.0009630629027452658
ring,0.0,0.0,0.0,0.0,0.0025238804729639046,0.0,0.0,0.0,0.0,0.0023352268896609375,0.0,0.0,0.0,0.0,0.0,0.00032394049084165616
insect,0.0,0.0,0.0,0.0,0.006163047074693997,0.0,0.0,0.0,0.0,0.006153159424893885,0.0,0.0,0.007285705248854965,0.0,0.0,0.0013067941165628564
bra,0.0,0.0,0.0,0.0,0.00041440083761715076,0.0,0.0,0.0,0.0,0.00037769030672968107,0.0,0.0,0.0,0.0,0.0,5.2806076289788786e-05
eye,0.0,0.0,0.0,0.0,0.0010985706039284434,0.0,0.0,0.0,0.0,0.0010332746814109477,0.0,0.0,0.0,0.0,0.0,0.00014212301902262608
caterpillar,0.0,0.0,0.0,0.0,0.0031601459002707118,0.0,0.0,0.0,0.0,0.0029336504346639085,0.0,0.0,0.003045150822136624,0.0,0.0,0.0006092631438047497
frog,0.0,0.0,0.0,0.0,0.004089192913920186,0.0,0.0,0.0,0.0,0.0038291173128565587,0.0,0.0,0.004996634873309547,0.0,0.0,0.0008609963400057527
parakeet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leafs,0.0,0.0,0.0,0.0,0.00021339096565032193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027415289779928815,3.250292422997401e-05
paint,0.0,0.0,0.0,0.0,0.0022404842386308747,0.0,0.002249801703078384,0.0,0.0,0.0021099651122798596,0.0,0.0,0.0,0.0,0.0,0.00044001673693260787
cricket,0.0,0.0,0.0,0.0,0.0005779879597953623,0.0,0.0,0.0,0.0,0.0005432520304363601,0.0,0.0,0.0006297194589141994,0.0,0.0,0.00011673062994306145
bottle,0.0,0.0,0.0,0.0,0.0031230961889347065,0.0,0.0,0.0,0.0,0.002962440379398028,0.0,0.0033839910719297016,0.0,0.0,0.0,0.0006313018426841624
ink,0.0,0.0,0.0,0.0,0.002266766701359838,0.0,0.002329098582339167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000306391018913267
toad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hose,0.0,0.0,0.0,0.0,0.0038195334358417763,0.0,0.0,0.0,0.0,0.003758192640806286,0.0,0.0,0.0,0.0,0.0,0.0005051817384432042
emerald,0.0,0.0,0.0,0.0,0.010493328586408519,0.0,0.0109050344250246,0.0,0.0,0.010341454533831812,0.0,0.0,0.0,0.0,0.0,0.0021159878363509956
world,0.0,0.0,0.0,0.0,0.0015032378986245727,0.0014809314516372935,0.0,0.0,0.0,0.0014044643828267337,0.0,0.0,0.0015175485833879836,0.0,0.0,0.0003937454877651055
jade,0.0,0.0,0.0,0.0,0.005156263861665222,0.005479640367620356,0.0,0.0,0.0,0.0046646594492274025,0.0,0.0,0.005237089716514916,0.0,0.0,0.00136917689300186
recorder,0.0,0.0,0.0,0.0,0.0002013414109794248,0.0,0.0,0.0,0.0,0.00017966688192143344,0.0,0.0,0.0,0.0,0.0,2.5400552860057218e-05
sand,0.0,0.0,0.0,0.0,0.0015811505638141236,0.0,0.0019188687555408161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023333462129032932
fox,0.0,0.0,0.0,0.0,0.0016031630802625626,0.0028740342843425817,0.00199858073150801,0.0,0.0,0.0015933729241355754,0.0,0.0,0.002171178726138292,0.0,0.0,0.0006826886497591347
crypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyramid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sun,0.0,0.0,0.0,0.0,0.0014249406131368737,0.0,0.0,0.0,0.0,0.0014243801872819693,0.0,0.0,0.0,0.0,0.0,0.00018995472002792286
giraffe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brick,0.0,0.0,0.0,0.0,0.0008326545493923737,0.0,0.0,0.0,0.0,0.0008286598355191973,0.0,0.0,0.0,0.0,0.0,0.00011075429232743807
jaguar,0.0,0.0,0.0,0.0,0.0009086289374217455,0.0015366627053116028,0.0,0.0,0.0,0.0009095055612595505,0.0,0.0,0.0012654278383987705,0.0,0.0,0.0003080150028261112
night,0.0,0.0,0.0,0.0,0.0036492318062759095,0.0,0.0,0.0,0.0,0.0,0.0,0.00403392768590923,0.0,0.0,0.0,0.0005122106328123427
tyre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
squirrel,0.0,0.0,0.0,0.0,0.0029566185547980945,0.003423386659509511,0.0027281081128199573,0.0,0.0,0.0028707241967382605,0.0,0.0,0.0032307704158158704,0.0,0.0,0.0010139738626454462
raven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flame,0.0,0.0,0.0,0.0,0.00027740517024710747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041788157934494506,4.6352449972803504e-05
human,0.0,0.0,0.0,0.0,0.0004128114839205173,0.0005838766542259702,0.0,0.0,0.0,0.0004045818898631263,0.0,0.0,0.000515389438489001,0.0,0.0,0.00012777729776657432
diamond,0.0,0.0,0.0,0.0,0.0013318911241772312,0.0,0.001502938292212067,0.0,0.0,0.0013319513912482847,0.0,0.0,0.0,0.0,0.0,0.00027778538717583887
lark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crow,0.0,0.0,0.0,0.0,0.0005692490486684874,0.0,0.0,0.0,0.0011247390130208724,0.0005792607480940486,0.0,0.0,0.0007866844488704839,0.0,0.0,0.00020399555057692615
nightmare,0.0,0.0,0.0,0.0,0.002364736532872631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003334246499715912,0.0003799322021725695
buzzard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calf,0.0,0.0,0.0,0.0,0.0005353922893606729,0.0,0.0005019722772867637,0.0,0.0,0.000530400982345882,0.0,0.0,0.0006708113272547697,0.0,0.0,0.00014923845841653924
raccoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
newspaper,0.0,0.0,0.0,0.0,0.000555684140831168,0.0,0.0006116398163943612,0.0,0.0,0.0005477988273956365,0.0,0.0,0.0,0.0,0.0,0.00011434151897474439
piano,0.0,0.0,0.0,0.0,0.0008175128565104125,0.0,0.0,0.0,0.0,0.0008233972260556844,0.0,0.0,0.0,0.0,0.0,0.00010939400550440646
leopard,0.0,0.0,0.0,0.0,0.0008758976950101642,0.0012118637600962974,0.0009159531574956017,0.0,0.0,0.0008729483937010764,0.0,0.0,0.0012251734712092062,0.0,0.0,0.00034012243183415637
whale,0.0,0.0,0.0,0.0,0.0011879976278684646,0.001870571987337065,0.0,0.0,0.0,0.001185261072503108,0.0,0.0,0.0018820955797105934,0.0,0.0,0.00040839508449461533
robin,0.0,0.0,0.0,0.0,0.0004536549487318464,0.0,0.0,0.0,0.0008703758103121113,0.0004561731050502328,0.0,0.0,0.0007015588683773627,0.0,0.0,0.00016545084883143687
