context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
return,16,0.01,0.0,0.0,0.01
april,16,0.01,0.0,0.0,0.02
likes,16,0.01,0.01,0.0,0.04
tree,16,0.01,0.01,0.0,0.04
yet,16,0.0,0.0,0.0,0.01
kept,16,0.0,0.0,0.0,0.02
those,16,0.01,0.0,0.0,0.02
instead,16,0.01,0.01,0.0,0.03
wednesday,16,0.01,0.0,0.0,0.01
famous,16,0.01,0.01,0.0,0.04
22,16,0.01,0.01,0.0,0.03
might,16,0.01,0.01,0.0,0.04
point,16,0.01,0.0,0.0,0.03
black,16,0.05,0.04,0.01,0.25
partner,16,0.0,0.0,0.0,0.02
which,16,0.02,0.01,0.01,0.05
urged,16,0.0,0.0,0.0,0.01
survived,16,0.01,0.0,0.0,0.02
always,16,0.01,0.0,0.0,0.01
named,16,0.01,0.01,0.0,0.02
sacrifice,16,0.0,0.0,0.0,0.02
funds,16,0.0,0.0,0.0,0.01
contributed,16,0.0,0.0,0.0,0.02
disaster,16,0.0,0.0,0.0,0.01
unfortunate,16,0.0,0.0,0.0,0.01
pitch,16,0.01,0.01,0.0,0.11
subject,16,0.01,0.01,0.0,0.02
silent,16,0.0,0.0,0.0,0.01
hearing,16,0.0,0.0,0.0,0.02
columbia,16,0.01,0.01,0.0,0.06
conducted,16,0.01,0.0,0.0,0.03
happens,16,0.0,0.0,0.0,0.01
prime,16,0.0,0.0,0.0,0.02
variety,16,0.0,0.0,0.0,0.02
fourth,16,0.01,0.0,0.0,0.02
am,16,0.01,0.01,0.0,0.03
heads,16,0.01,0.01,0.0,0.04
whether,16,0.01,0.0,0.0,0.02
third,16,0.01,0.01,0.0,0.03
too,16,0.01,0.0,0.0,0.01
looking,16,0.01,0.01,0.0,0.02
until,16,0.01,0.0,0.0,0.01
animals,16,0.02,0.01,0.0,0.08
migration,16,0.01,0.01,0.0,0.11
turtle,16,0.01,0.01,0.0,0.03
management,16,0.01,0.01,0.0,0.03
nickname,16,0.01,0.01,0.0,0.04
explained,16,0.0,0.0,0.0,0.01
feast,16,0.0,0.0,0.0,0.01
seen,16,0.01,0.0,0.0,0.02
been,16,0.01,0.01,0.01,0.03
conduct,16,0.0,0.0,0.0,0.01
criticized,16,0.0,0.0,0.0,0.02
hosts,16,0.0,0.0,0.0,0.02
skies,16,0.01,0.01,0.0,0.02
measure,16,0.0,0.0,0.0,0.01
las,16,0.01,0.01,0.0,0.02
vision,16,0.0,0.0,0.0,0.02
suggesting,16,0.0,0.0,0.0,0.02
total,16,0.0,0.0,0.0,0.01
kinds,16,0.0,0.0,0.0,0.01
presence,16,0.0,0.0,0.0,0.02
question,16,0.0,0.0,0.0,0.01
issue,16,0.01,0.01,0.0,0.03
ideal,16,0.01,0.0,0.0,0.03
expert,16,0.01,0.0,0.0,0.03
preparing,16,0.0,0.0,0.0,0.01
face,16,0.0,0.0,0.0,0.01
following,16,0.0,0.0,0.0,0.01
allowed,16,0.0,0.0,0.0,0.01
trees,16,0.01,0.01,0.0,0.04
damage,16,0.01,0.01,0.0,0.03
unlike,16,0.0,0.0,0.0,0.01
natural,16,0.01,0.01,0.0,0.05
breed,16,0.01,0.01,0.0,0.03
enemy,16,0.0,0.0,0.0,0.02
buzz,16,0.01,0.01,0.0,0.02
hungry,16,0.01,0.0,0.0,0.02
dealing,16,0.0,0.0,0.0,0.01
combat,16,0.01,0.01,0.0,0.02
examples,16,0.0,0.0,0.0,0.04
society,16,0.01,0.01,0.0,0.09
brilliant,16,0.01,0.01,0.0,0.04
due,16,0.0,0.0,0.0,0.01
prove,16,0.0,0.0,0.0,0.02
determined,16,0.01,0.01,0.0,0.04
mate,16,0.01,0.01,0.0,0.02
convinced,16,0.0,0.0,0.0,0.01
suggest,16,0.0,0.0,0.0,0.02
reference,16,0.0,0.0,0.0,0.01
yourself,16,0.0,0.0,0.0,0.01
response,16,0.0,0.0,0.0,0.0
different,16,0.01,0.01,0.0,0.02
appearance,16,0.0,0.0,0.0,0.02
blind,16,0.0,0.0,0.0,0.01
some,16,0.01,0.01,0.0,0.02
keep,16,0.01,0.0,0.0,0.01
barely,16,0.0,0.0,0.0,0.01
andre,16,0.01,0.0,0.0,0.02
hear,16,0.01,0.0,0.0,0.02
deaths,16,0.01,0.01,0.0,0.03
controversial,16,0.01,0.01,0.0,0.06
aiming,16,0.0,0.0,0.0,0.01
defeated,16,0.0,0.0,0.0,0.02
science,16,0.02,0.02,0.0,0.18
explains,16,0.01,0.01,0.0,0.06
voiced,16,0.0,0.0,0.0,0.01
spy,16,0.03,0.03,0.0,0.2
trained,16,0.01,0.0,0.0,0.02
fighter,16,0.05,0.04,0.0,0.42
ship,16,0.02,0.02,0.0,0.13
latest,16,0.01,0.0,0.0,0.06
deadly,16,0.01,0.0,0.0,0.03
supply,16,0.0,0.0,0.0,0.02
colleagues,16,0.0,0.0,0.0,0.02
masks,16,0.0,0.0,0.0,0.02
renowned,15,0.01,0.01,0.0,0.02
hudson,15,0.01,0.0,0.0,0.02
effort,15,0.0,0.0,0.0,0.02
referring,15,0.0,0.0,0.0,0.02
flight,15,0.03,0.02,0.0,0.11
sang,15,0.01,0.01,0.0,0.06
player,15,0.01,0.01,0.0,0.02
removed,15,0.01,0.0,0.0,0.02
replace,15,0.0,0.0,0.0,0.01
club,15,0.02,0.01,0.01,0.13
game,15,0.01,0.01,0.0,0.03
bit,15,0.01,0.01,0.0,0.04
field,15,0.01,0.0,0.0,0.02
head,15,0.01,0.01,0.0,0.06
story,15,0.01,0.01,0.0,0.04
morning,15,0.01,0.0,0.0,0.02
call,15,0.01,0.01,0.0,0.04
lawrence,15,0.01,0.01,0.0,0.02
taste,15,0.0,0.0,0.0,0.02
clients,15,0.0,0.0,0.0,0.01
blame,15,0.0,0.0,0.0,0.01
focused,15,0.0,0.0,0.0,0.0
soaring,15,0.01,0.01,0.0,0.05
gather,15,0.0,0.0,0.0,0.02
aggressive,15,0.0,0.0,0.0,0.02
cited,15,0.0,0.0,0.0,0.02
dry,15,0.01,0.0,0.0,0.03
closely,15,0.0,0.0,0.0,0.03
notably,15,0.0,0.0,0.0,0.0
enormous,15,0.0,0.0,0.0,0.01
author,15,0.01,0.01,0.0,0.03
clearly,15,0.01,0.01,0.0,0.02
fame,15,0.01,0.0,0.0,0.03
claims,15,0.0,0.0,0.0,0.02
federal,15,0.0,0.0,0.0,0.02
37,15,0.03,0.02,0.0,0.26
garden,15,0.01,0.0,0.0,0.02
written,15,0.0,0.0,0.0,0.01
various,15,0.0,0.0,0.0,0.01
possible,15,0.01,0.0,0.0,0.04
mr,15,0.01,0.0,0.0,0.02
danger,15,0.01,0.01,0.0,0.03
possibly,15,0.0,0.0,0.0,0.02
fifth,15,0.01,0.0,0.0,0.02
problem,15,0.01,0.01,0.0,0.04
knew,15,0.0,0.0,0.0,0.01
board,15,0.02,0.02,0.0,0.17
offered,15,0.0,0.0,0.0,0.01
leading,15,0.0,0.0,0.0,0.01
sort,15,0.01,0.01,0.0,0.03
under,15,0.01,0.0,0.0,0.01
decided,15,0.01,0.01,0.0,0.08
brought,15,0.01,0.0,0.0,0.01
at,15,0.02,0.01,0.01,0.07
article,15,0.0,0.0,0.0,0.01
new,15,0.02,0.01,0.01,0.06
brian,15,0.01,0.0,0.0,0.02
featured,15,0.01,0.0,0.0,0.02
kind,15,0.01,0.01,0.0,0.02
first,15,0.02,0.01,0.01,0.05
says,15,0.01,0.0,0.0,0.02
error,15,0.0,0.0,0.0,0.02
bases,15,0.0,0.0,0.0,0.02
releasing,15,0.0,0.0,0.0,0.01
prior,15,0.0,0.0,0.0,0.01
chances,15,0.0,0.0,0.0,0.01
impression,15,0.0,0.0,0.0,0.02
angel,15,0.01,0.01,0.0,0.02
naturally,15,0.0,0.0,0.0,0.01
laugh,15,0.0,0.0,0.0,0.03
spoken,15,0.0,0.0,0.0,0.02
hunter,15,0.0,0.0,0.0,0.02
valuable,15,0.0,0.0,0.0,0.01
scores,15,0.0,0.0,0.0,0.01
98,15,0.0,0.0,0.0,0.03
remove,15,0.01,0.01,0.0,0.02
warning,15,0.0,0.0,0.0,0.01
wondered,15,0.01,0.01,0.0,0.06
november,15,0.0,0.0,0.0,0.02
attracted,15,0.01,0.01,0.0,0.02
change,15,0.01,0.0,0.0,0.03
decades,15,0.0,0.0,0.0,0.02
straight,15,0.01,0.0,0.0,0.01
tells,15,0.01,0.01,0.0,0.04
shooting,15,0.01,0.01,0.0,0.03
program,15,0.01,0.0,0.0,0.01
2000,15,0.0,0.0,0.0,0.02
england,15,0.02,0.01,0.0,0.09
green,15,0.01,0.01,0.0,0.02
though,15,0.01,0.01,0.0,0.07
large,15,0.01,0.0,0.0,0.02
say,15,0.01,0.0,0.0,0.01
300,15,0.01,0.0,0.0,0.02
well,15,0.01,0.01,0.0,0.04
white,15,0.01,0.01,0.01,0.03
every,15,0.01,0.01,0.0,0.02
activist,15,0.02,0.01,0.0,0.18
will,15,0.01,0.01,0.01,0.02
its,15,0.01,0.01,0.01,0.02
prompting,15,0.0,0.0,0.0,0.02
theory,15,0.01,0.01,0.0,0.03
no,15,0.01,0.01,0.01,0.06
egg,15,0.05,0.04,0.01,0.28
days,15,0.01,0.0,0.0,0.02
strategy,15,0.0,0.0,0.0,0.02
manner,15,0.0,0.0,0.0,0.01
fierce,15,0.0,0.0,0.0,0.01
sides,15,0.0,0.0,0.0,0.01
estimates,15,0.0,0.0,0.0,0.01
lion,15,0.01,0.01,0.0,0.03
1994,15,0.0,0.0,0.0,0.01
believe,15,0.0,0.0,0.0,0.02
protect,15,0.01,0.01,0.0,0.05
begins,15,0.01,0.0,0.0,0.02
bay,15,0.0,0.0,0.0,0.01
contact,15,0.01,0.01,0.0,0.07
occasional,15,0.01,0.01,0.0,0.05
symbol,15,0.01,0.01,0.0,0.05
calls,15,0.01,0.0,0.0,0.02
million,15,0.01,0.01,0.0,0.03
showed,15,0.01,0.0,0.0,0.02
live,15,0.01,0.01,0.0,0.03
enough,15,0.0,0.0,0.0,0.01
country,15,0.01,0.0,0.0,0.03
eats,15,0.01,0.01,0.0,0.07
ubiquitous,15,0.01,0.01,0.0,0.02
tiger,15,0.01,0.01,0.0,0.06
vulnerable,15,0.0,0.0,0.0,0.01
books,15,0.01,0.01,0.0,0.04
collection,15,0.01,0.0,0.0,0.02
describes,15,0.01,0.0,0.0,0.03
larger,15,0.01,0.01,0.0,0.03
soil,15,0.0,0.0,0.0,0.04
terrible,15,0.0,0.0,0.0,0.01
counting,15,0.0,0.0,0.0,0.02
neck,15,0.06,0.05,0.0,0.65
fan,15,0.01,0.0,0.0,0.02
photograph,15,0.0,0.0,0.0,0.02
cold,15,0.01,0.0,0.0,0.03
agricultural,15,0.01,0.01,0.0,0.12
disastrous,15,0.0,0.0,0.0,0.02
slated,15,0.0,0.0,0.0,0.01
carriers,15,0.0,0.0,0.0,0.01
panama,15,0.0,0.0,0.0,0.02
prone,15,0.0,0.0,0.0,0.02
draw,15,0.0,0.0,0.0,0.02
widely,15,0.0,0.0,0.0,0.04
wears,15,0.01,0.01,0.0,0.02
script,15,0.0,0.0,0.0,0.01
shadow,15,0.0,0.0,0.0,0.03
prepare,15,0.0,0.0,0.0,0.0
nobody,15,0.0,0.0,0.0,0.02
tested,15,0.01,0.01,0.0,0.03
scheduled,15,0.0,0.0,0.0,0.01
dogs,15,0.01,0.01,0.0,0.08
above,15,0.01,0.0,0.0,0.02
form,15,0.01,0.0,0.0,0.02
only,15,0.02,0.01,0.0,0.06
likely,15,0.0,0.0,0.0,0.01
given,15,0.0,0.0,0.0,0.01
capable,15,0.01,0.01,0.0,0.03
attempted,15,0.01,0.01,0.0,0.04
risk,15,0.0,0.0,0.0,0.01
real,15,0.01,0.0,0.0,0.02
facing,15,0.0,0.0,0.0,0.01
ireland,15,0.01,0.0,0.0,0.02
rarely,15,0.0,0.0,0.0,0.02
signature,15,0.0,0.0,0.0,0.02
themselves,15,0.0,0.0,0.0,0.02
determine,15,0.0,0.0,0.0,0.01
thriller,15,0.01,0.01,0.0,0.09
refers,15,0.0,0.0,0.0,0.02
preferred,15,0.0,0.0,0.0,0.0
disease,15,0.02,0.01,0.0,0.07
1989,15,0.01,0.01,0.0,0.02
samples,15,0.01,0.01,0.0,0.06
fears,15,0.0,0.0,0.0,0.01
credited,15,0.0,0.0,0.0,0.0
renewed,15,0.0,0.0,0.0,0.02
chinese,15,0.01,0.01,0.0,0.04
falcon,15,0.05,0.05,0.0,0.51
hunting,15,0.02,0.02,0.0,0.19
flown,15,0.02,0.01,0.0,0.07
arctic,15,0.0,0.0,0.0,0.01
sea,15,0.03,0.03,0.0,0.28
waters,15,0.01,0.01,0.0,0.09
sample,15,0.0,0.0,0.0,0.01
ministry,15,0.0,0.0,0.0,0.02
2005,15,0.0,0.0,0.0,0.02
banned,15,0.01,0.01,0.0,0.03
providing,15,0.0,0.0,0.0,0.02
taiwan,15,0.01,0.01,0.0,0.05
territory,15,0.0,0.0,0.0,0.02
investigate,15,0.0,0.0,0.0,0.0
is,15,0.03,0.02,0.01,0.06
designed,14,0.01,0.01,0.0,0.04
fairy,14,0.01,0.01,0.0,0.06
bob,14,0.01,0.01,0.0,0.03
poem,14,0.0,0.0,0.0,0.02
opportunities,14,0.0,0.0,0.0,0.01
fed,14,0.0,0.0,0.0,0.02
hoped,14,0.0,0.0,0.0,0.01
be,14,0.01,0.01,0.01,0.02
kevin,14,0.02,0.02,0.0,0.15
london,14,0.01,0.01,0.0,0.07
ca,14,0.01,0.0,0.0,0.01
included,14,0.01,0.0,0.0,0.02
find,14,0.01,0.0,0.0,0.01
monday,14,0.01,0.0,0.0,0.01
part,14,0.01,0.01,0.0,0.03
became,14,0.01,0.01,0.0,0.04
whose,14,0.01,0.0,0.0,0.02
spotting,14,0.01,0.01,0.0,0.05
assignment,14,0.0,0.0,0.0,0.01
simultaneously,14,0.0,0.0,0.0,0.01
minnesota,14,0.01,0.01,0.0,0.03
administrator,14,0.0,0.0,0.0,0.01
hart,14,0.01,0.0,0.0,0.02
susan,14,0.01,0.01,0.0,0.06
acquire,14,0.0,0.0,0.0,0.02
robin,14,0.01,0.01,0.0,0.06
trap,14,0.01,0.01,0.0,0.05
ted,14,0.0,0.0,0.0,0.02
studies,14,0.01,0.01,0.0,0.09
consultant,14,0.01,0.01,0.0,0.04
healthy,14,0.0,0.0,0.0,0.02
dismissed,14,0.01,0.01,0.0,0.06
recording,14,0.0,0.0,0.0,0.02
stunning,14,0.0,0.0,0.0,0.02
conceded,14,0.0,0.0,0.0,0.02
tracking,14,0.0,0.0,0.0,0.01
afp,14,0.01,0.0,0.0,0.02
smell,14,0.0,0.0,0.0,0.01
release,14,0.01,0.0,0.0,0.03
sought,14,0.0,0.0,0.0,0.02
generally,14,0.0,0.0,0.0,0.02
64,14,0.0,0.0,0.0,0.01
colored,14,0.01,0.0,0.0,0.02
impact,14,0.0,0.0,0.0,0.01
gives,14,0.01,0.0,0.0,0.03
returns,14,0.0,0.0,0.0,0.01
anyone,14,0.0,0.0,0.0,0.01
seems,14,0.01,0.01,0.0,0.03
evening,14,0.01,0.01,0.0,0.03
