context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
devastating,4,0.0,0.0,0.0,0.01
ongoing,4,0.0,0.0,0.0,0.0
ash,4,0.01,0.01,0.0,0.03
230,4,0.0,0.0,0.0,0.01
pledged,4,0.0,0.0,0.0,0.0
reporting,4,0.0,0.0,0.0,0.0
returns,4,0.01,0.0,0.0,0.01
enemy,4,0.0,0.0,0.0,0.01
doug,4,0.0,0.0,0.0,0.01
severely,4,0.0,0.0,0.0,0.0
feb,4,0.0,0.0,0.0,0.0
deliberately,4,0.01,0.01,0.0,0.02
captured,4,0.0,0.0,0.0,0.01
broadcast,4,0.0,0.0,0.0,0.01
confirmed,4,0.0,0.0,0.0,0.01
depot,4,0.0,0.0,0.0,0.0
fluid,4,0.01,0.0,0.0,0.01
clouds,4,0.01,0.01,0.0,0.02
scared,4,0.01,0.0,0.0,0.01
neighboring,4,0.0,0.0,0.0,0.0
fired,4,0.03,0.03,0.0,0.13
threatened,4,0.0,0.0,0.0,0.0
distant,4,0.01,0.0,0.0,0.01
64,4,0.0,0.0,0.0,0.0
restricted,4,0.0,0.0,0.0,0.01
speaking,4,0.0,0.0,0.0,0.0
blew,4,0.0,0.0,0.0,0.01
900,4,0.0,0.0,0.0,0.01
burnt,4,0.0,0.0,0.0,0.01
activity,4,0.0,0.0,0.0,0.01
boom,4,0.0,0.0,0.0,0.0
closer,4,0.0,0.0,0.0,0.01
escaped,4,0.02,0.01,0.0,0.06
blamed,4,0.0,0.0,0.0,0.01
readily,4,0.0,0.0,0.0,0.01
whom,4,0.0,0.0,0.0,0.01
compound,4,0.0,0.0,0.0,0.0
traveled,4,0.0,0.0,0.0,0.01
images,4,0.01,0.01,0.0,0.01
river,4,0.01,0.0,0.0,0.01
current,4,0.0,0.0,0.0,0.0
led,4,0.01,0.0,0.0,0.01
due,4,0.01,0.0,0.0,0.01
careful,4,0.0,0.0,0.0,0.01
managed,4,0.0,0.0,0.0,0.01
planning,4,0.01,0.0,0.0,0.01
shut,4,0.0,0.0,0.0,0.01
collins,4,0.0,0.0,0.0,0.01
pit,4,0.02,0.01,0.0,0.03
shooting,4,0.01,0.0,0.0,0.01
protection,4,0.0,0.0,0.0,0.01
san,4,0.0,0.0,0.0,0.01
distance,4,0.01,0.0,0.0,0.01
tip,4,0.01,0.01,0.0,0.03
briefly,4,0.0,0.0,0.0,0.01
explosion,4,0.02,0.01,0.0,0.06
trouble,4,0.0,0.0,0.0,0.01
seemingly,4,0.0,0.0,0.0,0.01
st,4,0.01,0.01,0.0,0.03
period,4,0.01,0.01,0.0,0.02
combined,4,0.01,0.01,0.0,0.02
80,4,0.01,0.0,0.0,0.01
officials,4,0.0,0.0,0.0,0.01
watched,4,0.0,0.0,0.0,0.01
ran,4,0.0,0.0,0.0,0.01
reached,4,0.0,0.0,0.0,0.01
22,4,0.0,0.0,0.0,0.01
allowed,4,0.01,0.0,0.0,0.01
close,4,0.0,0.0,0.0,0.0
began,4,0.01,0.01,0.0,0.02
45,4,0.0,0.0,0.0,0.0
rolling,4,0.0,0.0,0.0,0.01
blue,4,0.01,0.01,0.01,0.03
lighter,4,0.02,0.02,0.01,0.06
mount,4,0.01,0.01,0.0,0.03
kilometer,4,0.01,0.01,0.0,0.01
monument,4,0.01,0.01,0.0,0.02
hot,4,0.02,0.01,0.01,0.04
its,4,0.02,0.02,0.01,0.07
saw,4,0.01,0.0,0.01,0.01
grilled,4,0.02,0.01,0.01,0.03
former,4,0.01,0.0,0.0,0.01
fireworks,4,0.01,0.01,0.0,0.02
wednesday,4,0.01,0.0,0.0,0.01
saturday,4,0.01,0.0,0.0,0.01
run,4,0.01,0.0,0.0,0.01
monday,4,0.01,0.0,0.0,0.01
moments,4,0.0,0.0,0.0,0.01
promised,4,0.0,0.0,0.0,0.01
control,4,0.01,0.0,0.0,0.01
western,4,0.0,0.0,0.0,0.01
early,4,0.0,0.0,0.0,0.01
24,4,0.0,0.0,0.0,0.01
tuesday,4,0.01,0.0,0.0,0.01
2000,4,0.01,0.01,0.0,0.03
die,4,0.0,0.0,0.0,0.01
earth,4,0.0,0.0,0.0,0.01
mention,4,0.01,0.01,0.0,0.03
800,4,0.0,0.0,0.0,0.01
rio,4,0.0,0.0,0.0,0.01
produced,4,0.01,0.0,0.0,0.01
match,4,0.01,0.01,0.0,0.03
hundreds,4,0.0,0.0,0.0,0.01
sent,4,0.0,0.0,0.0,0.01
stars,4,0.01,0.01,0.0,0.03
june,4,0.01,0.01,0.0,0.03
terrific,4,0.01,0.01,0.0,0.03
pattern,4,0.01,0.01,0.0,0.03
figures,4,0.0,0.0,0.0,0.01
joined,4,0.0,0.0,0.0,0.01
formation,4,0.01,0.01,0.0,0.02
stakes,4,0.0,0.0,0.0,0.01
spokesman,4,0.01,0.01,0.0,0.03
25,4,0.01,0.01,0.01,0.02
11,4,0.01,0.0,0.01,0.01
trees,3,0.08,0.08,0.01,0.23
gathering,3,0.06,0.06,0.0,0.16
chopped,3,0.06,0.05,0.02,0.12
tree,3,0.03,0.03,0.01,0.08
and,3,0.06,0.02,0.05,0.08
stove,3,0.05,0.04,0.01,0.07
cook,3,0.04,0.04,0.01,0.07
food,3,0.03,0.02,0.02,0.06
fuel,3,0.03,0.03,0.01,0.06
winter,3,0.02,0.02,0.01,0.05
heating,3,0.02,0.02,0.01,0.05
substitute,3,0.02,0.02,0.0,0.05
hunting,3,0.03,0.03,0.0,0.04
haul,3,0.02,0.02,0.0,0.04
loaded,3,0.02,0.02,0.0,0.04
fireplace,3,0.03,0.02,0.0,0.04
use,3,0.02,0.01,0.01,0.04
candles,3,0.02,0.02,0.01,0.03
electricity,3,0.04,0.03,0.01,0.07
carrying,3,0.02,0.02,0.01,0.03
generators,3,0.02,0.02,0.0,0.03
delivered,3,0.01,0.01,0.0,0.03
dried,3,0.02,0.01,0.01,0.03
gas,3,0.04,0.04,0.02,0.09
can,3,0.02,0.01,0.01,0.03
meals,3,0.03,0.02,0.01,0.05
split,3,0.01,0.01,0.0,0.02
searching,3,0.01,0.01,0.0,0.02
rely,3,0.01,0.01,0.01,0.02
farmer,3,0.01,0.01,0.0,0.02
used,3,0.02,0.01,0.01,0.02
gathered,3,0.03,0.03,0.0,0.06
up,3,0.02,0.01,0.02,0.03
annually,3,0.01,0.01,0.0,0.02
mountain,3,0.01,0.01,0.0,0.02
grass,3,0.01,0.01,0.0,0.02
when,3,0.02,0.01,0.02,0.02
scrap,3,0.01,0.01,0.0,0.02
building,3,0.01,0.01,0.01,0.02
shortages,3,0.01,0.01,0.01,0.02
shelter,3,0.01,0.01,0.0,0.02
house,3,0.01,0.0,0.01,0.02
sell,3,0.01,0.01,0.01,0.02
transporting,3,0.01,0.01,0.0,0.02
cooks,3,0.01,0.01,0.01,0.02
carry,3,0.02,0.02,0.0,0.04
relied,3,0.01,0.01,0.0,0.02
carried,3,0.02,0.02,0.0,0.04
forced,3,0.01,0.01,0.0,0.02
branches,3,0.01,0.01,0.0,0.02
source,3,0.01,0.01,0.0,0.02
brought,3,0.01,0.01,0.01,0.02
without,3,0.02,0.01,0.01,0.02
where,3,0.02,0.01,0.01,0.04
vegetables,3,0.01,0.01,0.01,0.01
enough,3,0.02,0.01,0.01,0.02
then,3,0.01,0.0,0.01,0.01
gone,3,0.01,0.0,0.0,0.01
cafe,3,0.01,0.01,0.01,0.01
moving,3,0.01,0.0,0.0,0.01
are,3,0.02,0.01,0.01,0.03
saving,3,0.01,0.0,0.0,0.01
purchase,3,0.01,0.01,0.0,0.01
rolled,3,0.02,0.02,0.0,0.05
resources,3,0.02,0.02,0.01,0.03
service,3,0.01,0.01,0.0,0.02
lamps,3,0.01,0.01,0.0,0.01
tanks,3,0.01,0.01,0.0,0.01
open,3,0.01,0.01,0.01,0.02
metal,3,0.01,0.0,0.01,0.01
beside,3,0.03,0.03,0.0,0.09
has,3,0.01,0.0,0.01,0.02
plenty,3,0.02,0.01,0.01,0.02
meal,3,0.02,0.01,0.01,0.03
attacked,3,0.0,0.0,0.0,0.01
soldier,3,0.01,0.01,0.0,0.01
free,3,0.01,0.01,0.01,0.02
130,3,0.01,0.0,0.0,0.01
debris,3,0.01,0.0,0.0,0.01
purchasing,3,0.0,0.0,0.0,0.01
hills,3,0.0,0.0,0.0,0.01
log,3,0.01,0.01,0.0,0.02
them,3,0.02,0.01,0.01,0.02
mine,3,0.19,0.19,0.0,0.55
small,3,0.01,0.01,0.01,0.02
leaf,3,0.01,0.0,0.0,0.01
potatoes,3,0.02,0.01,0.01,0.02
fallen,3,0.0,0.0,0.0,0.01
disasters,3,0.01,0.01,0.0,0.01
kilometres,3,0.0,0.0,0.0,0.01
36,3,0.01,0.0,0.0,0.01
road,3,0.01,0.01,0.01,0.01
freshly,3,0.01,0.01,0.01,0.01
farm,3,0.01,0.0,0.0,0.01
wild,3,0.01,0.0,0.0,0.01
myanmar,3,0.0,0.0,0.0,0.01
polluting,3,0.01,0.01,0.0,0.03
dump,3,0.0,0.0,0.0,0.01
beans,3,0.07,0.06,0.01,0.18
boiling,3,0.01,0.0,0.0,0.01
laden,3,0.01,0.0,0.0,0.01
heated,3,0.02,0.01,0.01,0.04
prepare,3,0.01,0.01,0.01,0.01
hit,3,0.02,0.02,0.01,0.03
areas,3,0.01,0.01,0.0,0.02
60,3,0.01,0.0,0.01,0.01
amounts,3,0.01,0.0,0.0,0.01
stopped,3,0.01,0.01,0.01,0.01
beneath,3,0.01,0.01,0.0,0.02
save,3,0.01,0.0,0.0,0.01
territory,3,0.0,0.0,0.0,0.01
conservation,3,0.01,0.01,0.0,0.02
turn,3,0.01,0.01,0.01,0.02
half,3,0.01,0.0,0.01,0.01
zhang,3,0.01,0.0,0.0,0.01
ready,3,0.01,0.0,0.0,0.01
whole,3,0.01,0.0,0.01,0.01
being,3,0.01,0.0,0.01,0.01
maria,3,0.0,0.0,0.0,0.01
eat,3,0.02,0.01,0.01,0.03
dependent,3,0.01,0.01,0.0,0.02
little,3,0.01,0.01,0.01,0.02
through,3,0.01,0.01,0.01,0.02
could,3,0.01,0.0,0.01,0.02
generating,3,0.01,0.01,0.0,0.02
threat,3,0.01,0.0,0.0,0.01
carrier,3,0.0,0.0,0.0,0.01
traffic,3,0.0,0.0,0.0,0.01
township,3,0.01,0.01,0.0,0.02
unknown,3,0.01,0.0,0.0,0.01
booming,3,0.0,0.0,0.0,0.01
77,3,0.0,0.0,0.0,0.01
contributing,3,0.01,0.0,0.0,0.01
desperately,3,0.0,0.0,0.0,0.01
58,3,0.0,0.0,0.0,0.01
beds,3,0.01,0.0,0.01,0.01
native,3,0.01,0.01,0.0,0.01
digging,3,0.01,0.01,0.01,0.01
emergency,3,0.0,0.0,0.0,0.01
victims,3,0.01,0.0,0.0,0.01
driving,3,0.0,0.0,0.0,0.01
makeshift,3,0.02,0.02,0.01,0.04
extremely,3,0.01,0.01,0.0,0.03
illegal,3,0.04,0.04,0.01,0.11
lighting,3,0.08,0.08,0.01,0.22
landscape,3,0.0,0.0,0.0,0.01
quiet,3,0.01,0.0,0.0,0.01
imported,3,0.01,0.01,0.01,0.01
grain,3,0.01,0.01,0.01,0.01
precious,3,0.0,0.0,0.0,0.01
warmth,3,0.02,0.02,0.01,0.03
describes,3,0.01,0.01,0.01,0.01
purchases,3,0.01,0.0,0.0,0.01
residents,3,0.01,0.0,0.0,0.01
43,3,0.0,0.0,0.0,0.01
powered,3,0.01,0.01,0.0,0.02
scattered,3,0.01,0.01,0.0,0.01
bodies,3,0.01,0.0,0.01,0.01
surrounded,3,0.0,0.0,0.0,0.01
storm,3,0.02,0.02,0.01,0.05
protect,3,0.0,0.0,0.0,0.01
brothers,3,0.01,0.0,0.0,0.01
apparently,3,0.01,0.01,0.0,0.01
count,3,0.01,0.0,0.0,0.01
park,3,0.01,0.01,0.0,0.02
reported,3,0.0,0.0,0.0,0.01
spend,3,0.01,0.0,0.0,0.01
primarily,3,0.01,0.0,0.0,0.01
worth,3,0.01,0.01,0.0,0.01
smell,3,0.02,0.02,0.01,0.04
sale,3,0.0,0.0,0.0,0.01
chain,3,0.0,0.0,0.0,0.01
past,3,0.01,0.0,0.01,0.01
built,3,0.01,0.01,0.01,0.03
point,3,0.01,0.0,0.01,0.01
live,3,0.01,0.0,0.0,0.01
provided,3,0.0,0.0,0.0,0.01
city,3,0.01,0.0,0.01,0.01
keeping,3,0.01,0.0,0.01,0.01
ve,3,0.01,0.0,0.01,0.01
owner,3,0.01,0.0,0.01,0.01
others,3,0.01,0.0,0.01,0.01
four,3,0.01,0.0,0.0,0.01
spot,3,0.01,0.01,0.0,0.01
16,3,0.01,0.0,0.0,0.01
hour,3,0.01,0.0,0.01,0.01
common,3,0.01,0.0,0.01,0.01
several,3,0.01,0.01,0.01,0.01
years,3,0.01,0.0,0.01,0.01
bed,3,0.01,0.01,0.01,0.02
low,3,0.01,0.0,0.01,0.01
story,3,0.01,0.01,0.0,0.03
stuff,3,0.01,0.0,0.01,0.01
atrocities,3,0.01,0.01,0.0,0.01
sixteen,3,0.0,0.0,0.0,0.01
few,3,0.01,0.0,0.01,0.01
barley,3,0.02,0.02,0.01,0.04
kidnapped,3,0.0,0.0,0.0,0.0
clashed,3,0.0,0.0,0.0,0.0
wage,3,0.0,0.0,0.0,0.0
volcano,3,0.0,0.0,0.0,0.0
inquiry,3,0.0,0.0,0.0,0.0
resource,3,0.01,0.01,0.0,0.01
relay,3,0.07,0.07,0.0,0.2
convoy,3,0.0,0.0,0.0,0.0
tense,3,0.0,0.0,0.0,0.0
impoverished,3,0.01,0.0,0.0,0.01
fueling,3,0.0,0.0,0.0,0.0
structures,3,0.0,0.0,0.0,0.0
wilderness,3,0.02,0.02,0.0,0.05
cedar,3,0.0,0.0,0.0,0.01
commented,3,0.01,0.01,0.0,0.04
offseason,3,0.01,0.01,0.0,0.01
itar,3,0.0,0.0,0.0,0.0
koreans,3,0.0,0.0,0.0,0.0
preliminary,3,0.0,0.0,0.0,0.0
staging,3,0.0,0.0,0.0,0.0
presumed,3,0.0,0.0,0.0,0.0
insurgents,3,0.01,0.0,0.0,0.01
guns,3,0.0,0.0,0.0,0.01
scrambling,3,0.0,0.0,0.0,0.0
prospects,3,0.0,0.0,0.0,0.0
servants,3,0.0,0.0,0.0,0.0
scary,3,0.02,0.02,0.0,0.06
branch,3,0.0,0.0,0.0,0.0
boiler,3,0.0,0.0,0.0,0.0
mining,3,0.09,0.09,0.0,0.26
suburbs,3,0.0,0.0,0.0,0.0
respectively,3,0.0,0.0,0.0,0.0
confident,3,0.0,0.0,0.0,0.0
protesters,3,0.01,0.01,0.0,0.01
toll,3,0.01,0.01,0.0,0.02
lighted,3,0.02,0.02,0.0,0.04
650,3,0.0,0.0,0.0,0.0
connections,3,0.0,0.0,0.0,0.0
graves,3,0.0,0.0,0.0,0.0
feared,3,0.0,0.0,0.0,0.0
destructive,3,0.0,0.0,0.0,0.01
patience,3,0.0,0.0,0.0,0.01
ownership,3,0.0,0.0,0.0,0.0
pickup,3,0.01,0.0,0.0,0.01
roasting,3,0.02,0.01,0.0,0.04
halted,3,0.01,0.01,0.0,0.01
petersburg,3,0.0,0.0,0.0,0.0
simultaneously,3,0.0,0.0,0.0,0.0
sacred,3,0.05,0.05,0.0,0.12
coastal,3,0.0,0.0,0.0,0.01
sustained,3,0.01,0.0,0.0,0.01
consultant,3,0.0,0.0,0.0,0.0
trains,3,0.0,0.0,0.0,0.01
highway,3,0.0,0.0,0.0,0.0
shuttle,3,0.01,0.0,0.0,0.01
huddled,3,0.03,0.03,0.0,0.1
62,3,0.0,0.0,0.0,0.0
writer,3,0.0,0.0,0.0,0.01
swift,3,0.01,0.0,0.0,0.01
stew,3,0.03,0.03,0.0,0.06
generate,3,0.01,0.01,0.0,0.01
rubble,3,0.01,0.01,0.0,0.02
generations,3,0.01,0.01,0.0,0.02
ministry,3,0.0,0.0,0.0,0.0
capture,3,0.0,0.0,0.0,0.01
protects,3,0.0,0.0,0.0,0.0
elephant,3,0.01,0.01,0.0,0.02
personnel,3,0.0,0.0,0.0,0.0
permit,3,0.01,0.01,0.0,0.02
trout,3,0.01,0.01,0.0,0.01
installing,3,0.0,0.0,0.0,0.0
warmed,3,0.02,0.01,0.0,0.04
army,3,0.0,0.0,0.0,0.0
relying,3,0.0,0.0,0.0,0.0
focuses,3,0.0,0.0,0.0,0.0
maine,3,0.01,0.01,0.0,0.01
quoted,3,0.0,0.0,0.0,0.0
adjacent,3,0.0,0.0,0.0,0.01
eleven,3,0.0,0.0,0.0,0.0
worship,3,0.0,0.0,0.0,0.01
destroyed,3,0.0,0.0,0.0,0.01
hottest,3,0.0,0.0,0.0,0.0
suppliers,3,0.0,0.0,0.0,0.0
stretches,3,0.0,0.0,0.0,0.0
stations,3,0.01,0.01,0.0,0.01
inspection,3,0.0,0.0,0.0,0.0
examine,3,0.0,0.0,0.0,0.0
earning,3,0.0,0.0,0.0,0.0
wilson,3,0.0,0.0,0.0,0.0
cultural,3,0.0,0.0,0.0,0.01
explanation,3,0.01,0.01,0.0,0.01
thousands,3,0.0,0.0,0.0,0.0
victoria,3,0.0,0.0,0.0,0.0
carbon,3,0.01,0.01,0.0,0.03
attack,3,0.01,0.0,0.0,0.01
61,3,0.0,0.0,0.0,0.0
projects,3,0.01,0.01,0.0,0.01
transported,3,0.0,0.0,0.0,0.01
august,3,0.0,0.0,0.0,0.01
blocking,3,0.0,0.0,0.0,0.0
79,3,0.0,0.0,0.0,0.0
72,3,0.0,0.0,0.0,0.0
january,3,0.0,0.0,0.0,0.0
southwest,3,0.01,0.01,0.0,0.01
threatening,3,0.01,0.01,0.0,0.01
restored,3,0.0,0.0,0.0,0.0
crossed,3,0.0,0.0,0.0,0.01
ordering,3,0.01,0.01,0.0,0.02
ensure,3,0.0,0.0,0.0,0.01
develop,3,0.01,0.0,0.0,0.01
coast,3,0.0,0.0,0.0,0.0
lately,3,0.0,0.0,0.0,0.01
rushed,3,0.0,0.0,0.0,0.0
extended,3,0.0,0.0,0.0,0.01
53,3,0.0,0.0,0.0,0.0
steam,3,0.01,0.0,0.0,0.01
nature,3,0.0,0.0,0.0,0.01
entering,3,0.0,0.0,0.0,0.0
decides,3,0.0,0.0,0.0,0.0
chosen,3,0.0,0.0,0.0,0.0
soldiers,3,0.01,0.01,0.0,0.01
blocked,3,0.0,0.0,0.0,0.01
transferred,3,0.0,0.0,0.0,0.0
fare,3,0.01,0.01,0.0,0.02
locations,3,0.0,0.0,0.0,0.0
battered,3,0.01,0.01,0.0,0.01
shortly,3,0.0,0.0,0.0,0.01
barn,3,0.0,0.0,0.0,0.0
ranks,3,0.0,0.0,0.0,0.0
teenagers,3,0.01,0.01,0.0,0.01
valuable,3,0.0,0.0,0.0,0.0
values,3,0.01,0.01,0.0,0.03
ranch,3,0.01,0.01,0.0,0.02
offerings,3,0.01,0.01,0.0,0.03
donated,3,0.0,0.0,0.0,0.01
grabbed,3,0.0,0.0,0.0,0.0
shadow,3,0.0,0.0,0.0,0.01
forward,3,0.01,0.01,0.0,0.03
favorites,3,0.02,0.02,0.0,0.04
elsewhere,3,0.0,0.0,0.0,0.0
millions,3,0.0,0.0,0.0,0.01
measured,3,0.01,0.01,0.0,0.03
boards,3,0.0,0.0,0.0,0.01
hunt,3,0.01,0.01,0.0,0.01
convinced,3,0.0,0.0,0.0,0.01
scare,3,0.01,0.01,0.0,0.01
controlled,3,0.0,0.0,0.0,0.0
hence,3,0.0,0.0,0.0,0.01
consuming,3,0.0,0.0,0.0,0.0
stones,3,0.01,0.01,0.0,0.01
ban,3,0.0,0.0,0.0,0.01
causing,3,0.0,0.0,0.0,0.01
undated,3,0.01,0.01,0.0,0.01
lovely,3,0.01,0.01,0.0,0.03
triggered,3,0.01,0.01,0.0,0.01
international,3,0.0,0.0,0.0,0.0
accidentally,3,0.0,0.0,0.0,0.01
27,3,0.0,0.0,0.0,0.01
himself,3,0.0,0.0,0.0,0.01
versions,3,0.0,0.0,0.0,0.01
east,3,0.0,0.0,0.0,0.0
spotted,3,0.0,0.0,0.0,0.01
outdoors,3,0.0,0.0,0.0,0.01
mike,3,0.01,0.0,0.0,0.01
swing,3,0.0,0.0,0.0,0.01
riding,3,0.01,0.0,0.0,0.01
trail,3,0.02,0.01,0.0,0.04
rising,3,0.0,0.0,0.0,0.01
launched,3,0.01,0.0,0.0,0.01
accompanying,3,0.0,0.0,0.0,0.01
returning,3,0.0,0.0,0.0,0.0
georgia,3,0.0,0.0,0.0,0.0
enormous,3,0.0,0.0,0.0,0.01
headed,3,0.0,0.0,0.0,0.01
causes,3,0.01,0.0,0.0,0.01
community,3,0.0,0.0,0.0,0.01
district,3,0.0,0.0,0.0,0.0
effort,3,0.0,0.0,0.0,0.01
century,3,0.0,0.0,0.0,0.0
drives,3,0.0,0.0,0.0,0.0
suddenly,3,0.0,0.0,0.0,0.01
endless,3,0.0,0.0,0.0,0.01
learned,3,0.0,0.0,0.0,0.01
involves,3,0.0,0.0,0.0,0.0
charles,3,0.01,0.0,0.0,0.01
feet,3,0.0,0.0,0.0,0.01
month,3,0.01,0.01,0.0,0.02
snap,3,0.0,0.0,0.0,0.01
precisely,3,0.0,0.0,0.0,0.01
recalled,3,0.0,0.0,0.0,0.01
touched,3,0.01,0.0,0.0,0.01
bus,3,0.0,0.0,0.0,0.01
chance,3,0.01,0.0,0.0,0.01
ok,3,0.0,0.0,0.0,0.01
converted,3,0.0,0.0,0.0,0.01
bean,3,0.02,0.02,0.0,0.06
covering,3,0.01,0.0,0.0,0.01
stage,3,0.0,0.0,0.0,0.0
steel,3,0.01,0.01,0.0,0.03
hopes,3,0.0,0.0,0.0,0.0
beautiful,3,0.01,0.01,0.0,0.02
dust,3,0.02,0.01,0.0,0.04
needs,3,0.0,0.0,0.0,0.0
tank,3,0.0,0.0,0.0,0.01
barbecue,3,0.02,0.02,0.0,0.04
serves,3,0.01,0.01,0.0,0.02
