context,evidence_type,categories
labor,u,no-cat
cheap,u,no-cat
packed,u,no-cat
phenomenon,u,no-cat
little,u,no-cat
comes,u,no-cat
every,u,no-cat
all,u,no-cat
food,u,no-cat
came,u,no-cat
those,u,no-cat
probably,u,no-cat
pop,u,no-cat
prevent,u,no-cat
cabin,u,no-cat
reads,u,no-cat
likes,u,no-cat
racing,u,no-cat
kids,u,no-cat
compared,u,no-cat
compete,u,no-cat
impossible,u,no-cat
crash,u,no-cat
christmas,u,no-cat
highest,u,no-cat
hit,u,no-cat
managed,u,no-cat
32,u,no-cat
clear,u,no-cat
enter,u,no-cat
returns,u,no-cat
somehow,u,no-cat
solid,u,no-cat
fight,u,no-cat
streets,u,no-cat
york,u,no-cat
fine,u,no-cat
writes,u,no-cat
father,u,no-cat
18,u,no-cat
stand,u,no-cat
falling,u,no-cat
august,u,no-cat
european,u,no-cat
flew,u,no-cat
sellers,u,no-cat
outside,u,no-cat
rather,u,no-cat
potential,u,no-cat
went,u,no-cat
giving,u,no-cat
korea,u,no-cat
handling,u,no-cat
hair,i,no-cat
grand,u,no-cat
wonderful,u,no-cat
keeping,u,no-cat
knew,u,no-cat
frequently,u,no-cat
forcing,u,no-cat
forgotten,u,no-cat
wrong,u,no-cat
insisted,u,no-cat
wife,u,no-cat
virtually,u,no-cat
flat,u,no-cat
indeed,u,no-cat
increasing,u,no-cat
ripped,u,no-cat
providing,u,no-cat
problem,u,no-cat
pulling,u,no-cat
reach,u,no-cat
tends,u,no-cat
sky,i,no-cat
sit,u,no-cat
split,u,no-cat
soft,u,no-cat
suggesting,u,no-cat
met,u,no-cat
michael,u,no-cat
treat,u,no-cat
movies,u,no-cat
lewis,u,no-cat
lift,u,no-cat
literally,u,no-cat
main,u,no-cat
luck,u,no-cat
plans,u,no-cat
police,u,no-cat
possible,u,no-cat
notice,u,no-cat
traffic,u,no-cat
organization,u,no-cat
charles,u,no-cat
alone,u,no-cat
determined,u,no-cat
dangerous,u,no-cat
act,u,no-cat
dust,u,no-cat
aimed,u,no-cat
capable,u,no-cat
bright,u,no-cat
budget,u,no-cat
broke,u,no-cat
considering,u,no-cat
balance,u,no-cat
bad,u,no-cat
bigger,u,no-cat
emergency,u,no-cat
fair,u,no-cat
facilities,u,no-cat
68,u,no-cat
equipment,u,no-cat
62,u,no-cat
high,u,no-cat
shot,u,no-cat
land,u,no-cat
touched,u,no-cat
big,u,no-cat
empty,u,no-cat
bottom,u,no-cat
mountains,u,no-cat
celebration,u,no-cat
ranch,u,no-cat
losing,u,no-cat
passed,u,no-cat
nine,u,no-cat
suit,u,no-cat
rich,u,no-cat
picture,u,no-cat
maybe,u,no-cat
measure,u,no-cat
music,u,no-cat
competition,u,no-cat
thing,u,no-cat
need,u,no-cat
paris,u,no-cat
sixth,u,no-cat
case,u,no-cat
allow,u,no-cat
seven,u,no-cat
domestic,u,no-cat
form,u,no-cat
feel,u,no-cat
vanished,u,no-cat
rose,u,no-cat
words,u,no-cat
century,u,no-cat
country,u,no-cat
russian,u,no-cat
self,u,no-cat
george,u,no-cat
hill,u,no-cat
warm,u,no-cat
iron,u,no-cat
afford,u,no-cat
train,i,no-cat
ones,u,no-cat
spain,u,no-cat
estimate,u,no-cat
simultaneously,u,no-cat
drink,u,no-cat
facing,u,no-cat
should,u,no-cat
new,u,no-cat
lady,u,no-cat
juice,u,no-cat
colorado,u,no-cat
production,u,no-cat
strip,u,no-cat
drives,u,no-cat
driving,u,no-cat
launch,u,no-cat
grain,u,no-cat
fly,u,no-cat
queen,u,no-cat
this,u,no-cat
sort,u,no-cat
yellow,u,no-cat
concept,u,no-cat
brown,u,no-cat
selling,u,no-cat
other,u,no-cat
does,u,no-cat
than,u,no-cat
books,i,no-cat
vehicle,i,no-cat
before,u,no-cat
buzz,u,no-cat
spreading,u,no-cat
120,u,no-cat
successful,u,no-cat
exploding,u,no-cat
arrive,u,no-cat
consider,u,no-cat
license,u,no-cat
college,u,no-cat
manufacturer,u,no-cat
metallic,u,no-cat
describes,u,no-cat
heaven,u,no-cat
largely,u,no-cat
late,u,no-cat
large,u,no-cat
much,u,no-cat
great,u,no-cat
very,u,no-cat
huge,u,no-cat
however,u,no-cat
remains,u,no-cat
goes,u,no-cat
ended,u,no-cat
though,u,no-cat
expected,u,no-cat
might,u,no-cat
across,u,no-cat
producer,u,no-cat
los,u,no-cat
earning,u,no-cat
900,u,no-cat
recalls,u,no-cat
task,u,no-cat
push,u,no-cat
dealer,u,no-cat
2002,u,no-cat
combat,u,no-cat
difference,u,no-cat
oldest,u,no-cat
plants,u,no-cat
transportation,u,no-cat
cross,u,no-cat
planning,u,no-cat
word,u,no-cat
reverse,u,no-cat
filling,u,no-cat
rocky,u,no-cat
strike,u,no-cat
bones,u,no-cat
students,u,no-cat
suggested,u,no-cat
attempt,u,no-cat
faster,u,no-cat
spirit,u,no-cat
bet,u,no-cat
often,u,no-cat
average,u,no-cat
costs,u,no-cat
itself,u,no-cat
2003,u,no-cat
test,u,no-cat
rise,u,no-cat
summer,u,no-cat
good,u,no-cat
global,u,no-cat
history,u,no-cat
windows,u,no-cat
fills,u,no-cat
feared,u,no-cat
georgia,u,no-cat
granted,u,no-cat
fed,u,no-cat
growth,u,no-cat
km,u,no-cat
hills,u,no-cat
whatever,u,no-cat
forget,u,no-cat
insurance,u,no-cat
films,u,no-cat
indian,u,no-cat
walks,u,no-cat
reminder,u,no-cat
rent,u,no-cat
replaced,u,no-cat
replacement,u,no-cat
tag,u,no-cat
prepared,u,no-cat
preparing,u,no-cat
prime,u,no-cat
temperature,u,no-cat
smith,u,no-cat
strikes,u,no-cat
signs,u,no-cat
springs,u,no-cat
stages,u,no-cat
somewhat,u,no-cat
songs,u,no-cat
stolen,u,no-cat
spare,u,no-cat
specialists,u,no-cat
scattered,u,no-cat
suffering,u,no-cat
shift,u,no-cat
shooting,u,no-cat
seattle,u,no-cat
seriously,u,no-cat
traveled,u,no-cat
moves,u,no-cat
mirror,u,no-cat
mission,u,no-cat
lane,u,no-cat
upside,u,no-cat
upcoming,u,no-cat
maintenance,u,no-cat
lots,u,no-cat
passengers,u,no-cat
threat,u,no-cat
pit,u,no-cat
trailer,i,no-cat
objects,i,no-cat
needs,u,no-cat
occur,u,no-cat
otherwise,u,no-cat
topped,u,no-cat
traced,u,no-cat
tough,u,no-cat
descended,u,no-cat
applied,u,no-cat
approval,u,no-cat
direct,u,no-cat
creates,u,no-cat
atop,u,no-cat
customers,u,no-cat
disastrous,u,no-cat
advantage,u,no-cat
emerging,u,no-cat
changed,u,no-cat
cash,u,no-cat
clark,u,no-cat
contrast,u,no-cat
barely,u,no-cat
contend,u,no-cat
costly,u,no-cat
computer,u,no-cat
companion,u,no-cat
competing,u,no-cat
comparable,u,no-cat
55,u,no-cat
71,u,no-cat
53,u,no-cat
burst,u,no-cat
round,u,no-cat
landing,u,no-cat
forced,u,no-cat
tax,u,no-cat
up,u,no-cat
rapidly,u,no-cat
letting,u,no-cat
tourists,u,no-cat
slowly,u,no-cat
evening,u,no-cat
child,u,no-cat
hung,u,no-cat
where,u,no-cat
until,u,no-cat
path,u,no-cat
sept,u,no-cat
latest,u,no-cat
challenge,u,no-cat
rising,u,no-cat
suspended,u,no-cat
climb,u,no-cat
object,u,no-cat
own,u,no-cat
second,u,no-cat
short,u,no-cat
top,u,no-cat
included,u,no-cat
smashed,uu,no-cat
beyond,u,no-cat
hospital,u,no-cat
missing,u,no-cat
even,u,no-cat
official,u,no-cat
told,u,no-cat
broken,u,no-cat
opens,u,no-cat
happens,u,no-cat
matter,u,no-cat
material,u,no-cat
eyes,u,no-cat
stories,u,no-cat
marking,u,no-cat
handle,i,no-cat
surely,u,no-cat
clearing,u,no-cat
given,u,no-cat
prepare,u,no-cat
article,u,no-cat
worry,u,no-cat
website,i,no-cat
means,u,no-cat
wednesday,u,no-cat
co,u,no-cat
easier,u,no-cat
understand,u,no-cat
sink,u,no-cat
shortly,u,no-cat
aid,u,no-cat
structure,u,no-cat
services,u,no-cat
crisis,u,no-cat
failing,u,no-cat
report,u,no-cat
finger,u,no-cat
risky,u,no-cat
results,u,no-cat
ms,u,no-cat
thus,u,no-cat
26,u,no-cat
talking,u,no-cat
iraq,u,no-cat
load,u,no-cat
throw,u,no-cat
terms,u,no-cat
carefully,u,no-cat
possibility,u,no-cat
running,u,no-cat
estimates,u,no-cat
mixed,u,no-cat
naked,u,no-cat
raising,u,no-cat
wary,u,no-cat
pride,u,no-cat
african,u,no-cat
prompted,u,no-cat
promise,u,no-cat
art,u,no-cat
level,u,no-cat
fifth,u,no-cat
financial,u,no-cat
52,u,no-cat
experienced,u,no-cat
likened,u,no-cat
remove,u,no-cat
boys,u,no-cat
claim,u,no-cat
clock,u,no-cat
bomb,u,no-cat
date,u,no-cat
contains,u,no-cat
television,u,no-cat
news,u,no-cat
led,u,no-cat
cut,u,no-cat
cast,u,no-cat
choice,u,no-cat
happen,u,no-cat
carrier,u,no-cat
presidential,u,no-cat
stuff,u,no-cat
prevented,u,no-cat
husband,u,no-cat
women,u,no-cat
stretched,u,no-cat
de,u,no-cat
thailand,u,no-cat
decide,u,no-cat
cup,u,no-cat
triggered,u,no-cat
trigger,u,no-cat
banner,u,no-cat
thick,u,no-cat
bath,u,no-cat
bunch,u,no-cat
anything,u,no-cat
fourth,u,no-cat
manufacturers,u,no-cat
spoke,u,no-cat
constant,u,no-cat
covering,u,no-cat
oil,i,no-cat
youngest,u,no-cat
medium,u,no-cat
kitchen,u,no-cat
role,u,no-cat
provides,u,no-cat
drinking,u,no-cat
source,u,no-cat
major,u,no-cat
2004,u,no-cat
sees,u,no-cat
map,u,no-cat
chances,u,no-cat
basis,u,no-cat
