context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
25,9,0.01,0.0,0.01,0.02
well,9,0.01,0.0,0.01,0.02
pound,9,0.01,0.01,0.0,0.06
reserved,9,0.0,0.0,0.0,0.01
recently,9,0.0,0.0,0.0,0.01
70,9,0.0,0.0,0.0,0.01
drunk,9,0.01,0.01,0.0,0.05
frost,9,0.01,0.0,0.0,0.02
wisconsin,9,0.0,0.0,0.0,0.01
brands,9,0.01,0.01,0.0,0.07
advice,9,0.0,0.0,0.0,0.0
dates,9,0.0,0.0,0.0,0.01
watches,9,0.0,0.0,0.0,0.0
earn,9,0.0,0.0,0.0,0.01
dose,9,0.0,0.0,0.0,0.0
locally,9,0.01,0.01,0.0,0.03
worldwide,9,0.0,0.0,0.0,0.01
miniature,9,0.0,0.0,0.0,0.01
distributed,9,0.0,0.0,0.0,0.01
benefit,9,0.0,0.0,0.0,0.0
reads,9,0.0,0.0,0.0,0.0
grade,9,0.0,0.0,0.0,0.01
containers,9,0.01,0.01,0.0,0.03
owned,9,0.01,0.0,0.0,0.02
neighbor,9,0.0,0.0,0.0,0.0
afterward,9,0.0,0.0,0.0,0.0
drops,9,0.01,0.0,0.0,0.02
content,9,0.01,0.0,0.0,0.01
besides,9,0.0,0.0,0.0,0.0
raw,9,0.01,0.01,0.0,0.08
boiled,9,0.01,0.0,0.0,0.01
ad,9,0.0,0.0,0.0,0.01
sunny,9,0.0,0.0,0.0,0.01
toss,9,0.0,0.0,0.0,0.01
dried,9,0.01,0.01,0.0,0.01
plenty,9,0.01,0.0,0.0,0.01
worth,9,0.0,0.0,0.0,0.01
distribution,9,0.01,0.01,0.0,0.03
expand,9,0.0,0.0,0.0,0.0
volunteers,9,0.0,0.0,0.0,0.01
delivered,9,0.0,0.0,0.0,0.01
checked,9,0.0,0.0,0.0,0.0
component,9,0.0,0.0,0.0,0.0
feeds,9,0.0,0.0,0.0,0.01
salt,9,0.02,0.02,0.0,0.05
contains,9,0.01,0.0,0.0,0.02
poison,9,0.0,0.0,0.0,0.01
addition,9,0.0,0.0,0.0,0.0
processing,9,0.01,0.01,0.0,0.02
containing,9,0.01,0.01,0.0,0.02
lemon,8,0.13,0.12,0.0,0.77
glass,8,0.03,0.02,0.01,0.08
juice,8,0.04,0.04,0.01,0.07
cookies,8,0.02,0.02,0.0,0.06
cups,8,0.06,0.06,0.02,0.16
champagne,8,0.01,0.01,0.0,0.06
berry,8,0.01,0.01,0.0,0.02
sauce,8,0.01,0.01,0.0,0.03
fresh,8,0.02,0.02,0.01,0.04
diet,8,0.01,0.01,0.0,0.02
flavor,8,0.01,0.01,0.0,0.03
milk,8,0.05,0.05,0.01,0.2
chocolate,8,0.04,0.03,0.0,0.17
sells,8,0.01,0.01,0.0,0.02
bottled,8,0.04,0.04,0.0,0.21
wine,8,0.04,0.04,0.01,0.23
mixed,8,0.01,0.0,0.01,0.02
combine,8,0.02,0.01,0.0,0.05
lime,8,0.05,0.05,0.0,0.35
coke,8,0.01,0.01,0.0,0.01
vendors,8,0.01,0.01,0.0,0.02
sell,8,0.01,0.01,0.0,0.02
apple,8,0.01,0.01,0.0,0.07
alcohol,8,0.02,0.01,0.0,0.07
cocktail,8,0.01,0.01,0.0,0.01
mineral,8,0.01,0.01,0.0,0.08
chilled,8,0.01,0.01,0.0,0.04
pasta,8,0.01,0.01,0.0,0.05
taste,8,0.02,0.01,0.01,0.03
makes,8,0.01,0.0,0.0,0.01
plus,8,0.0,0.0,0.0,0.01
other,8,0.01,0.0,0.01,0.01
consume,8,0.01,0.0,0.0,0.01
cans,8,0.06,0.05,0.0,0.27
invented,8,0.0,0.0,0.0,0.01
forget,8,0.0,0.0,0.0,0.01
cup,8,0.04,0.03,0.01,0.12
buy,8,0.01,0.01,0.0,0.03
bread,8,0.03,0.02,0.01,0.08
serving,8,0.01,0.01,0.0,0.02
too,8,0.01,0.0,0.01,0.01
food,8,0.02,0.02,0.0,0.09
vinegar,8,0.01,0.01,0.0,0.07
dash,8,0.0,0.0,0.0,0.01
birthday,8,0.0,0.0,0.0,0.0
icy,8,0.01,0.01,0.0,0.02
instant,8,0.02,0.02,0.0,0.09
quality,8,0.02,0.02,0.0,0.07
farm,8,0.01,0.0,0.0,0.01
etc,8,0.0,0.0,0.0,0.0
package,8,0.0,0.0,0.0,0.0
price,8,0.01,0.01,0.0,0.02
delivering,8,0.0,0.0,0.0,0.01
washed,8,0.02,0.02,0.0,0.09
soup,8,0.02,0.02,0.0,0.12
foods,8,0.01,0.01,0.0,0.03
call,8,0.0,0.0,0.0,0.0
rice,8,0.01,0.01,0.0,0.03
gets,8,0.01,0.0,0.0,0.01
instance,8,0.0,0.0,0.0,0.0
quart,8,0.01,0.01,0.0,0.04
crackers,8,0.01,0.01,0.0,0.02
coca,8,0.01,0.01,0.0,0.03
toast,8,0.01,0.01,0.0,0.02
brewing,8,0.03,0.03,0.0,0.12
thirds,8,0.0,0.0,0.0,0.01
questions,8,0.0,0.0,0.0,0.0
elementary,8,0.0,0.0,0.0,0.01
goods,8,0.0,0.0,0.0,0.01
slices,8,0.0,0.0,0.0,0.01
mary,8,0.0,0.0,0.0,0.0
inn,8,0.01,0.01,0.0,0.03
spoon,8,0.01,0.01,0.0,0.04
celebrate,8,0.0,0.0,0.0,0.01
cozy,8,0.0,0.0,0.0,0.01
compared,8,0.0,0.0,0.0,0.01
crop,8,0.01,0.01,0.0,0.05
suitable,8,0.0,0.0,0.0,0.01
please,8,0.0,0.0,0.0,0.0
attracted,8,0.0,0.0,0.0,0.0
studied,8,0.0,0.0,0.0,0.0
sponsored,8,0.0,0.0,0.0,0.01
photo,8,0.0,0.0,0.0,0.0
labeled,8,0.0,0.0,0.0,0.0
jerry,8,0.0,0.0,0.0,0.0
explains,8,0.0,0.0,0.0,0.0
48,8,0.01,0.0,0.0,0.01
healthy,8,0.0,0.0,0.0,0.0
offering,8,0.0,0.0,0.0,0.01
label,8,0.01,0.0,0.0,0.01
cheap,8,0.01,0.01,0.0,0.03
makers,8,0.01,0.01,0.0,0.02
grown,8,0.01,0.0,0.0,0.02
regular,8,0.01,0.0,0.0,0.01
alongside,8,0.0,0.0,0.0,0.0
closed,8,0.0,0.0,0.0,0.01
dozen,8,0.0,0.0,0.0,0.01
artificial,8,0.0,0.0,0.0,0.01
day,8,0.02,0.01,0.01,0.06
dump,8,0.01,0.0,0.0,0.02
than,8,0.01,0.01,0.01,0.02
amount,8,0.01,0.01,0.0,0.03
60,8,0.01,0.0,0.0,0.01
local,8,0.01,0.01,0.0,0.02
san,8,0.0,0.0,0.0,0.01
produced,8,0.01,0.01,0.0,0.02
according,8,0.0,0.0,0.0,0.01
farms,8,0.01,0.01,0.0,0.02
knocking,8,0.0,0.0,0.0,0.0
potent,8,0.0,0.0,0.0,0.01
stained,8,0.0,0.0,0.0,0.01
relatively,8,0.0,0.0,0.0,0.0
tap,8,0.02,0.02,0.0,0.1
volume,8,0.01,0.0,0.0,0.02
hundred,8,0.0,0.0,0.0,0.0
scrambled,8,0.0,0.0,0.0,0.0
estimates,8,0.0,0.0,0.0,0.01
lately,8,0.0,0.0,0.0,0.0
producer,8,0.01,0.01,0.0,0.03
freeze,8,0.0,0.0,0.0,0.01
adapted,8,0.0,0.0,0.0,0.01
estimate,8,0.0,0.0,0.0,0.0
lowest,8,0.0,0.0,0.0,0.01
loaded,8,0.0,0.0,0.0,0.0
francisco,8,0.0,0.0,0.0,0.01
remembers,8,0.0,0.0,0.0,0.0
dip,8,0.0,0.0,0.0,0.01
advised,8,0.0,0.0,0.0,0.0
proportion,8,0.0,0.0,0.0,0.0
sorts,8,0.0,0.0,0.0,0.0
taiwanese,8,0.0,0.0,0.0,0.01
fish,8,0.01,0.01,0.0,0.03
eaten,8,0.0,0.0,0.0,0.01
seller,8,0.0,0.0,0.0,0.01
category,8,0.0,0.0,0.0,0.01
grocery,8,0.01,0.0,0.0,0.01
ordered,8,0.0,0.0,0.0,0.01
fruits,8,0.01,0.01,0.0,0.02
commercial,8,0.0,0.0,0.0,0.02
processed,8,0.01,0.01,0.0,0.01
profit,8,0.0,0.0,0.0,0.01
partner,8,0.0,0.0,0.0,0.0
popularity,8,0.0,0.0,0.0,0.01
ordering,8,0.0,0.0,0.0,0.01
jam,8,0.0,0.0,0.0,0.01
ltd,8,0.01,0.0,0.0,0.01
liquor,8,0.02,0.02,0.0,0.14
supplier,8,0.0,0.0,0.0,0.01
chemistry,8,0.0,0.0,0.0,0.0
heroin,8,0.0,0.0,0.0,0.0
contain,8,0.01,0.0,0.0,0.02
tons,8,0.02,0.01,0.0,0.03
preserved,8,0.0,0.0,0.0,0.01
produces,8,0.01,0.01,0.0,0.02
stands,7,0.02,0.01,0.0,0.08
homemade,7,0.02,0.02,0.0,0.07
ginger,7,0.03,0.02,0.0,0.06
drink,7,0.08,0.07,0.02,0.18
spiked,7,0.01,0.01,0.0,0.06
powdered,7,0.04,0.04,0.0,0.23
cola,7,0.01,0.01,0.0,0.04
drinking,7,0.12,0.11,0.01,0.31
cream,7,0.04,0.03,0.01,0.1
sidewalk,7,0.01,0.0,0.0,0.02
porch,7,0.01,0.0,0.0,0.02
flavors,7,0.01,0.01,0.0,0.02
water,7,0.1,0.08,0.02,0.5
ingredients,7,0.01,0.01,0.0,0.03
syrup,7,0.01,0.01,0.0,0.03
poured,7,0.02,0.01,0.01,0.04
pouring,7,0.03,0.02,0.01,0.1
del,7,0.0,0.0,0.0,0.01
made,7,0.01,0.0,0.01,0.01
wondering,7,0.0,0.0,0.0,0.01
tent,7,0.01,0.0,0.0,0.02
crystal,7,0.0,0.0,0.0,0.01
buys,7,0.01,0.0,0.0,0.01
plain,7,0.01,0.0,0.0,0.01
mustard,7,0.01,0.0,0.0,0.01
walks,7,0.0,0.0,0.0,0.01
money,7,0.01,0.0,0.0,0.01
wife,7,0.0,0.0,0.0,0.01
sun,7,0.01,0.0,0.01,0.02
enough,7,0.01,0.0,0.01,0.02
including,7,0.01,0.0,0.01,0.01
hawaii,7,0.0,0.0,0.0,0.0
handing,7,0.0,0.0,0.0,0.0
lounge,7,0.01,0.0,0.0,0.01
customers,7,0.0,0.0,0.0,0.01
refrigerator,7,0.01,0.0,0.0,0.02
consumed,7,0.01,0.01,0.0,0.03
sale,7,0.01,0.0,0.0,0.01
allowed,7,0.0,0.0,0.0,0.01
carries,7,0.0,0.0,0.0,0.0
caps,7,0.0,0.0,0.0,0.0
samples,7,0.01,0.01,0.0,0.03
coconut,7,0.04,0.03,0.0,0.2
lunch,7,0.02,0.01,0.0,0.04
offered,7,0.01,0.0,0.0,0.01
yard,7,0.0,0.0,0.0,0.01
consumers,7,0.01,0.0,0.0,0.01
web,7,0.0,0.0,0.0,0.0
ready,7,0.0,0.0,0.0,0.01
acid,7,0.03,0.03,0.0,0.16
bitter,7,0.0,0.0,0.0,0.01
morning,7,0.01,0.01,0.0,0.04
example,7,0.0,0.0,0.0,0.0
outside,7,0.01,0.0,0.0,0.01
box,7,0.0,0.0,0.0,0.0
style,7,0.01,0.0,0.0,0.02
waiting,7,0.0,0.0,0.0,0.01
overturned,7,0.0,0.0,0.0,0.0
evenly,7,0.0,0.0,0.0,0.0
wedge,7,0.0,0.0,0.0,0.0
attend,7,0.0,0.0,0.0,0.01
tennessee,7,0.0,0.0,0.0,0.01
benefits,7,0.0,0.0,0.0,0.01
portland,7,0.0,0.0,0.0,0.0
oregon,7,0.0,0.0,0.0,0.01
stewart,7,0.0,0.0,0.0,0.01
lowered,7,0.0,0.0,0.0,0.01
cocoa,7,0.04,0.03,0.0,0.21
stack,7,0.0,0.0,0.0,0.01
request,7,0.0,0.0,0.0,0.0
96,7,0.0,0.0,0.0,0.0
berkeley,7,0.0,0.0,0.0,0.0
decent,7,0.0,0.0,0.0,0.01
sellers,7,0.0,0.0,0.0,0.01
encouraged,7,0.0,0.0,0.0,0.0
fortune,7,0.0,0.0,0.0,0.0
sucking,7,0.0,0.0,0.0,0.0
imported,7,0.01,0.01,0.0,0.04
chilly,7,0.01,0.0,0.0,0.03
2009,7,0.0,0.0,0.0,0.0
barry,7,0.0,0.0,0.0,0.0
34,7,0.0,0.0,0.0,0.01
53,7,0.0,0.0,0.0,0.01
pond,7,0.0,0.0,0.0,0.02
count,7,0.0,0.0,0.0,0.0
stephen,7,0.0,0.0,0.0,0.0
newspapers,7,0.0,0.0,0.0,0.01
vary,7,0.0,0.0,0.0,0.0
knowing,7,0.0,0.0,0.0,0.0
meets,7,0.0,0.0,0.0,0.0
begun,7,0.0,0.0,0.0,0.0
endless,7,0.0,0.0,0.0,0.0
gate,7,0.0,0.0,0.0,0.0
talk,7,0.01,0.0,0.0,0.01
items,7,0.01,0.0,0.0,0.01
calls,7,0.0,0.0,0.0,0.0
locations,7,0.0,0.0,0.0,0.0
37,7,0.0,0.0,0.0,0.0
crowd,7,0.01,0.0,0.0,0.01
leads,7,0.0,0.0,0.0,0.0
enjoying,7,0.01,0.0,0.0,0.01
stopping,7,0.0,0.0,0.0,0.01
meals,7,0.01,0.01,0.0,0.01
introduced,7,0.0,0.0,0.0,0.01
moves,7,0.0,0.0,0.0,0.0
substitute,7,0.0,0.0,0.0,0.01
planned,7,0.0,0.0,0.0,0.0
folks,7,0.0,0.0,0.0,0.01
learn,7,0.0,0.0,0.0,0.0
provided,7,0.0,0.0,0.0,0.01
pacific,7,0.01,0.0,0.0,0.01
daughter,7,0.0,0.0,0.0,0.0
mother,7,0.01,0.0,0.0,0.02
quite,7,0.0,0.0,0.0,0.0
sight,7,0.0,0.0,0.0,0.0
types,7,0.0,0.0,0.0,0.01
and,7,0.06,0.01,0.05,0.09
falling,7,0.01,0.01,0.0,0.04
dumping,7,0.01,0.01,0.0,0.04
stopped,7,0.01,0.01,0.0,0.03
fall,7,0.01,0.01,0.0,0.03
fallen,7,0.01,0.01,0.0,0.03
expected,7,0.01,0.0,0.0,0.02
heavier,7,0.01,0.0,0.0,0.02
from,7,0.02,0.01,0.02,0.04
at,7,0.03,0.01,0.02,0.06
course,7,0.01,0.0,0.0,0.01
which,7,0.01,0.0,0.01,0.02
warm,7,0.02,0.01,0.01,0.04
year,7,0.01,0.0,0.01,0.01
helped,7,0.0,0.0,0.0,0.01
nearly,7,0.01,0.0,0.0,0.01
followed,7,0.0,0.0,0.0,0.01
produce,7,0.01,0.01,0.01,0.03
80,7,0.01,0.0,0.0,0.01
dark,7,0.01,0.0,0.0,0.02
country,7,0.01,0.0,0.0,0.02
drove,7,0.0,0.0,0.0,0.01
65,7,0.01,0.0,0.0,0.02
virginia,7,0.0,0.0,0.0,0.02
drop,7,0.01,0.0,0.0,0.01
35,7,0.01,0.0,0.0,0.02
combined,7,0.0,0.0,0.0,0.0
producing,7,0.01,0.01,0.0,0.04
leading,7,0.0,0.0,0.0,0.01
percent,7,0.01,0.01,0.0,0.02
67,7,0.0,0.0,0.0,0.0
64,7,0.0,0.0,0.0,0.0
breaks,7,0.0,0.0,0.0,0.01
garden,7,0.01,0.01,0.0,0.04
52,7,0.0,0.0,0.0,0.0
spots,7,0.0,0.0,0.0,0.0
official,7,0.0,0.0,0.0,0.01
xinhua,7,0.0,0.0,0.0,0.0
premature,7,0.0,0.0,0.0,0.01
depend,7,0.0,0.0,0.0,0.01
species,7,0.0,0.0,0.0,0.01
57,7,0.0,0.0,0.0,0.0
supposed,7,0.0,0.0,0.0,0.0
hear,7,0.0,0.0,0.0,0.01
total,7,0.0,0.0,0.0,0.01
sitting,7,0.01,0.0,0.0,0.02
watch,7,0.01,0.0,0.0,0.02
largest,7,0.01,0.01,0.0,0.02
headed,7,0.0,0.0,0.0,0.0
42,7,0.0,0.0,0.0,0.0
beautiful,7,0.0,0.0,0.0,0.01
79,7,0.0,0.0,0.0,0.0
56,7,0.0,0.0,0.0,0.0
clock,7,0.0,0.0,0.0,0.01
increased,7,0.01,0.0,0.0,0.01
49,7,0.0,0.0,0.0,0.0
shanghai,7,0.0,0.0,0.0,0.0
daily,7,0.0,0.0,0.0,0.01
bearing,7,0.0,0.0,0.0,0.0
knock,7,0.0,0.0,0.0,0.01
bass,7,0.0,0.0,0.0,0.01
sustain,7,0.0,0.0,0.0,0.01
160,7,0.0,0.0,0.0,0.01
annually,7,0.0,0.0,0.0,0.01
kenya,7,0.01,0.01,0.0,0.06
highest,7,0.0,0.0,0.0,0.01
retain,7,0.0,0.0,0.0,0.0
132,7,0.0,0.0,0.0,0.01
ranging,7,0.0,0.0,0.0,0.01
quiet,7,0.0,0.0,0.0,0.0
visiting,7,0.0,0.0,0.0,0.0
shoppers,7,0.0,0.0,0.0,0.0
grain,7,0.0,0.0,0.0,0.01
courses,7,0.0,0.0,0.0,0.01
05,7,0.0,0.0,0.0,0.01
eve,7,0.0,0.0,0.0,0.0
sharply,7,0.0,0.0,0.0,0.0
quantities,7,0.01,0.01,0.0,0.01
spill,7,0.0,0.0,0.0,0.01
concentrated,7,0.0,0.0,0.0,0.01
beside,7,0.0,0.0,0.0,0.0
peter,7,0.0,0.0,0.0,0.0
traces,7,0.01,0.0,0.0,0.02
pumped,7,0.01,0.01,0.0,0.03
refused,7,0.0,0.0,0.0,0.0
surged,7,0.0,0.0,0.0,0.01
101,7,0.0,0.0,0.0,0.01
charles,7,0.0,0.0,0.0,0.0
lining,7,0.0,0.0,0.0,0.0
visited,7,0.0,0.0,0.0,0.0
md,7,0.0,0.0,0.0,0.01
rode,7,0.0,0.0,0.0,0.0
monthly,7,0.0,0.0,0.0,0.01
prominent,7,0.0,0.0,0.0,0.0
shore,7,0.0,0.0,0.0,0.01
vital,7,0.0,0.0,0.0,0.01
bulk,7,0.0,0.0,0.0,0.01
doubled,7,0.0,0.0,0.0,0.0
en,7,0.0,0.0,0.0,0.01
minimal,7,0.0,0.0,0.0,0.0
pub,7,0.01,0.01,0.0,0.07
maintained,7,0.0,0.0,0.0,0.0
commodities,7,0.01,0.01,0.0,0.03
slogan,7,0.0,0.0,0.0,0.01
1985,7,0.0,0.0,0.0,0.0
mothers,7,0.0,0.0,0.0,0.02
pronounced,7,0.0,0.0,0.0,0.0
upcoming,7,0.0,0.0,0.0,0.0
210,7,0.0,0.0,0.0,0.01
reservation,7,0.0,0.0,0.0,0.0
booming,7,0.0,0.0,0.0,0.0
outlet,7,0.0,0.0,0.0,0.0
bowls,7,0.03,0.03,0.0,0.17
nuts,7,0.02,0.02,0.0,0.07
canned,7,0.02,0.02,0.01,0.06
vegetables,7,0.02,0.02,0.0,0.05
meat,7,0.02,0.02,0.0,0.11
potatoes,7,0.01,0.01,0.0,0.02
egg,7,0.01,0.01,0.0,0.06
onions,7,0.01,0.01,0.0,0.01
tastes,7,0.01,0.01,0.0,0.02
sip,7,0.03,0.03,0.01,0.06
eggs,7,0.03,0.03,0.01,0.16
rich,7,0.01,0.0,0.0,0.01
company,7,0.01,0.01,0.01,0.03
feed,7,0.01,0.01,0.0,0.02
business,7,0.01,0.0,0.0,0.01
table,7,0.03,0.03,0.0,0.16
everything,7,0.0,0.0,0.0,0.01
banana,7,0.01,0.01,0.0,0.02
giant,7,0.01,0.01,0.0,0.02
famous,7,0.01,0.01,0.0,0.01
ton,7,0.0,0.0,0.0,0.01
supermarket,7,0.01,0.0,0.0,0.01
stacked,7,0.0,0.0,0.0,0.0
consumption,7,0.02,0.02,0.0,0.06
choice,7,0.0,0.0,0.0,0.01
include,7,0.01,0.0,0.0,0.01
packs,7,0.01,0.0,0.0,0.02
famed,7,0.0,0.0,0.0,0.01
placed,7,0.0,0.0,0.0,0.0
everyday,7,0.0,0.0,0.0,0.0
empty,7,0.01,0.01,0.0,0.03
proper,7,0.0,0.0,0.0,0.01
distributing,7,0.0,0.0,0.0,0.01
lady,7,0.0,0.0,0.0,0.01
prefer,7,0.0,0.0,0.0,0.01
shelf,7,0.0,0.0,0.0,0.01
boxes,7,0.01,0.01,0.0,0.01
various,7,0.0,0.0,0.0,0.0
pungent,7,0.0,0.0,0.0,0.01
writer,7,0.0,0.0,0.0,0.01
feature,7,0.0,0.0,0.0,0.01
figured,7,0.0,0.0,0.0,0.0
dipped,7,0.0,0.0,0.0,0.01
income,7,0.0,0.0,0.0,0.0
sites,7,0.0,0.0,0.0,0.0
sunset,7,0.0,0.0,0.0,0.01
institute,7,0.0,0.0,0.0,0.01
distribute,7,0.0,0.0,0.0,0.01
weighing,7,0.0,0.0,0.0,0.0
purchasing,7,0.0,0.0,0.0,0.0
laughing,7,0.0,0.0,0.0,0.01
pearl,7,0.0,0.0,0.0,0.01
aims,7,0.0,0.0,0.0,0.0
vice,7,0.0,0.0,0.0,0.0
transporting,7,0.0,0.0,0.0,0.0
advocacy,7,0.0,0.0,0.0,0.01
alike,7,0.0,0.0,0.0,0.0
imagined,7,0.0,0.0,0.0,0.0
hybrid,7,0.01,0.01,0.0,0.02
producers,7,0.01,0.01,0.0,0.04
soared,7,0.0,0.0,0.0,0.01
billion,7,0.0,0.0,0.0,0.01
listed,7,0.0,0.0,0.0,0.0
import,7,0.01,0.01,0.0,0.02
medication,7,0.0,0.0,0.0,0.0
recommend,7,0.0,0.0,0.0,0.01
million,7,0.01,0.01,0.0,0.02
overall,7,0.0,0.0,0.0,0.01
300,7,0.01,0.0,0.0,0.01
noted,7,0.0,0.0,0.0,0.0
equal,7,0.0,0.0,0.0,0.0
supplying,7,0.01,0.01,0.0,0.03
standard,7,0.0,0.0,0.0,0.0
420,7,0.0,0.0,0.0,0.01
essential,7,0.0,0.0,0.0,0.01
legend,7,0.01,0.01,0.0,0.04
results,7,0.0,0.0,0.0,0.0
examples,7,0.0,0.0,0.0,0.0
specialists,7,0.0,0.0,0.0,0.0
substantially,7,0.0,0.0,0.0,0.0
roughly,7,0.0,0.0,0.0,0.0
stand,6,0.04,0.03,0.0,0.19
sipping,6,0.09,0.09,0.01,0.17
pitcher,6,0.02,0.01,0.0,0.06
cake,6,0.02,0.02,0.0,0.05
make,6,0.02,0.01,0.01,0.04
pie,6,0.01,0.01,0.0,0.04
hard,6,0.02,0.02,0.0,0.1
making,6,0.01,0.01,0.01,0.02
hot,6,0.04,0.02,0.02,0.07
recipes,6,0.01,0.01,0.0,0.04
sour,6,0.02,0.02,0.0,0.05
can,6,0.02,0.01,0.01,0.03
salad,6,0.03,0.03,0.01,0.13
bottle,6,0.05,0.04,0.01,0.16
menu,6,0.01,0.01,0.01,0.03
orange,6,0.07,0.06,0.01,0.34
lawn,6,0.01,0.01,0.0,0.04
mixture,6,0.02,0.01,0.01,0.05
served,6,0.02,0.01,0.0,0.03
corner,6,0.01,0.0,0.0,0.01
condensed,6,0.04,0.04,0.0,0.15
chairs,6,0.01,0.0,0.0,0.01
balancing,6,0.0,0.0,0.0,0.01
tablespoons,6,0.04,0.03,0.01,0.08
bought,6,0.01,0.0,0.0,0.01
featuring,6,0.01,0.0,0.0,0.02
afternoon,6,0.02,0.01,0.0,0.05
goes,6,0.01,0.0,0.0,0.01
serve,6,0.01,0.01,0.0,0.02
half,6,0.01,0.0,0.01,0.01
makeshift,6,0.0,0.0,0.0,0.01
drinkers,6,0.05,0.05,0.0,0.18
potato,6,0.02,0.02,0.0,0.09
son,6,0.0,0.0,0.0,0.01
jack,6,0.01,0.0,0.0,0.01
favorite,6,0.01,0.01,0.01,0.03
california,6,0.01,0.0,0.0,0.01
sits,6,0.0,0.0,0.0,0.01
100,6,0.01,0.0,0.01,0.01
next,6,0.01,0.0,0.01,0.01
booth,6,0.0,0.0,0.0,0.01
go,6,0.01,0.0,0.01,0.01
wheat,6,0.02,0.01,0.01,0.05
cafes,6,0.01,0.01,0.0,0.03
tomatoes,6,0.01,0.01,0.0,0.04
heaven,6,0.0,0.0,0.0,0.0
tag,6,0.0,0.0,0.0,0.0
fred,6,0.0,0.0,0.0,0.0
customer,6,0.0,0.0,0.0,0.0
hey,6,0.0,0.0,0.0,0.01
baked,6,0.01,0.0,0.0,0.01
lips,6,0.0,0.0,0.0,0.0
grab,6,0.01,0.01,0.0,0.02
ages,6,0.0,0.0,0.0,0.01
lakes,6,0.01,0.01,0.0,0.03
triple,6,0.0,0.0,0.0,0.0
challenges,6,0.0,0.0,0.0,0.0
suburban,6,0.0,0.0,0.0,0.0
chill,6,0.0,0.0,0.0,0.01
foundation,6,0.0,0.0,0.0,0.01
invited,6,0.0,0.0,0.0,0.01
comfort,6,0.0,0.0,0.0,0.0
joe,6,0.0,0.0,0.0,0.01
displays,6,0.0,0.0,0.0,0.0
meal,6,0.01,0.01,0.0,0.03
stay,6,0.0,0.0,0.0,0.01
scott,6,0.0,0.0,0.0,0.0
ms,6,0.0,0.0,0.0,0.0
dinner,6,0.01,0.01,0.0,0.02
asked,6,0.0,0.0,0.0,0.0
watching,6,0.0,0.0,0.0,0.01
often,6,0.0,0.0,0.0,0.01
tuesday,6,0.01,0.0,0.0,0.01
sat,6,0.01,0.0,0.0,0.01
equivalent,6,0.0,0.0,0.0,0.01
combination,6,0.0,0.0,0.0,0.0
teaspoons,6,0.01,0.01,0.0,0.03
sausage,6,0.01,0.01,0.0,0.02
cosmetics,6,0.0,0.0,0.0,0.0
jars,6,0.0,0.0,0.0,0.01
kettle,6,0.01,0.01,0.0,0.05
bicycles,6,0.0,0.0,0.0,0.0
transported,6,0.0,0.0,0.0,0.01
quebec,6,0.0,0.0,0.0,0.0
arrangements,6,0.0,0.0,0.0,0.01
soothing,6,0.0,0.0,0.0,0.01
accounting,6,0.0,0.0,0.0,0.0
voluntary,6,0.0,0.0,0.0,0.0
legendary,6,0.0,0.0,0.0,0.02
108,6,0.0,0.0,0.0,0.01
logo,6,0.0,0.0,0.0,0.01
thirty,6,0.0,0.0,0.0,0.0
untouched,6,0.0,0.0,0.0,0.0
