context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
70s,3,0.01,0.01,0.0,0.02
dawn,3,0.01,0.01,0.01,0.02
grace,3,0.01,0.01,0.01,0.02
wonder,3,0.01,0.01,0.0,0.02
reading,3,0.01,0.01,0.0,0.02
social,3,0.01,0.01,0.0,0.02
sounds,3,0.03,0.03,0.0,0.07
names,3,0.01,0.01,0.0,0.02
offering,3,0.01,0.01,0.0,0.02
tone,3,0.01,0.01,0.0,0.02
odd,3,0.01,0.01,0.0,0.02
station,3,0.01,0.01,0.0,0.02
blue,3,0.01,0.01,0.0,0.02
huge,3,0.01,0.01,0.0,0.02
plus,3,0.01,0.01,0.0,0.02
stage,3,0.01,0.01,0.0,0.02
italian,3,0.03,0.02,0.01,0.06
quite,3,0.01,0.01,0.0,0.02
everyone,3,0.01,0.01,0.0,0.02
southern,3,0.01,0.01,0.0,0.02
number,3,0.01,0.01,0.0,0.02
face,3,0.01,0.01,0.0,0.02
across,3,0.01,0.01,0.0,0.02
these,3,0.01,0.01,0.0,0.02
spent,3,0.02,0.01,0.0,0.02
word,3,0.01,0.01,0.0,0.02
go,3,0.01,0.01,0.01,0.02
goes,3,0.01,0.01,0.0,0.02
played,3,0.01,0.01,0.01,0.02
much,3,0.01,0.01,0.01,0.02
ago,3,0.01,0.01,0.01,0.02
later,3,0.01,0.01,0.01,0.02
before,3,0.01,0.01,0.01,0.02
into,3,0.01,0.0,0.01,0.02
role,3,0.01,0.0,0.01,0.02
sounded,3,0.19,0.19,0.0,0.56
panic,3,0.01,0.01,0.0,0.02
roof,3,0.01,0.01,0.0,0.02
cover,3,0.01,0.01,0.0,0.02
answering,3,0.01,0.0,0.0,0.01
ministry,3,0.01,0.0,0.0,0.01
judicial,3,0.01,0.0,0.0,0.01
singing,3,0.03,0.02,0.01,0.05
deaf,3,0.01,0.0,0.0,0.01
passing,3,0.01,0.0,0.0,0.01
answered,3,0.01,0.0,0.0,0.01
struck,3,0.0,0.0,0.0,0.01
30,3,0.01,0.0,0.01,0.01
only,3,0.01,0.0,0.01,0.01
clearing,3,0.0,0.0,0.0,0.01
evening,3,0.0,0.0,0.0,0.01
responding,3,0.0,0.0,0.0,0.01
cruz,3,0.01,0.01,0.0,0.01
instructions,3,0.0,0.0,0.0,0.01
indicated,3,0.0,0.0,0.0,0.01
escorted,3,0.0,0.0,0.0,0.01
crew,3,0.01,0.0,0.0,0.01
memory,3,0.0,0.0,0.0,0.01
usually,3,0.0,0.0,0.0,0.01
enter,3,0.01,0.0,0.0,0.01
warned,3,0.0,0.0,0.0,0.01
sara,3,0.0,0.0,0.0,0.01
interactive,3,0.0,0.0,0.0,0.01
paradise,3,0.0,0.0,0.0,0.0
sin,3,0.01,0.0,0.0,0.01
panel,3,0.0,0.0,0.0,0.0
everyday,3,0.01,0.0,0.0,0.01
meter,3,0.0,0.0,0.0,0.0
lovely,3,0.01,0.01,0.0,0.01
96,3,0.0,0.0,0.0,0.0
gambling,3,0.0,0.0,0.0,0.0
blown,3,0.0,0.0,0.0,0.0
mirror,3,0.0,0.0,0.0,0.0
instructed,3,0.0,0.0,0.0,0.0
tested,3,0.0,0.0,0.0,0.0
awarded,3,0.01,0.01,0.0,0.01
aware,3,0.0,0.0,0.0,0.0
pursue,3,0.0,0.0,0.0,0.0
listened,3,0.0,0.0,0.0,0.0
stick,3,0.0,0.0,0.0,0.0
generation,3,0.0,0.0,0.0,0.0
phillips,3,0.0,0.0,0.0,0.0
saved,3,0.0,0.0,0.0,0.01
drawn,3,0.0,0.0,0.0,0.0
equally,3,0.0,0.0,0.0,0.0
wo,3,0.0,0.0,0.0,0.0
celebrated,3,0.01,0.0,0.0,0.01
added,3,0.0,0.0,0.0,0.0
cast,3,0.0,0.0,0.0,0.0
others,3,0.0,0.0,0.0,0.0
coroner,3,0.0,0.0,0.0,0.0
wreckage,3,0.0,0.0,0.0,0.0
audio,3,0.01,0.0,0.0,0.01
planes,3,0.0,0.0,0.0,0.0
visual,3,0.0,0.0,0.0,0.0
woke,3,0.0,0.0,0.0,0.0
sank,3,0.0,0.0,0.0,0.0
disease,3,0.02,0.02,0.0,0.04
kumar,3,0.0,0.0,0.0,0.01
spreading,3,0.0,0.0,0.0,0.0
confirming,3,0.0,0.0,0.0,0.0
fragile,3,0.0,0.0,0.0,0.0
albums,3,0.0,0.0,0.0,0.0
griffith,3,0.0,0.0,0.0,0.0
switzerland,3,0.0,0.0,0.0,0.0
suspicions,3,0.01,0.01,0.0,0.02
procedure,3,0.0,0.0,0.0,0.0
computers,3,0.0,0.0,0.0,0.01
flores,3,0.0,0.0,0.0,0.0
wendy,3,0.01,0.01,0.0,0.02
consequences,3,0.0,0.0,0.0,0.0
mighty,3,0.0,0.0,0.0,0.0
windows,3,0.03,0.03,0.0,0.08
federation,3,0.0,0.0,0.0,0.0
progressive,3,0.01,0.01,0.0,0.02
identification,3,0.0,0.0,0.0,0.0
herald,3,0.0,0.0,0.0,0.0
marijuana,3,0.0,0.0,0.0,0.01
guarded,3,0.0,0.0,0.0,0.0
priority,3,0.0,0.0,0.0,0.0
sally,3,0.01,0.01,0.0,0.02
na,3,0.0,0.0,0.0,0.01
lauren,3,0.0,0.0,0.0,0.01
challenges,3,0.0,0.0,0.0,0.0
definition,3,0.0,0.0,0.0,0.0
confidence,3,0.0,0.0,0.0,0.0
greatly,3,0.0,0.0,0.0,0.0
detectives,3,0.0,0.0,0.0,0.0
plea,3,0.0,0.0,0.0,0.0
harlem,3,0.0,0.0,0.0,0.01
audiences,3,0.0,0.0,0.0,0.0
1954,3,0.0,0.0,0.0,0.0
twenty,3,0.0,0.0,0.0,0.0
rosa,3,0.01,0.0,0.0,0.01
disabled,3,0.0,0.0,0.0,0.0
legislator,3,0.0,0.0,0.0,0.0
chan,3,0.03,0.03,0.0,0.09
blasted,3,0.0,0.0,0.0,0.0
prone,3,0.0,0.0,0.0,0.0
fails,3,0.0,0.0,0.0,0.0
laura,3,0.0,0.0,0.0,0.0
trailer,3,0.0,0.0,0.0,0.0
safely,3,0.0,0.0,0.0,0.0
da,3,0.0,0.0,0.0,0.0
answers,3,0.0,0.0,0.0,0.0
via,3,0.0,0.0,0.0,0.0
rice,3,0.0,0.0,0.0,0.01
handful,3,0.0,0.0,0.0,0.0
producing,3,0.0,0.0,0.0,0.0
lately,3,0.0,0.0,0.0,0.0
mounted,3,0.0,0.0,0.0,0.0
fatal,3,0.0,0.0,0.0,0.01
challenging,3,0.0,0.0,0.0,0.0
overcome,3,0.0,0.0,0.0,0.0
glimpse,3,0.0,0.0,0.0,0.01
initial,3,0.0,0.0,0.0,0.0
85,3,0.0,0.0,0.0,0.01
judgment,3,0.0,0.0,0.0,0.0
entirely,3,0.0,0.0,0.0,0.0
unfortunate,3,0.0,0.0,0.0,0.0
lesson,3,0.0,0.0,0.0,0.0
causing,3,0.0,0.0,0.0,0.0
recording,3,0.0,0.0,0.0,0.0
limited,3,0.0,0.0,0.0,0.0
destroyed,3,0.0,0.0,0.0,0.0
opinion,3,0.0,0.0,0.0,0.0
anna,3,0.01,0.01,0.0,0.02
everywhere,3,0.0,0.0,0.0,0.0
unexpected,3,0.0,0.0,0.0,0.0
protest,3,0.0,0.0,0.0,0.0
ones,3,0.0,0.0,0.0,0.0
strongly,3,0.0,0.0,0.0,0.0
prefer,3,0.0,0.0,0.0,0.0
partly,3,0.0,0.0,0.0,0.0
karen,3,0.0,0.0,0.0,0.01
express,3,0.0,0.0,0.0,0.0
bag,3,0.0,0.0,0.0,0.0
process,3,0.0,0.0,0.0,0.0
messages,3,0.0,0.0,0.0,0.0
production,3,0.0,0.0,0.0,0.0
victims,3,0.01,0.0,0.0,0.01
appealing,3,0.0,0.0,0.0,0.0
demonstrated,3,0.0,0.0,0.0,0.0
pronounced,3,0.0,0.0,0.0,0.01
tears,3,0.0,0.0,0.0,0.01
freedom,3,0.0,0.0,0.0,0.0
constant,3,0.0,0.0,0.0,0.01
permission,3,0.0,0.0,0.0,0.0
letters,3,0.0,0.0,0.0,0.0
involving,3,0.0,0.0,0.0,0.0
parts,3,0.0,0.0,0.0,0.0
viewed,3,0.0,0.0,0.0,0.0
thoughts,3,0.0,0.0,0.0,0.0
further,3,0.0,0.0,0.0,0.0
considering,3,0.0,0.0,0.0,0.0
opposite,3,0.0,0.0,0.0,0.01
episode,3,0.0,0.0,0.0,0.01
worth,3,0.0,0.0,0.0,0.0
soft,3,0.0,0.0,0.0,0.0
december,3,0.0,0.0,0.0,0.0
photos,3,0.0,0.0,0.0,0.0
stories,3,0.0,0.0,0.0,0.0
colleagues,3,0.0,0.0,0.0,0.01
standard,3,0.0,0.0,0.0,0.0
cause,3,0.0,0.0,0.0,0.01
developed,3,0.0,0.0,0.0,0.01
meaning,3,0.0,0.0,0.0,0.0
hoped,3,0.0,0.0,0.0,0.0
onto,3,0.0,0.0,0.0,0.0
flying,3,0.03,0.03,0.0,0.09
tiny,3,0.01,0.01,0.0,0.02
notes,3,0.0,0.0,0.0,0.0
maria,3,0.02,0.02,0.0,0.04
anne,3,0.01,0.01,0.0,0.01
kathleen,3,0.01,0.01,0.0,0.01
highlight,3,0.0,0.0,0.0,0.01
judith,3,0.0,0.0,0.0,0.01
sylvia,3,0.01,0.01,0.0,0.01
given,3,0.0,0.0,0.0,0.01
blood,3,0.0,0.0,0.0,0.0
ng,3,0.02,0.02,0.0,0.05
36,3,0.0,0.0,0.0,0.0
lam,3,0.01,0.0,0.0,0.01
hui,3,0.01,0.01,0.0,0.02
decided,3,0.0,0.0,0.0,0.0
document,3,0.0,0.0,0.0,0.0
compelling,3,0.0,0.0,0.0,0.0
uncomfortable,3,0.0,0.0,0.0,0.0
dropping,3,0.0,0.0,0.0,0.0
non,3,0.0,0.0,0.0,0.0
chat,3,0.33,0.33,0.0,0.99
nancy,3,0.0,0.0,0.0,0.0
treating,3,0.0,0.0,0.0,0.01
jennifer,3,0.01,0.0,0.0,0.01
involves,3,0.0,0.0,0.0,0.0
ying,3,0.0,0.0,0.0,0.01
therapy,3,0.0,0.0,0.0,0.01
manila,3,0.0,0.0,0.0,0.0
maj,3,0.0,0.0,0.0,0.01
chairwoman,3,0.0,0.0,0.0,0.0
seminar,3,0.0,0.0,0.0,0.0
rivera,3,0.0,0.0,0.0,0.0
tends,3,0.0,0.0,0.0,0.0
waste,3,0.0,0.0,0.0,0.0
ups,3,0.0,0.0,0.0,0.0
inappropriate,3,0.0,0.0,0.0,0.0
discussions,3,0.0,0.0,0.0,0.0
cable,3,0.0,0.0,0.0,0.0
gather,3,0.0,0.0,0.0,0.0
dynamic,3,0.0,0.0,0.0,0.0
platform,3,0.0,0.0,0.0,0.0
di,3,0.0,0.0,0.0,0.0
reduced,3,0.0,0.0,0.0,0.0
relatively,3,0.0,0.0,0.0,0.0
anywhere,3,0.0,0.0,0.0,0.0
maintained,3,0.0,0.0,0.0,0.0
material,3,0.0,0.0,0.0,0.0
liu,3,0.0,0.0,0.0,0.01
lisa,3,0.0,0.0,0.0,0.01
ma,3,0.0,0.0,0.0,0.01
lady,2,0.11,0.11,0.01,0.21
blond,2,0.08,0.07,0.02,0.13
guitar,2,0.07,0.06,0.01,0.12
rhythm,2,0.06,0.06,0.0,0.11
like,2,0.05,0.04,0.02,0.08
soul,2,0.05,0.05,0.02,0.08
drum,2,0.04,0.04,0.0,0.08
polish,2,0.04,0.04,0.02,0.07
theme,2,0.04,0.03,0.0,0.07
collection,2,0.03,0.03,0.0,0.07
classic,2,0.03,0.03,0.0,0.07
or,2,0.04,0.03,0.01,0.07
bethlehem,2,0.03,0.03,0.0,0.07
rabbit,2,0.03,0.03,0.0,0.06
haired,2,0.04,0.03,0.01,0.06
nickname,2,0.03,0.03,0.01,0.06
started,2,0.03,0.03,0.01,0.06
virgin,2,0.03,0.03,0.01,0.05
delivers,2,0.03,0.03,0.0,0.05
accompany,2,0.03,0.03,0.0,0.05
reaches,2,0.03,0.03,0.0,0.05
one,2,0.03,0.02,0.01,0.05
rolling,2,0.03,0.02,0.0,0.05
her,2,0.06,0.02,0.05,0.06
solo,2,0.03,0.03,0.01,0.05
who,2,0.06,0.03,0.05,0.07
on,2,0.03,0.02,0.01,0.05
pieces,2,0.03,0.03,0.0,0.05
30s,2,0.03,0.03,0.01,0.05
horn,2,0.04,0.04,0.04,0.05
80s,2,0.03,0.03,0.01,0.05
romantic,2,0.03,0.02,0.01,0.05
of,2,0.04,0.01,0.04,0.05
1930s,2,0.03,0.03,0.01,0.05
pose,2,0.02,0.02,0.0,0.05
forever,2,0.03,0.02,0.0,0.05
musical,2,0.03,0.02,0.01,0.05
drink,2,0.03,0.03,0.01,0.05
camera,2,0.02,0.02,0.0,0.04
devil,2,0.02,0.02,0.01,0.04
alive,2,0.02,0.02,0.01,0.04
wear,2,0.03,0.02,0.01,0.04
note,2,0.02,0.02,0.0,0.04
piece,2,0.02,0.02,0.0,0.04
baby,2,0.02,0.02,0.01,0.04
recalls,2,0.02,0.02,0.0,0.04
likes,2,0.02,0.02,0.0,0.04
offered,2,0.02,0.02,0.0,0.04
popular,2,0.02,0.02,0.0,0.04
style,2,0.02,0.02,0.0,0.04
saxophone,2,0.05,0.04,0.04,0.05
makes,2,0.02,0.02,0.0,0.04
star,2,0.02,0.02,0.01,0.04
love,2,0.02,0.02,0.01,0.04
own,2,0.02,0.02,0.01,0.04
big,2,0.02,0.02,0.01,0.04
while,2,0.02,0.02,0.01,0.04
ashton,2,0.02,0.02,0.02,0.03
cannes,2,0.02,0.02,0.0,0.03
by,2,0.03,0.01,0.02,0.03
vi,2,0.02,0.02,0.01,0.03
experiments,2,0.02,0.02,0.0,0.03
comics,2,0.02,0.01,0.0,0.03
banning,2,0.02,0.02,0.0,0.03
lesbian,2,0.02,0.02,0.02,0.03
electoral,2,0.02,0.02,0.0,0.03
hannah,2,0.02,0.02,0.0,0.03
railway,2,0.02,0.02,0.0,0.03
emmy,2,0.02,0.01,0.0,0.03
hunters,2,0.02,0.01,0.0,0.03
bite,2,0.02,0.02,0.0,0.03
budding,2,0.02,0.01,0.0,0.03
backup,2,0.02,0.02,0.01,0.03
strapped,2,0.02,0.02,0.01,0.03
eternal,2,0.02,0.02,0.01,0.03
benny,2,0.02,0.01,0.0,0.03
hello,2,0.02,0.01,0.0,0.03
dusty,2,0.02,0.01,0.0,0.03
classroom,2,0.02,0.01,0.0,0.03
dances,2,0.02,0.01,0.0,0.03
knees,2,0.02,0.01,0.0,0.03
shields,2,0.01,0.01,0.0,0.03
den,2,0.02,0.01,0.0,0.03
lucy,2,0.02,0.01,0.0,0.03
beats,2,0.02,0.01,0.0,0.03
marcos,2,0.01,0.01,0.0,0.03
fraser,2,0.01,0.01,0.0,0.03
ballet,2,0.02,0.01,0.01,0.03
electronic,2,0.02,0.01,0.01,0.03
jamaican,2,0.01,0.01,0.0,0.03
undergo,2,0.02,0.01,0.0,0.03
doll,2,0.01,0.01,0.0,0.03
wielding,2,0.02,0.01,0.0,0.03
cooking,2,0.01,0.01,0.0,0.03
bat,2,0.01,0.01,0.0,0.03
survivors,2,0.01,0.01,0.0,0.03
flash,2,0.02,0.02,0.01,0.03
digital,2,0.01,0.01,0.0,0.03
kings,2,0.01,0.01,0.0,0.03
cincinnati,2,0.02,0.01,0.0,0.03
laws,2,0.01,0.01,0.0,0.03
steel,2,0.02,0.01,0.0,0.03
louise,2,0.02,0.01,0.0,0.03
realizes,2,0.01,0.01,0.0,0.03
morton,2,0.01,0.01,0.0,0.03
athletes,2,0.01,0.01,0.0,0.03
colored,2,0.01,0.01,0.0,0.03
mistress,2,0.01,0.01,0.0,0.03
kay,2,0.01,0.01,0.0,0.03
makeup,2,0.01,0.01,0.0,0.03
qualities,2,0.01,0.01,0.0,0.03
darling,2,0.01,0.01,0.0,0.03
disguised,2,0.01,0.01,0.0,0.03
purple,2,0.01,0.01,0.0,0.03
discussing,2,0.01,0.01,0.0,0.03
exotic,2,0.02,0.01,0.0,0.03
firmly,2,0.01,0.01,0.0,0.03
novels,2,0.02,0.01,0.0,0.03
productions,2,0.01,0.01,0.0,0.03
thriller,2,0.02,0.01,0.0,0.03
lit,2,0.01,0.01,0.0,0.03
reasonable,2,0.02,0.01,0.0,0.03
homage,2,0.02,0.02,0.01,0.03
models,2,0.01,0.01,0.0,0.03
slave,2,0.01,0.01,0.0,0.03
heels,2,0.01,0.01,0.0,0.03
ridiculous,2,0.01,0.01,0.0,0.03
scheme,2,0.01,0.01,0.0,0.03
skip,2,0.01,0.01,0.0,0.03
niece,2,0.02,0.01,0.01,0.03
gloria,2,0.02,0.02,0.01,0.03
armstrong,2,0.02,0.01,0.0,0.03
uncertain,2,0.01,0.01,0.0,0.03
videos,2,0.01,0.01,0.0,0.03
burning,2,0.02,0.01,0.01,0.03
avenue,2,0.02,0.01,0.01,0.03
earliest,2,0.01,0.01,0.0,0.03
entrance,2,0.01,0.01,0.0,0.03
jet,2,0.02,0.01,0.0,0.03
elliott,2,0.02,0.01,0.0,0.03
pain,2,0.02,0.01,0.0,0.03
kelley,2,0.01,0.01,0.0,0.03
booth,2,0.01,0.01,0.0,0.03
fool,2,0.01,0.01,0.0,0.03
performer,2,0.01,0.01,0.0,0.03
rage,2,0.01,0.01,0.0,0.03
awful,2,0.01,0.01,0.0,0.03
pages,2,0.01,0.01,0.0,0.03
equipment,2,0.01,0.01,0.0,0.03
reaching,2,0.01,0.01,0.0,0.03
crossing,2,0.01,0.01,0.0,0.03
meyer,2,0.01,0.01,0.0,0.03
glad,2,0.01,0.01,0.0,0.02
sexually,2,0.03,0.02,0.02,0.03
bible,2,0.01,0.01,0.0,0.02
hungry,2,0.01,0.01,0.0,0.02
generations,2,0.01,0.01,0.0,0.02
parks,2,0.01,0.01,0.0,0.02
cafe,2,0.01,0.01,0.0,0.02
intense,2,0.01,0.01,0.0,0.02
tune,2,0.01,0.01,0.0,0.02
maker,2,0.01,0.01,0.0,0.02
wonders,2,0.01,0.01,0.0,0.02
actions,2,0.01,0.01,0.0,0.02
carpenter,2,0.01,0.01,0.0,0.02
smoking,2,0.01,0.01,0.0,0.02
poster,2,0.01,0.01,0.0,0.02
portraying,2,0.01,0.01,0.0,0.02
deliberately,2,0.01,0.01,0.0,0.02
bare,2,0.01,0.01,0.0,0.02
hole,2,0.02,0.01,0.01,0.02
hawaii,2,0.01,0.01,0.0,0.02
campus,2,0.01,0.01,0.0,0.02
routine,2,0.01,0.01,0.0,0.02
ultra,2,0.01,0.01,0.0,0.02
enlisted,2,0.01,0.01,0.0,0.02
sixth,2,0.01,0.01,0.0,0.02
violence,2,0.01,0.01,0.0,0.02
holy,2,0.02,0.01,0.01,0.02
ear,2,0.02,0.02,0.02,0.02
blame,2,0.01,0.01,0.0,0.02
constantly,2,0.01,0.01,0.0,0.02
influenced,2,0.01,0.01,0.0,0.02
swing,2,0.01,0.01,0.0,0.02
length,2,0.01,0.01,0.0,0.02
pursued,2,0.01,0.01,0.0,0.02
cried,2,0.01,0.01,0.0,0.02
slaying,2,0.02,0.02,0.02,0.03
scholar,2,0.02,0.01,0.01,0.02
manner,2,0.01,0.01,0.0,0.02
ruth,2,0.02,0.01,0.01,0.02
signature,2,0.01,0.01,0.0,0.02
grow,2,0.01,0.01,0.0,0.02
lane,2,0.01,0.01,0.0,0.02
ideas,2,0.01,0.01,0.0,0.02
swedish,2,0.02,0.02,0.02,0.02
painting,2,0.02,0.01,0.01,0.02
tales,2,0.01,0.01,0.0,0.02
sells,2,0.01,0.01,0.0,0.02
percent,2,0.01,0.01,0.0,0.02
broadway,2,0.01,0.01,0.0,0.02
gentle,2,0.01,0.01,0.0,0.02
nose,2,0.01,0.01,0.0,0.02
naked,2,0.01,0.01,0.0,0.02
pull,2,0.01,0.01,0.0,0.02
excited,2,0.01,0.01,0.0,0.02
inspiration,2,0.01,0.01,0.01,0.02
heavy,2,0.01,0.01,0.0,0.02
dreamed,2,0.01,0.01,0.01,0.02
carries,2,0.01,0.01,0.0,0.02
1986,2,0.01,0.01,0.0,0.02
sole,2,0.01,0.01,0.0,0.02
otherwise,2,0.01,0.01,0.0,0.02
design,2,0.01,0.01,0.0,0.02
opens,2,0.01,0.01,0.0,0.02
slowly,2,0.01,0.01,0.0,0.02
drug,2,0.03,0.02,0.02,0.04
ad,2,0.01,0.01,0.0,0.02
midnight,2,0.01,0.01,0.0,0.02
romance,2,0.01,0.01,0.0,0.02
passion,2,0.01,0.01,0.0,0.02
simple,2,0.01,0.01,0.0,0.02
naturally,2,0.01,0.01,0.0,0.02
noting,2,0.01,0.01,0.0,0.02
angel,2,0.01,0.01,0.0,0.02
proved,2,0.02,0.01,0.01,0.02
suggests,2,0.01,0.01,0.0,0.02
surviving,2,0.01,0.01,0.01,0.02
elegant,2,0.01,0.01,0.0,0.02
sexual,2,0.01,0.01,0.01,0.02
fast,2,0.01,0.01,0.0,0.02
loved,2,0.01,0.01,0.0,0.02
audience,2,0.01,0.01,0.0,0.02
1994,2,0.01,0.01,0.0,0.02
bed,2,0.01,0.01,0.01,0.02
position,2,0.01,0.01,0.0,0.02
changed,2,0.01,0.01,0.0,0.02
detective,2,0.01,0.01,0.0,0.02
church,2,0.03,0.02,0.02,0.03
united,2,0.01,0.01,0.01,0.02
la,2,0.01,0.01,0.0,0.02
meanwhile,2,0.02,0.01,0.01,0.02
either,2,0.01,0.01,0.0,0.02
seeking,2,0.01,0.01,0.0,0.02
maybe,2,0.01,0.01,0.0,0.02
space,2,0.01,0.01,0.0,0.02
surprise,2,0.01,0.01,0.0,0.02
subject,2,0.01,0.01,0.0,0.02
quick,2,0.01,0.01,0.0,0.02
girls,2,0.01,0.01,0.01,0.02
