context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
nicknamed,5,0.01,0.01,0.01,0.02
committees,5,0.0,0.0,0.0,0.02
primarily,5,0.0,0.0,0.0,0.02
related,5,0.01,0.0,0.0,0.02
opened,5,0.01,0.0,0.0,0.02
gives,5,0.0,0.0,0.0,0.02
returned,5,0.01,0.0,0.0,0.01
blue,5,0.02,0.02,0.01,0.05
band,5,0.02,0.01,0.0,0.06
when,5,0.01,0.0,0.01,0.01
mid,5,0.01,0.01,0.01,0.01
at,5,0.02,0.01,0.01,0.03
stint,5,0.0,0.0,0.0,0.01
neutral,5,0.01,0.01,0.0,0.02
oyster,5,0.0,0.0,0.0,0.01
oval,5,0.01,0.01,0.0,0.02
mortality,5,0.01,0.01,0.0,0.02
meetings,5,0.0,0.0,0.0,0.01
influential,5,0.0,0.0,0.0,0.01
frequented,5,0.0,0.0,0.0,0.01
regulations,5,0.0,0.0,0.0,0.01
newton,5,0.0,0.0,0.0,0.01
repaired,5,0.0,0.0,0.0,0.01
indo,5,0.0,0.0,0.0,0.01
midnight,5,0.0,0.0,0.0,0.01
attracts,5,0.0,0.0,0.0,0.01
smoke,5,0.01,0.01,0.0,0.02
crashed,5,0.0,0.0,0.0,0.01
arctic,5,0.03,0.02,0.01,0.05
lists,5,0.01,0.01,0.0,0.06
till,5,0.0,0.0,0.0,0.01
inches,5,0.0,0.0,0.0,0.01
villages,5,0.0,0.0,0.0,0.01
philippines,5,0.0,0.0,0.0,0.01
bee,5,0.0,0.0,0.0,0.01
preceding,5,0.0,0.0,0.0,0.01
phil,5,0.01,0.01,0.0,0.02
predator,5,0.01,0.0,0.0,0.01
flesh,5,0.01,0.01,0.01,0.02
streets,5,0.0,0.0,0.0,0.01
preceded,5,0.0,0.0,0.0,0.01
leaf,5,0.0,0.0,0.0,0.01
shark,5,0.01,0.01,0.01,0.02
shells,5,0.0,0.0,0.0,0.01
swimming,5,0.01,0.0,0.0,0.01
floating,5,0.01,0.01,0.0,0.02
reporting,5,0.0,0.0,0.0,0.01
landed,5,0.0,0.0,0.0,0.01
liked,5,0.0,0.0,0.0,0.01
representation,5,0.01,0.01,0.0,0.03
singing,5,0.01,0.01,0.0,0.01
briefly,5,0.0,0.0,0.0,0.01
substantial,5,0.0,0.0,0.0,0.01
market,5,0.01,0.01,0.0,0.02
1920,5,0.0,0.0,0.0,0.01
providing,5,0.0,0.0,0.0,0.01
plan,5,0.0,0.0,0.0,0.01
passing,5,0.0,0.0,0.0,0.01
amongst,5,0.01,0.0,0.0,0.02
identified,5,0.0,0.0,0.0,0.01
influence,5,0.0,0.0,0.0,0.01
andrew,5,0.01,0.0,0.0,0.01
filled,5,0.01,0.0,0.0,0.01
artists,5,0.0,0.0,0.0,0.01
comparable,5,0.01,0.01,0.0,0.02
occurs,5,0.01,0.0,0.0,0.01
search,5,0.0,0.0,0.0,0.01
finds,5,0.0,0.0,0.0,0.01
box,5,0.0,0.0,0.0,0.01
converted,5,0.01,0.0,0.0,0.01
referring,5,0.01,0.01,0.0,0.02
february,5,0.01,0.0,0.0,0.01
upper,5,0.01,0.0,0.0,0.01
groups,5,0.0,0.0,0.0,0.01
remaining,5,0.0,0.0,0.0,0.01
introduction,5,0.0,0.0,0.0,0.01
areas,5,0.0,0.0,0.0,0.01
site,5,0.01,0.0,0.0,0.02
european,5,0.03,0.02,0.0,0.06
version,5,0.01,0.0,0.0,0.01
members,5,0.01,0.0,0.0,0.01
2008,5,0.0,0.0,0.0,0.01
worked,5,0.0,0.0,0.0,0.01
sent,5,0.0,0.0,0.0,0.01
move,5,0.0,0.0,0.0,0.01
particularly,5,0.0,0.0,0.0,0.01
ground,5,0.02,0.02,0.01,0.06
could,5,0.01,0.01,0.0,0.02
hand,5,0.0,0.0,0.0,0.01
referred,5,0.0,0.0,0.0,0.01
once,5,0.0,0.0,0.0,0.01
consists,5,0.01,0.01,0.0,0.02
now,5,0.01,0.0,0.0,0.01
live,5,0.01,0.0,0.0,0.01
out,5,0.01,0.0,0.01,0.01
south,5,0.01,0.01,0.0,0.03
called,5,0.01,0.01,0.01,0.04
based,5,0.01,0.0,0.01,0.01
named,5,0.01,0.0,0.01,0.01
brook,5,0.07,0.06,0.0,0.29
