context,evidence_type,categories
mall, ,relation
planted, ,relation
rocks, ,relation
maple, ,relation
circle, ,relation
rain, ,relation
south, ,relation
port, ,relation
dug, ,relation
presented, ,relation
cherry, ,relation
touch, ,relation
forest, ,relation
acre, ,relation
thousands, ,relation
freshly, ,relation
roses, ,relation
suit, ,relation
37, ,relation
capital, ,relation
candy, ,relation
lovers, ,relation
spray, ,relation
washed, ,relation
layers, ,relation
linen, ,relation
sticks, ,relation
daniel, ,relation
candle, ,relation
describes, ,relation
desert, ,relation
rings, ,relation
joining, ,relation
shapes, ,relation
produce, ,fruit relation
printed, ,relation
bow, ,relation
produced, ,relation
raised, ,relation
cheesecake, ,relation
awaited, ,relation
cotton, ,relation
jefferson, ,relation
europe, ,relation
layered, ,relation
april, ,relation
caused, ,relation
declared, ,relation
gum, ,relation
fantasy, ,relation
vivid, ,relation
glazed, ,fruit relation
yes, ,relation
exclusive, ,relation
72, ,relation
triangle, ,relation
lightly, ,relation
loaded, ,relation
hudson, ,relation
landscape, ,relation
land, ,relation
ga, ,relation
vanilla, ,relation
yard, ,relation
wax, ,relation
founded, ,relation
european, ,relation
espresso, ,relation
wings, ,relation
revived, ,relation
background, ,relation
ranch, ,relation
nose, ,relation
nation, ,relation
native, ,relation
country, ,relation
seconds, ,relation
1970, ,relation
extends, ,relation
bands, ,relation
finale, ,relation
anti, ,relation
lane, ,relation
lt, ,relation
plot, ,relation
minister, ,relation
sought, ,relation
opt, ,relation
foil, ,relation
states, ,relation
monster, ,relation
mexico, ,relation
trademark, ,relation
tropical, ,relation
irish, ,relation
producing, ,relation
rounded, ,relation
pecan, ,relation
styles, ,relation
passion, ,relation
passes, ,relation
stripes, ,relation
equal, ,relation
circles, ,relation
attempting, ,relation
bombs, ,relation
delight, ,relation
britain, ,relation
becoming, ,relation
birds, ,relation
linked, ,relation
relationship, ,relation
activists, ,relation
coral, ,relation
connection, ,relation
protest, ,relation
bloom, ,relation
darling, ,relation
76, ,relation
revival, ,relation
grove, ,relation
heaven, ,relation
monica, ,relation
moon, ,relation
net, ,relation
nancy, ,relation
groups, ,relation
rides, ,relation
surprising, ,relation
promoting, ,relation
deeply, ,relation
continuing, ,relation
spirited, ,relation
sources, ,relation
flies, ,relation
formed, ,relation
corp, ,relation
dole, ,relation
value, ,relation
chairman, ,relation
teaspoons, ,relation
scare, ,relation
alternately, ,relation
whipped, ,relation
icing, ,relation
cup, ,relation
graham, ,relation
citrus, ,relation
rocky, ,relation
association, ,relation
producers, ,relation
cedar, ,relation
link, ,relation
arrange, ,relation
refers, ,fruit relation
1997, ,relation
protective, ,relation
successful, ,relation
peak, ,relation
discovering, ,relation
venture, ,relation
cluster, ,relation
plantation, ,relation
wheel, ,relation
spreading, ,relation
crop, ,relation
study, ,relation
pride, ,relation
demand, ,relation
between, ,food all
first, ,fruit all
also, ,food
spinach, ,fruit
my, ,fruit
eating, ,fruit
now, ,fruit
watermelon, ,fruit
about, ,fruit
using, ,fruit
bottom, ,fruit
tasty, ,fruit
thing, ,fruit
come, ,fruit
stone, ,fruit
largest, ,fruit
eat, ,fruit
relish, ,fruit
glass, ,fruit
lobster, ,fruit
restaurant, ,fruit
shake, ,fruit
something, ,fruit
stuck, ,fruit
so, ,fruit
enough, ,fruit
old, ,fruit
keep, ,fruit
juicy, ,fruit
couple, ,fruit
front, ,fruit
let, ,fruit
home, ,fruit
sausage, ,fruit
famous, ,fruit
day, ,fruit
easy, ,fruit
especially, ,fruit
company, ,fruit
picking, ,fruit
us, ,fruit
inspired, ,fruit
latest, ,fruit
work, ,fruit
similar, ,fruit
pick, ,fruit
farming, ,fruit
biggest, ,fruit
