context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
into,17,0.02,0.01,0.01,0.03
as,17,0.03,0.01,0.01,0.09
give,17,0.01,0.01,0.0,0.07
were,17,0.01,0.01,0.01,0.03
me,17,0.01,0.01,0.0,0.05
before,17,0.01,0.01,0.01,0.04
could,17,0.01,0.01,0.01,0.04
air,17,0.01,0.01,0.0,0.04
watch,17,0.01,0.0,0.0,0.02
quickly,17,0.0,0.0,0.0,0.01
tension,17,0.0,0.0,0.0,0.03
woman,17,0.01,0.01,0.0,0.05
mass,17,0.01,0.01,0.0,0.05
kind,17,0.01,0.01,0.0,0.02
started,17,0.01,0.0,0.0,0.02
handling,17,0.0,0.0,0.0,0.01
realized,17,0.0,0.0,0.0,0.01
moment,17,0.0,0.0,0.0,0.02
both,17,0.01,0.0,0.0,0.02
fine,17,0.01,0.01,0.0,0.05
crowds,17,0.0,0.0,0.0,0.02
packing,17,0.0,0.0,0.0,0.01
act,17,0.01,0.0,0.0,0.02
huge,17,0.01,0.01,0.0,0.02
again,17,0.01,0.01,0.0,0.03
done,17,0.01,0.01,0.0,0.05
usually,17,0.0,0.0,0.0,0.01
suffered,17,0.0,0.0,0.0,0.01
good,17,0.01,0.01,0.0,0.05
turn,17,0.01,0.01,0.0,0.13
connections,17,0.0,0.0,0.0,0.02
opened,17,0.01,0.0,0.0,0.01
muscle,17,0.0,0.0,0.0,0.01
trouble,17,0.0,0.0,0.0,0.01
recalls,17,0.0,0.0,0.0,0.02
feels,17,0.0,0.0,0.0,0.01
breaking,17,0.01,0.0,0.0,0.01
carried,17,0.01,0.01,0.0,0.04
added,17,0.01,0.01,0.0,0.03
less,17,0.01,0.0,0.0,0.02
bit,17,0.01,0.0,0.0,0.03
investigating,17,0.0,0.0,0.0,0.02
remember,17,0.0,0.0,0.0,0.02
mean,17,0.0,0.0,0.0,0.01
rusty,17,0.01,0.01,0.0,0.07
having,17,0.01,0.01,0.0,0.03
repairs,17,0.01,0.0,0.0,0.02
city,17,0.01,0.0,0.0,0.02
network,17,0.01,0.01,0.0,0.12
involving,17,0.0,0.0,0.0,0.02
accidentally,17,0.01,0.01,0.0,0.04
soon,17,0.01,0.0,0.0,0.03
received,17,0.0,0.0,0.0,0.02
except,17,0.0,0.0,0.0,0.01
bad,17,0.01,0.0,0.0,0.02
finding,17,0.0,0.0,0.0,0.0
anyone,17,0.01,0.01,0.0,0.05
although,17,0.01,0.01,0.0,0.03
checks,17,0.01,0.01,0.0,0.07
orlando,17,0.0,0.0,0.0,0.02
signals,17,0.0,0.0,0.0,0.01
fist,17,0.0,0.0,0.0,0.02
reminder,17,0.0,0.0,0.0,0.01
competitors,17,0.0,0.0,0.0,0.0
multiple,17,0.0,0.0,0.0,0.02
phrase,17,0.0,0.0,0.0,0.02
gift,17,0.01,0.01,0.0,0.04
saving,17,0.0,0.0,0.0,0.01
buddy,17,0.0,0.0,0.0,0.01
dangerous,17,0.0,0.0,0.0,0.01
continues,17,0.01,0.0,0.0,0.04
hardly,17,0.0,0.0,0.0,0.01
shown,17,0.0,0.0,0.0,0.01
1963,17,0.0,0.0,0.0,0.01
alert,17,0.0,0.0,0.0,0.0
jane,17,0.0,0.0,0.0,0.01
urban,17,0.0,0.0,0.0,0.02
popularity,17,0.0,0.0,0.0,0.02
wells,17,0.0,0.0,0.0,0.02
demonstrate,17,0.0,0.0,0.0,0.0
minimum,17,0.0,0.0,0.0,0.02
vision,17,0.0,0.0,0.0,0.01
slogan,17,0.0,0.0,0.0,0.01
raises,17,0.01,0.0,0.0,0.05
mad,17,0.0,0.0,0.0,0.01
thanks,17,0.0,0.0,0.0,0.01
household,17,0.0,0.0,0.0,0.02
fully,17,0.0,0.0,0.0,0.02
introduction,17,0.0,0.0,0.0,0.01
finds,17,0.0,0.0,0.0,0.0
yes,17,0.0,0.0,0.0,0.01
become,17,0.01,0.0,0.0,0.02
radio,17,0.01,0.0,0.0,0.02
also,17,0.01,0.01,0.0,0.04
question,17,0.01,0.0,0.0,0.02
47,17,0.0,0.0,0.0,0.01
ago,17,0.01,0.0,0.0,0.04
generation,17,0.0,0.0,0.0,0.01
systems,17,0.01,0.01,0.0,0.05
obtained,17,0.0,0.0,0.0,0.01
enabled,17,0.0,0.0,0.0,0.01
unlike,17,0.01,0.0,0.0,0.04
explanation,17,0.0,0.0,0.0,0.01
protect,17,0.0,0.0,0.0,0.02
related,17,0.0,0.0,0.0,0.03
investigator,17,0.0,0.0,0.0,0.02
driving,17,0.01,0.01,0.0,0.02
constant,17,0.0,0.0,0.0,0.02
slipped,16,0.01,0.0,0.0,0.02
trick,16,0.0,0.0,0.0,0.02
enough,16,0.01,0.01,0.0,0.06
from,16,0.02,0.01,0.01,0.04
by,16,0.02,0.01,0.01,0.03
broke,16,0.01,0.01,0.0,0.03
my,16,0.02,0.01,0.01,0.05
ring,16,0.0,0.0,0.0,0.02
connected,16,0.01,0.01,0.0,0.03
them,16,0.02,0.01,0.01,0.06
drag,16,0.01,0.01,0.0,0.05
workout,16,0.0,0.0,0.0,0.01
are,16,0.01,0.01,0.01,0.03
held,16,0.01,0.01,0.0,0.02
between,16,0.01,0.01,0.0,0.05
if,16,0.02,0.01,0.01,0.06
hood,16,0.01,0.01,0.0,0.05
called,16,0.01,0.01,0.0,0.02
two,16,0.02,0.01,0.01,0.06
adding,16,0.01,0.0,0.0,0.01
other,16,0.01,0.01,0.01,0.03
been,16,0.02,0.01,0.01,0.08
scene,16,0.01,0.01,0.0,0.04
need,16,0.01,0.01,0.0,0.03
seemed,16,0.0,0.0,0.0,0.01
high,16,0.01,0.01,0.01,0.07
light,16,0.02,0.01,0.0,0.12
life,16,0.01,0.0,0.0,0.02
training,16,0.0,0.0,0.0,0.01
tomorrow,16,0.0,0.0,0.0,0.02
bullets,16,0.01,0.01,0.0,0.06
crash,16,0.01,0.01,0.0,0.1
toward,16,0.01,0.0,0.0,0.03
involved,16,0.0,0.0,0.0,0.02
lifting,16,0.0,0.0,0.0,0.01
showing,16,0.01,0.0,0.0,0.01
type,16,0.01,0.0,0.0,0.02
any,16,0.01,0.01,0.0,0.04
might,16,0.01,0.0,0.0,0.02
felt,16,0.01,0.0,0.0,0.02
smoking,16,0.01,0.01,0.0,0.16
breath,16,0.0,0.0,0.0,0.01
whatever,16,0.0,0.0,0.0,0.02
soft,16,0.01,0.01,0.0,0.08
father,16,0.01,0.01,0.0,0.03
tired,16,0.0,0.0,0.0,0.02
friend,16,0.01,0.0,0.0,0.02
weapons,16,0.01,0.01,0.0,0.02
keeps,16,0.01,0.01,0.0,0.04
getting,16,0.01,0.0,0.0,0.02
leads,16,0.0,0.0,0.0,0.0
page,16,0.0,0.0,0.0,0.01
distant,16,0.0,0.0,0.0,0.02
required,16,0.01,0.0,0.0,0.02
practiced,16,0.0,0.0,0.0,0.02
williams,16,0.01,0.0,0.0,0.04
selling,16,0.0,0.0,0.0,0.01
toy,16,0.01,0.01,0.0,0.04
similar,16,0.0,0.0,0.0,0.02
many,16,0.01,0.01,0.0,0.04
wanting,16,0.0,0.0,0.0,0.01
wondering,16,0.01,0.01,0.0,0.06
jam,16,0.0,0.0,0.0,0.01
explaining,16,0.0,0.0,0.0,0.0
guards,16,0.0,0.0,0.0,0.01
spectacular,16,0.0,0.0,0.0,0.01
soldier,16,0.0,0.0,0.0,0.02
spoke,16,0.0,0.0,0.0,0.02
potentially,16,0.0,0.0,0.0,0.01
pounds,16,0.01,0.01,0.0,0.05
nice,16,0.01,0.0,0.0,0.04
crack,16,0.01,0.01,0.0,0.03
equivalent,16,0.0,0.0,0.0,0.01
quick,16,0.01,0.0,0.0,0.02
different,16,0.0,0.0,0.0,0.02
invitation,16,0.0,0.0,0.0,0.02
words,16,0.0,0.0,0.0,0.01
post,16,0.01,0.0,0.0,0.02
darkness,16,0.0,0.0,0.0,0.01
given,16,0.01,0.01,0.0,0.03
young,16,0.01,0.01,0.0,0.03
severe,16,0.0,0.0,0.0,0.01
risk,16,0.0,0.0,0.0,0.02
nights,16,0.01,0.01,0.0,0.06
hell,16,0.0,0.0,0.0,0.01
richmond,16,0.0,0.0,0.0,0.0
victory,16,0.01,0.0,0.0,0.03
hiding,16,0.0,0.0,0.0,0.01
unknown,16,0.0,0.0,0.0,0.01
questions,16,0.0,0.0,0.0,0.02
fuel,16,0.01,0.01,0.0,0.02
proved,16,0.0,0.0,0.0,0.01
failure,16,0.0,0.0,0.0,0.02
law,16,0.01,0.0,0.0,0.03
reports,16,0.0,0.0,0.0,0.01
serious,16,0.0,0.0,0.0,0.02
weeks,16,0.01,0.0,0.0,0.02
versions,16,0.0,0.0,0.0,0.02
explained,16,0.0,0.0,0.0,0.01
62,16,0.0,0.0,0.0,0.01
seems,16,0.0,0.0,0.0,0.01
begins,16,0.0,0.0,0.0,0.01
investigations,16,0.0,0.0,0.0,0.01
uncomfortable,16,0.0,0.0,0.0,0.01
freedom,16,0.0,0.0,0.0,0.01
citizen,16,0.0,0.0,0.0,0.01
substantial,16,0.0,0.0,0.0,0.02
sentence,16,0.0,0.0,0.0,0.01
deliberately,16,0.0,0.0,0.0,0.0
broadcast,16,0.01,0.0,0.0,0.04
spark,16,0.0,0.0,0.0,0.01
introducing,16,0.0,0.0,0.0,0.01
longtime,16,0.01,0.0,0.0,0.04
circuit,16,0.0,0.0,0.0,0.01
supposedly,16,0.0,0.0,0.0,0.01
charging,16,0.0,0.0,0.0,0.01
depending,16,0.0,0.0,0.0,0.01
addressed,16,0.0,0.0,0.0,0.01
instantly,16,0.0,0.0,0.0,0.01
guess,16,0.0,0.0,0.0,0.02
midnight,16,0.0,0.0,0.0,0.02
indicate,16,0.0,0.0,0.0,0.02
burst,16,0.0,0.0,0.0,0.01
instant,16,0.0,0.0,0.0,0.01
root,16,0.0,0.0,0.0,0.02
borrowed,16,0.01,0.01,0.0,0.03
for,16,0.03,0.02,0.01,0.1
be,16,0.02,0.01,0.01,0.05
whether,16,0.01,0.0,0.0,0.02
expanded,16,0.0,0.0,0.0,0.01
miller,16,0.0,0.0,0.0,0.01
opinion,16,0.0,0.0,0.0,0.0
acts,16,0.0,0.0,0.0,0.02
considered,16,0.0,0.0,0.0,0.01
concept,16,0.01,0.01,0.0,0.06
western,16,0.01,0.0,0.0,0.05
far,16,0.01,0.0,0.0,0.01
victoria,16,0.0,0.0,0.0,0.02
quoted,16,0.0,0.0,0.0,0.01
video,16,0.01,0.0,0.0,0.03
case,16,0.01,0.01,0.0,0.01
shield,16,0.01,0.01,0.0,0.08
hospital,16,0.0,0.0,0.0,0.03
improvements,16,0.0,0.0,0.0,0.02
personally,16,0.0,0.0,0.0,0.01
papers,16,0.0,0.0,0.0,0.01
carry,16,0.01,0.01,0.0,0.07
result,16,0.01,0.0,0.0,0.02
anything,16,0.01,0.0,0.0,0.02
actual,16,0.0,0.0,0.0,0.02
actually,16,0.01,0.01,0.0,0.02
variety,16,0.0,0.0,0.0,0.01
flash,16,0.0,0.0,0.0,0.03
polish,16,0.0,0.0,0.0,0.01
ruined,16,0.0,0.0,0.0,0.01
crashes,16,0.03,0.03,0.0,0.42
failures,16,0.0,0.0,0.0,0.02
around,15,0.02,0.01,0.01,0.06
the,15,0.08,0.03,0.04,0.16
bound,15,0.01,0.0,0.0,0.05
to,15,0.06,0.03,0.03,0.14
used,15,0.02,0.01,0.01,0.04
her,15,0.03,0.02,0.01,0.07
holding,15,0.01,0.01,0.01,0.03
him,15,0.02,0.02,0.01,0.12
bull,15,0.01,0.01,0.0,0.05
clipped,15,0.0,0.0,0.0,0.02
worked,15,0.01,0.0,0.0,0.02
at,15,0.02,0.01,0.01,0.05
put,15,0.01,0.01,0.01,0.03
some,15,0.01,0.01,0.01,0.05
scale,15,0.0,0.0,0.0,0.02
jackson,15,0.01,0.01,0.0,0.05
gear,15,0.01,0.01,0.0,0.04
but,15,0.02,0.01,0.01,0.06
no,15,0.03,0.02,0.01,0.1
little,15,0.02,0.02,0.0,0.11
single,15,0.01,0.01,0.0,0.02
because,15,0.01,0.01,0.0,0.03
people,15,0.01,0.01,0.0,0.06
there,15,0.01,0.01,0.01,0.03
camera,15,0.01,0.01,0.0,0.04
shoulders,15,0.01,0.01,0.0,0.02
material,15,0.0,0.0,0.0,0.02
horses,15,0.0,0.0,0.0,0.01
breaks,15,0.0,0.0,0.0,0.01
able,15,0.01,0.01,0.0,0.02
without,15,0.01,0.0,0.0,0.02
reaching,15,0.01,0.0,0.0,0.03
talking,15,0.01,0.01,0.0,0.05
heavy,15,0.01,0.01,0.0,0.03
bumper,15,0.0,0.0,0.0,0.01
supplied,15,0.0,0.0,0.0,0.01
looking,15,0.01,0.0,0.0,0.01
tried,15,0.01,0.01,0.0,0.02
friends,15,0.0,0.0,0.0,0.02
marked,15,0.0,0.0,0.0,0.02
event,15,0.01,0.01,0.0,0.02
jammed,15,0.01,0.01,0.0,0.02
finally,15,0.01,0.0,0.0,0.02
sticking,15,0.01,0.01,0.0,0.03
wrote,15,0.01,0.01,0.0,0.05
12,15,0.01,0.01,0.01,0.03
run,15,0.01,0.01,0.0,0.06
better,15,0.01,0.01,0.0,0.03
says,15,0.01,0.0,0.0,0.01
such,15,0.01,0.01,0.0,0.03
passed,15,0.01,0.01,0.0,0.05
kept,15,0.01,0.0,0.0,0.01
bloody,15,0.01,0.01,0.0,0.03
trigger,15,0.01,0.01,0.0,0.04
world,15,0.01,0.01,0.0,0.02
bring,15,0.01,0.01,0.0,0.02
re,15,0.01,0.01,0.0,0.03
taped,15,0.0,0.0,0.0,0.01
class,15,0.0,0.0,0.0,0.01
afp,15,0.01,0.01,0.0,0.04
once,15,0.01,0.01,0.0,0.03
strength,15,0.0,0.0,0.0,0.01
jerry,15,0.0,0.0,0.0,0.01
tool,15,0.01,0.01,0.0,0.07
feel,15,0.0,0.0,0.0,0.02
torn,15,0.01,0.01,0.0,0.03
always,15,0.01,0.01,0.0,0.02
shoulder,15,0.05,0.05,0.0,0.25
train,15,0.01,0.01,0.0,0.07
alarm,15,0.0,0.0,0.0,0.01
several,15,0.01,0.0,0.0,0.02
wanted,15,0.01,0.0,0.0,0.01
somehow,15,0.01,0.0,0.0,0.03
channel,15,0.01,0.01,0.0,0.06
counting,15,0.0,0.0,0.0,0.0
supporters,15,0.01,0.0,0.0,0.01
hours,15,0.01,0.0,0.0,0.03
rather,15,0.01,0.01,0.0,0.06
stream,15,0.0,0.0,0.0,0.01
dogs,15,0.0,0.0,0.0,0.01
june,15,0.01,0.01,0.0,0.04
began,15,0.01,0.0,0.0,0.01
five,15,0.01,0.01,0.0,0.02
dirty,15,0.01,0.0,0.0,0.02
thigh,15,0.01,0.01,0.0,0.12
child,15,0.01,0.01,0.0,0.05
forth,15,0.0,0.0,0.0,0.01
bringing,15,0.0,0.0,0.0,0.01
really,15,0.01,0.01,0.0,0.04
tell,15,0.01,0.01,0.0,0.03
simpson,15,0.01,0.01,0.0,0.04
shotgun,15,0.0,0.0,0.0,0.01
needs,15,0.01,0.0,0.0,0.03
maybe,15,0.01,0.0,0.0,0.02
flying,15,0.0,0.0,0.0,0.02
encounter,15,0.0,0.0,0.0,0.01
women,15,0.01,0.0,0.0,0.01
boot,15,0.01,0.01,0.0,0.04
detail,15,0.0,0.0,0.0,0.02
oliver,15,0.0,0.0,0.0,0.02
checking,15,0.0,0.0,0.0,0.01
coming,15,0.01,0.01,0.0,0.05
posed,15,0.0,0.0,0.0,0.01
younger,15,0.0,0.0,0.0,0.01
reporters,15,0.01,0.0,0.0,0.03
traditionally,15,0.0,0.0,0.0,0.01
fashion,15,0.0,0.0,0.0,0.0
march,15,0.01,0.01,0.0,0.04
faster,15,0.0,0.0,0.0,0.01
joe,15,0.01,0.01,0.0,0.06
official,15,0.01,0.0,0.0,0.02
cuts,15,0.01,0.01,0.0,0.03
snow,15,0.01,0.0,0.0,0.01
models,15,0.01,0.01,0.0,0.03
sister,15,0.01,0.0,0.0,0.05
powerful,15,0.0,0.0,0.0,0.01
split,15,0.01,0.0,0.0,0.03
add,15,0.0,0.0,0.0,0.01
evening,15,0.01,0.01,0.0,0.1
carefully,15,0.01,0.0,0.0,0.02
gets,15,0.0,0.0,0.0,0.01
starts,15,0.0,0.0,0.0,0.01
motorcycle,15,0.0,0.0,0.0,0.02
gives,15,0.01,0.0,0.0,0.03
puts,15,0.0,0.0,0.0,0.02
wind,15,0.01,0.0,0.0,0.02
nothing,15,0.01,0.01,0.0,0.03
special,15,0.01,0.0,0.0,0.02
among,15,0.01,0.0,0.0,0.02
commander,15,0.0,0.0,0.0,0.0
engineers,15,0.0,0.0,0.0,0.01
ammunition,15,0.01,0.01,0.0,0.06
fatal,15,0.0,0.0,0.0,0.01
relationship,15,0.0,0.0,0.0,0.01
releases,15,0.0,0.0,0.0,0.02
trial,15,0.01,0.01,0.0,0.13
requiring,15,0.0,0.0,0.0,0.01
pearl,15,0.0,0.0,0.0,0.01
aware,15,0.0,0.0,0.0,0.0
dec,15,0.01,0.01,0.0,0.05
primary,15,0.0,0.0,0.0,0.02
desert,15,0.0,0.0,0.0,0.02
rogers,15,0.0,0.0,0.0,0.01
pinned,15,0.0,0.0,0.0,0.01
attempted,15,0.0,0.0,0.0,0.01
item,15,0.0,0.0,0.0,0.02
screaming,15,0.0,0.0,0.0,0.02
mentioned,15,0.0,0.0,0.0,0.01
threatened,15,0.01,0.01,0.0,0.04
feeling,15,0.0,0.0,0.0,0.01
subsequent,15,0.0,0.0,0.0,0.0
impressive,15,0.0,0.0,0.0,0.01
2000,15,0.01,0.0,0.0,0.02
experience,15,0.01,0.0,0.0,0.05
rush,15,0.0,0.0,0.0,0.02
certain,15,0.01,0.0,0.0,0.03
sounded,15,0.01,0.01,0.0,0.06
human,15,0.0,0.0,0.0,0.01
changed,15,0.01,0.0,0.0,0.02
jan,15,0.01,0.0,0.0,0.06
mirror,15,0.01,0.01,0.0,0.05
meet,15,0.0,0.0,0.0,0.02
faced,15,0.0,0.0,0.0,0.01
paid,15,0.0,0.0,0.0,0.01
produced,15,0.0,0.0,0.0,0.01
knows,15,0.01,0.01,0.0,0.05
raiders,15,0.0,0.0,0.0,0.02
easing,15,0.0,0.0,0.0,0.01
chavez,15,0.0,0.0,0.0,0.01
whoever,15,0.0,0.0,0.0,0.02
toughest,15,0.0,0.0,0.0,0.02
pursued,15,0.0,0.0,0.0,0.01
mccarthy,15,0.0,0.0,0.0,0.01
sizes,15,0.0,0.0,0.0,0.02
roger,15,0.0,0.0,0.0,0.01
harm,15,0.0,0.0,0.0,0.01
jenkins,15,0.0,0.0,0.0,0.02
responding,15,0.0,0.0,0.0,0.02
partial,15,0.0,0.0,0.0,0.01
grocery,15,0.0,0.0,0.0,0.01
harsh,15,0.0,0.0,0.0,0.02
denver,15,0.0,0.0,0.0,0.0
cities,15,0.0,0.0,0.0,0.01
movements,15,0.0,0.0,0.0,0.01
lacks,15,0.0,0.0,0.0,0.0
solution,15,0.0,0.0,0.0,0.01
frequent,15,0.0,0.0,0.0,0.0
receiving,15,0.0,0.0,0.0,0.01
journalists,15,0.0,0.0,0.0,0.02
explosive,15,0.0,0.0,0.0,0.02
credit,15,0.01,0.0,0.0,0.02
campus,15,0.0,0.0,0.0,0.01
internet,15,0.01,0.0,0.0,0.03
possibility,15,0.0,0.0,0.0,0.01
results,15,0.0,0.0,0.0,0.02
demonstrated,15,0.0,0.0,0.0,0.02
identified,15,0.0,0.0,0.0,0.01
companion,15,0.0,0.0,0.0,0.01
published,15,0.0,0.0,0.0,0.0
mixed,15,0.01,0.0,0.0,0.03
condition,15,0.01,0.01,0.0,0.04
outfit,15,0.0,0.0,0.0,0.01
johnny,15,0.0,0.0,0.0,0.01
rarely,15,0.0,0.0,0.0,0.02
subject,15,0.0,0.0,0.0,0.02
stunning,15,0.0,0.0,0.0,0.01
telephone,15,0.01,0.01,0.0,0.05
overall,15,0.0,0.0,0.0,0.02
none,15,0.01,0.0,0.0,0.02
news,15,0.02,0.02,0.0,0.21
editor,15,0.01,0.0,0.0,0.02
which,15,0.02,0.01,0.01,0.09
supposed,15,0.0,0.0,0.0,0.01
year,15,0.02,0.01,0.0,0.06
franchise,15,0.0,0.0,0.0,0.01
during,15,0.01,0.0,0.0,0.03
likely,15,0.01,0.0,0.0,0.02
familiar,15,0.0,0.0,0.0,0.01
rival,15,0.0,0.0,0.0,0.01
seen,15,0.01,0.0,0.0,0.01
2004,15,0.0,0.0,0.0,0.01
throughout,15,0.0,0.0,0.0,0.01
dallas,15,0.0,0.0,0.0,0.03
potential,15,0.01,0.01,0.0,0.03
almost,15,0.01,0.0,0.0,0.01
includes,15,0.01,0.0,0.0,0.02
collins,15,0.0,0.0,0.0,0.01
digital,15,0.01,0.01,0.0,0.04
technology,15,0.0,0.0,0.0,0.01
drew,15,0.01,0.0,0.0,0.02
setting,15,0.01,0.01,0.0,0.07
charlotte,15,0.0,0.0,0.0,0.01
image,15,0.0,0.0,0.0,0.01
track,15,0.01,0.01,0.0,0.03
cox,15,0.0,0.0,0.0,0.0
reason,15,0.01,0.01,0.0,0.05
fact,15,0.0,0.0,0.0,0.01
spread,15,0.01,0.0,0.0,0.02
hire,15,0.0,0.0,0.0,0.01
repair,15,0.01,0.0,0.0,0.02
schools,15,0.0,0.0,0.0,0.01
folks,15,0.0,0.0,0.0,0.01
smart,15,0.01,0.0,0.0,0.02
count,15,0.0,0.0,0.0,0.01
relative,15,0.0,0.0,0.0,0.02
manufactured,15,0.0,0.0,0.0,0.02
applications,15,0.0,0.0,0.0,0.02
intend,15,0.0,0.0,0.0,0.01
explains,15,0.0,0.0,0.0,0.02
steven,15,0.0,0.0,0.0,0.01
efficient,15,0.0,0.0,0.0,0.01
client,15,0.0,0.0,0.0,0.01
sparked,15,0.0,0.0,0.0,0.01
kim,15,0.0,0.0,0.0,0.02
factor,15,0.0,0.0,0.0,0.0
obvious,15,0.0,0.0,0.0,0.02
intelligent,15,0.0,0.0,0.0,0.0
overwhelming,15,0.0,0.0,0.0,0.01
false,15,0.0,0.0,0.0,0.01
reported,15,0.01,0.0,0.0,0.01
charge,15,0.0,0.0,0.0,0.01
claims,15,0.0,0.0,0.0,0.01
hundred,15,0.0,0.0,0.0,0.01
operate,15,0.0,0.0,0.0,0.02
confronted,15,0.0,0.0,0.0,0.01
fight,15,0.01,0.01,0.0,0.03
blow,15,0.03,0.02,0.0,0.27
constantly,15,0.0,0.0,0.0,0.0
sued,15,0.0,0.0,0.0,0.01
ultra,15,0.0,0.0,0.0,0.0
hanging,14,0.02,0.02,0.0,0.11
pulled,14,0.02,0.01,0.01,0.04
belt,14,0.03,0.03,0.0,0.16
was,14,0.03,0.02,0.01,0.07
on,14,0.03,0.01,0.02,0.05
horse,14,0.01,0.01,0.0,0.02
they,14,0.02,0.02,0.01,0.12
chains,14,0.0,0.0,0.0,0.02
exercise,14,0.01,0.01,0.0,0.04
tire,14,0.01,0.01,0.0,0.07
men,14,0.01,0.01,0.0,0.04
cowboys,14,0.0,0.0,0.0,0.02
man,14,0.02,0.01,0.0,0.05
body,14,0.01,0.01,0.0,0.02
she,14,0.02,0.01,0.01,0.11
we,14,0.02,0.02,0.01,0.11
through,14,0.02,0.01,0.01,0.04
