context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
chili,18,0.02,0.02,0.01,0.11
stuffing,18,0.0,0.0,0.0,0.01
variety,18,0.01,0.01,0.0,0.08
mixed,18,0.01,0.0,0.0,0.01
cranberry,18,0.05,0.04,0.0,0.29
chops,18,0.01,0.01,0.0,0.06
reserved,18,0.02,0.02,0.0,0.2
summer,18,0.01,0.0,0.0,0.01
example,18,0.0,0.0,0.0,0.01
sparkling,18,0.02,0.02,0.0,0.2
splash,18,0.01,0.0,0.0,0.02
provides,18,0.0,0.0,0.0,0.0
choice,18,0.0,0.0,0.0,0.01
folk,18,0.0,0.0,0.0,0.0
rhubarb,18,0.02,0.02,0.0,0.22
champagne,18,0.02,0.02,0.0,0.08
punch,18,0.01,0.0,0.0,0.01
29,18,0.0,0.0,0.0,0.01
saucepan,18,0.02,0.01,0.01,0.08
chilled,18,0.01,0.01,0.0,0.04
pear,18,0.03,0.03,0.0,0.14
makes,18,0.01,0.0,0.0,0.02
produces,18,0.01,0.0,0.0,0.02
marmalade,18,0.01,0.01,0.0,0.08
concentration,18,0.0,0.0,0.0,0.01
sherry,18,0.01,0.01,0.0,0.04
invented,18,0.0,0.0,0.0,0.01
tiny,18,0.01,0.0,0.0,0.01
combination,18,0.0,0.0,0.0,0.02
toss,17,0.02,0.01,0.01,0.07
green,17,0.02,0.01,0.01,0.07
roses,17,0.01,0.01,0.0,0.03
chicken,17,0.05,0.03,0.02,0.25
or,17,0.02,0.01,0.02,0.04
dishes,17,0.02,0.01,0.01,0.06
vinegar,17,0.05,0.04,0.01,0.2
planted,17,0.01,0.01,0.0,0.05
ingredients,17,0.02,0.02,0.01,0.22
plates,17,0.01,0.01,0.0,0.02
homemade,17,0.02,0.01,0.01,0.07
servings,17,0.01,0.0,0.0,0.02
vodka,17,0.02,0.01,0.0,0.07
texture,17,0.01,0.0,0.0,0.01
99,17,0.01,0.0,0.0,0.03
light,17,0.01,0.0,0.0,0.02
cooks,17,0.01,0.0,0.0,0.03
unusual,17,0.0,0.0,0.0,0.0
included,17,0.0,0.0,0.0,0.01
especially,17,0.0,0.0,0.0,0.01
fact,17,0.0,0.0,0.0,0.01
tasting,17,0.02,0.02,0.0,0.19
bright,17,0.01,0.0,0.0,0.02
tenderloin,17,0.01,0.01,0.0,0.02
chill,17,0.0,0.0,0.0,0.01
aromatic,17,0.0,0.0,0.0,0.01
fig,17,0.01,0.01,0.0,0.08
nicely,17,0.0,0.0,0.0,0.01
liked,17,0.0,0.0,0.0,0.01
already,17,0.0,0.0,0.0,0.01
moroccan,17,0.0,0.0,0.0,0.03
virginia,17,0.0,0.0,0.0,0.01
overly,17,0.0,0.0,0.0,0.01
steel,17,0.0,0.0,0.0,0.0
column,17,0.0,0.0,0.0,0.01
rack,17,0.01,0.01,0.0,0.06
originated,17,0.0,0.0,0.0,0.01
jam,17,0.07,0.06,0.01,0.38
apricot,17,0.02,0.02,0.0,0.08
blackberry,17,0.03,0.03,0.0,0.19
picking,17,0.02,0.01,0.0,0.17
complex,17,0.0,0.0,0.0,0.01
handed,17,0.0,0.0,0.0,0.02
touches,17,0.0,0.0,0.0,0.01
certainly,17,0.0,0.0,0.0,0.01
fruit,17,0.09,0.07,0.03,0.53
ketchup,17,0.01,0.01,0.0,0.06
wines,17,0.02,0.02,0.0,0.2
vary,17,0.0,0.0,0.0,0.01
thanksgiving,17,0.0,0.0,0.0,0.02
label,17,0.01,0.0,0.0,0.04
done,17,0.0,0.0,0.0,0.01
palate,17,0.0,0.0,0.0,0.02
martini,17,0.01,0.01,0.0,0.04
italian,17,0.01,0.0,0.0,0.02
identical,17,0.0,0.0,0.0,0.0
portion,17,0.0,0.0,0.0,0.01
type,17,0.0,0.0,0.0,0.01
tomatoes,16,0.08,0.07,0.01,0.47
add,16,0.04,0.02,0.02,0.17
beets,16,0.01,0.01,0.0,0.04
combine,16,0.04,0.03,0.02,0.15
ounces,16,0.02,0.01,0.01,0.04
amp,16,0.02,0.01,0.01,0.06
fennel,16,0.01,0.01,0.01,0.03
thin,16,0.01,0.01,0.0,0.02
if,16,0.01,0.0,0.0,0.01
kinds,16,0.0,0.0,0.0,0.01
well,16,0.01,0.0,0.0,0.01
fiery,16,0.0,0.0,0.0,0.02
less,16,0.0,0.0,0.0,0.01
savory,16,0.01,0.01,0.0,0.04
including,16,0.01,0.0,0.0,0.02
etc,16,0.0,0.0,0.0,0.01
traditionally,16,0.0,0.0,0.0,0.01
forms,16,0.0,0.0,0.0,0.01
watermelon,16,0.02,0.02,0.0,0.18
very,16,0.0,0.0,0.0,0.01
hand,16,0.01,0.0,0.0,0.01
bits,16,0.01,0.0,0.0,0.01
flavorful,16,0.01,0.0,0.0,0.02
cajun,16,0.0,0.0,0.0,0.02
although,16,0.0,0.0,0.0,0.01
available,16,0.0,0.0,0.0,0.01
perfect,16,0.01,0.0,0.0,0.01
robust,16,0.0,0.0,0.0,0.01
load,16,0.0,0.0,0.0,0.01
apricots,16,0.01,0.0,0.0,0.02
quart,16,0.01,0.0,0.0,0.02
joked,16,0.0,0.0,0.0,0.0
batch,16,0.0,0.0,0.0,0.01
picked,16,0.01,0.0,0.0,0.06
seasonings,16,0.01,0.0,0.0,0.02
richness,16,0.0,0.0,0.0,0.01
ideas,16,0.0,0.0,0.0,0.01
uncle,16,0.0,0.0,0.0,0.01
burst,16,0.0,0.0,0.0,0.01
1980s,16,0.0,0.0,0.0,0.01
creations,16,0.0,0.0,0.0,0.01
purpose,16,0.0,0.0,0.0,0.02
careful,16,0.0,0.0,0.0,0.01
similarly,16,0.0,0.0,0.0,0.01
raspberry,16,0.05,0.04,0.01,0.14
flavors,16,0.08,0.06,0.02,0.25
preserves,16,0.05,0.05,0.0,0.39
flavored,16,0.03,0.02,0.01,0.1
compote,16,0.02,0.02,0.0,0.24
balsamic,16,0.01,0.01,0.0,0.02
signature,16,0.0,0.0,0.0,0.01
cocktails,16,0.0,0.0,0.0,0.02
treat,16,0.01,0.0,0.0,0.02
tablespoons,16,0.07,0.05,0.04,0.16
note,16,0.0,0.0,0.0,0.01
brandy,16,0.02,0.02,0.0,0.14
spiced,16,0.01,0.0,0.0,0.02
sweeter,16,0.0,0.0,0.0,0.01
heated,16,0.0,0.0,0.0,0.01
adapted,16,0.0,0.0,0.0,0.01
acidity,16,0.01,0.01,0.0,0.04
delivers,16,0.0,0.0,0.0,0.01
blends,16,0.0,0.0,0.0,0.01
labels,16,0.01,0.01,0.0,0.05
sophisticated,16,0.0,0.0,0.0,0.01
apart,16,0.0,0.0,0.0,0.01
music,16,0.01,0.01,0.0,0.04
bouquet,16,0.0,0.0,0.0,0.03
notion,16,0.0,0.0,0.0,0.0
showcase,16,0.0,0.0,0.0,0.01
chutney,16,0.04,0.04,0.0,0.29
marinade,16,0.03,0.02,0.0,0.28
loaded,16,0.01,0.01,0.0,0.11
16,16,0.01,0.0,0.0,0.01
likes,16,0.0,0.0,0.0,0.01
while,16,0.01,0.0,0.0,0.01
pieces,16,0.01,0.01,0.01,0.03
tastes,16,0.01,0.0,0.0,0.02
featuring,16,0.0,0.0,0.0,0.01
few,16,0.01,0.0,0.0,0.01
tradition,16,0.0,0.0,0.0,0.01
custom,16,0.0,0.0,0.0,0.01
excellent,16,0.01,0.0,0.0,0.01
select,16,0.0,0.0,0.0,0.01
several,16,0.0,0.0,0.0,0.01
uses,16,0.0,0.0,0.0,0.01
serve,16,0.01,0.01,0.01,0.04
braised,15,0.01,0.01,0.0,0.08
mixture,15,0.04,0.02,0.03,0.08
stir,15,0.03,0.01,0.02,0.05
mix,15,0.02,0.01,0.01,0.09
squash,15,0.01,0.01,0.0,0.03
simmer,15,0.01,0.01,0.01,0.06
such,15,0.01,0.0,0.01,0.02
salads,15,0.01,0.01,0.0,0.03
core,15,0.0,0.0,0.0,0.01
ingredient,15,0.01,0.0,0.0,0.01
spoon,15,0.02,0.02,0.01,0.08
spices,15,0.02,0.01,0.01,0.05
served,15,0.01,0.01,0.01,0.03
arrange,15,0.01,0.01,0.0,0.03
plants,15,0.01,0.01,0.0,0.06
other,15,0.01,0.01,0.01,0.02
traditional,15,0.01,0.0,0.0,0.01
spring,15,0.01,0.01,0.0,0.06
seasoned,15,0.01,0.01,0.0,0.02
grown,15,0.01,0.01,0.0,0.03
top,15,0.01,0.0,0.0,0.02
grow,15,0.01,0.0,0.0,0.02
pale,15,0.01,0.0,0.0,0.03
lunch,15,0.01,0.01,0.0,0.02
menu,15,0.01,0.01,0.01,0.06
often,15,0.0,0.0,0.0,0.01
soft,15,0.01,0.01,0.0,0.04
remaining,15,0.01,0.01,0.0,0.06
mixing,15,0.01,0.0,0.0,0.02
style,15,0.01,0.0,0.0,0.01
pea,15,0.02,0.01,0.0,0.16
resemble,15,0.0,0.0,0.0,0.01
best,15,0.01,0.0,0.0,0.02
serves,15,0.01,0.0,0.0,0.02
side,15,0.01,0.0,0.0,0.01
caramelized,15,0.01,0.01,0.0,0.04
salty,15,0.01,0.0,0.0,0.01
possibly,15,0.0,0.0,0.0,0.01
smells,15,0.0,0.0,0.0,0.01
culinary,15,0.0,0.0,0.0,0.01
colors,15,0.01,0.01,0.0,0.04
wrap,15,0.01,0.0,0.0,0.01
divide,15,0.0,0.0,0.0,0.01
delicate,15,0.01,0.0,0.0,0.01
vines,15,0.02,0.02,0.0,0.26
extra,15,0.0,0.0,0.0,0.02
cousin,15,0.0,0.0,0.0,0.01
brought,15,0.0,0.0,0.0,0.01
simmered,15,0.0,0.0,0.0,0.01
basics,15,0.0,0.0,0.0,0.01
plentiful,15,0.0,0.0,0.0,0.01
cultivated,15,0.0,0.0,0.0,0.01
basically,15,0.0,0.0,0.0,0.0
bloom,15,0.01,0.01,0.0,0.04
promotion,15,0.01,0.01,0.0,0.07
cuisine,15,0.0,0.0,0.0,0.01
pairs,15,0.0,0.0,0.0,0.01
beauty,15,0.01,0.0,0.0,0.03
beautifully,15,0.0,0.0,0.0,0.01
delight,15,0.0,0.0,0.0,0.01
brings,15,0.0,0.0,0.0,0.01
equal,15,0.0,0.0,0.0,0.0
freeze,15,0.0,0.0,0.0,0.01
reminiscent,15,0.0,0.0,0.0,0.01
26,15,0.0,0.0,0.0,0.01
alongside,15,0.0,0.0,0.0,0.01
perhaps,15,0.0,0.0,0.0,0.01
proportion,15,0.0,0.0,0.0,0.0
closely,15,0.0,0.0,0.0,0.0
baskets,15,0.0,0.0,0.0,0.01
songs,15,0.0,0.0,0.0,0.02
array,15,0.0,0.0,0.0,0.0
bold,15,0.0,0.0,0.0,0.05
separately,15,0.0,0.0,0.0,0.01
tip,15,0.01,0.0,0.0,0.03
pressed,15,0.0,0.0,0.0,0.0
tart,15,0.04,0.03,0.01,0.17
hit,15,0.0,0.0,0.0,0.01
grower,15,0.02,0.01,0.0,0.11
laced,15,0.01,0.0,0.0,0.01
beautiful,15,0.0,0.0,0.0,0.01
probably,15,0.0,0.0,0.0,0.02
june,15,0.0,0.0,0.0,0.01
learned,15,0.0,0.0,0.0,0.01
trays,15,0.0,0.0,0.0,0.01
familiar,15,0.0,0.0,0.0,0.01
1991,15,0.0,0.0,0.0,0.01
ultimately,15,0.0,0.0,0.0,0.0
campbell,15,0.0,0.0,0.0,0.01
appreciate,15,0.0,0.0,0.0,0.01
promoted,15,0.01,0.01,0.0,0.07
forth,15,0.0,0.0,0.0,0.01
choosing,15,0.0,0.0,0.0,0.01
permission,15,0.0,0.0,0.0,0.0
pin,15,0.0,0.0,0.0,0.01
lemon,15,0.12,0.09,0.03,0.77
favors,15,0.0,0.0,0.0,0.01
tangy,15,0.01,0.01,0.0,0.02
please,15,0.0,0.0,0.0,0.01
mean,15,0.0,0.0,0.0,0.01
industry,15,0.01,0.01,0.0,0.05
11,15,0.01,0.0,0.0,0.02
be,15,0.01,0.0,0.01,0.02
pomegranate,15,0.02,0.01,0.0,0.08
pure,15,0.01,0.0,0.0,0.02
concentrate,15,0.01,0.01,0.0,0.05
raspberries,15,0.01,0.01,0.0,0.05
cranberries,15,0.01,0.01,0.0,0.02
accompanying,15,0.0,0.0,0.0,0.01
spirits,15,0.01,0.01,0.0,0.19
frank,15,0.01,0.01,0.0,0.06
inexpensive,15,0.0,0.0,0.0,0.02
director,15,0.0,0.0,0.0,0.01
spice,15,0.02,0.02,0.01,0.1
lady,15,0.0,0.0,0.0,0.01
executive,15,0.0,0.0,0.0,0.04
herbal,15,0.0,0.0,0.0,0.01
think,15,0.0,0.0,0.0,0.01
staff,15,0.0,0.0,0.0,0.01
business,15,0.01,0.0,0.0,0.02
lively,15,0.0,0.0,0.0,0.01
accompany,15,0.0,0.0,0.0,0.01
appeal,15,0.0,0.0,0.0,0.0
memories,15,0.0,0.0,0.0,0.01
demonstration,15,0.0,0.0,0.0,0.0
ed,15,0.0,0.0,0.0,0.02
fitting,15,0.0,0.0,0.0,0.0
sauce,15,0.13,0.1,0.03,0.63
dried,15,0.04,0.03,0.01,0.14
variations,15,0.0,0.0,0.0,0.01
shared,15,0.0,0.0,0.0,0.02
juices,15,0.01,0.01,0.01,0.04
finish,15,0.0,0.0,0.0,0.01
ever,15,0.0,0.0,0.0,0.01
blend,15,0.01,0.01,0.01,0.02
down,15,0.01,0.0,0.0,0.01
shallot,15,0.01,0.01,0.0,0.04
seller,15,0.01,0.01,0.0,0.07
begin,15,0.0,0.0,0.0,0.0
balance,15,0.0,0.0,0.0,0.01
thinner,15,0.0,0.0,0.0,0.01
harvest,15,0.03,0.02,0.01,0.16
japanese,15,0.0,0.0,0.0,0.01
sometimes,15,0.0,0.0,0.0,0.01
mini,15,0.0,0.0,0.0,0.01
result,15,0.0,0.0,0.0,0.01
closest,15,0.0,0.0,0.0,0.01
followed,15,0.0,0.0,0.0,0.0
dining,15,0.01,0.0,0.0,0.03
carries,15,0.0,0.0,0.0,0.01
nice,15,0.0,0.0,0.0,0.01
soup,14,0.13,0.11,0.02,0.85
beef,14,0.02,0.02,0.01,0.07
pork,14,0.03,0.02,0.01,0.14
cups,14,0.04,0.02,0.02,0.1
vegetable,14,0.03,0.02,0.01,0.07
cucumber,14,0.03,0.03,0.01,0.12
stew,14,0.02,0.02,0.0,0.16
discard,14,0.03,0.03,0.0,0.31
purple,14,0.02,0.01,0.0,0.07
boil,14,0.02,0.02,0.01,0.1
roast,14,0.01,0.01,0.01,0.03
cooking,14,0.02,0.01,0.01,0.04
small,14,0.01,0.0,0.01,0.02
watercress,14,0.01,0.0,0.0,0.02
herbs,14,0.01,0.01,0.01,0.02
duck,14,0.01,0.01,0.0,0.02
half,14,0.01,0.0,0.0,0.01
garden,14,0.02,0.02,0.0,0.19
meal,14,0.01,0.01,0.0,0.03
pumpkin,14,0.01,0.0,0.01,0.03
occasionally,14,0.01,0.01,0.0,0.03
about,14,0.01,0.0,0.01,0.02
pan,14,0.02,0.02,0.01,0.13
rose,14,0.01,0.0,0.0,0.01
planting,14,0.01,0.01,0.0,0.03
plant,14,0.01,0.01,0.0,0.04
eaten,14,0.01,0.01,0.01,0.02
packed,14,0.01,0.01,0.0,0.13
asian,14,0.0,0.0,0.0,0.01
mild,14,0.01,0.01,0.0,0.03
substitute,14,0.01,0.0,0.0,0.02
enough,14,0.01,0.0,0.0,0.01
berries,14,0.03,0.03,0.0,0.22
plate,14,0.01,0.01,0.0,0.03
past,14,0.0,0.0,0.0,0.0
version,14,0.01,0.0,0.0,0.01
chilies,14,0.01,0.01,0.0,0.04
grandmother,14,0.0,0.0,0.0,0.01
poached,14,0.01,0.01,0.0,0.08
processor,14,0.01,0.01,0.0,0.02
flat,14,0.0,0.0,0.0,0.0
instance,14,0.0,0.0,0.0,0.0
guess,14,0.0,0.0,0.0,0.01
stem,14,0.0,0.0,0.0,0.01
years,14,0.01,0.0,0.0,0.01
scallops,14,0.01,0.01,0.0,0.09
soups,14,0.01,0.01,0.0,0.08
warmed,14,0.0,0.0,0.0,0.01
sales,14,0.01,0.01,0.0,0.03
grab,14,0.0,0.0,0.0,0.01
cubes,14,0.02,0.01,0.0,0.14
bass,14,0.01,0.0,0.0,0.02
instructions,14,0.0,0.0,0.0,0.0
gave,14,0.0,0.0,0.0,0.01
except,14,0.0,0.0,0.0,0.01
addition,14,0.0,0.0,0.0,0.0
lately,14,0.0,0.0,0.0,0.01
candied,14,0.01,0.01,0.0,0.07
tinged,14,0.0,0.0,0.0,0.01
yield,14,0.0,0.0,0.0,0.01
kosher,14,0.0,0.0,0.0,0.02
unfortunately,14,0.0,0.0,0.0,0.01
preserve,14,0.0,0.0,0.0,0.01
36,14,0.0,0.0,0.0,0.0
gravy,14,0.0,0.0,0.0,0.02
seasonal,14,0.0,0.0,0.0,0.02
method,14,0.0,0.0,0.0,0.0
bringing,14,0.0,0.0,0.0,0.0
typical,14,0.0,0.0,0.0,0.0
carefully,14,0.0,0.0,0.0,0.01
firm,14,0.0,0.0,0.0,0.01
beyond,14,0.0,0.0,0.0,0.0
role,14,0.0,0.0,0.0,0.01
starts,14,0.0,0.0,0.0,0.0
meanwhile,14,0.0,0.0,0.0,0.01
finds,14,0.0,0.0,0.0,0.01
colorful,14,0.0,0.0,0.0,0.01
putting,14,0.0,0.0,0.0,0.01
easily,14,0.0,0.0,0.0,0.01
reduced,14,0.01,0.0,0.0,0.01
deluxe,14,0.0,0.0,0.0,0.0
reduces,14,0.0,0.0,0.0,0.01
faint,14,0.0,0.0,0.0,0.04
stunning,14,0.0,0.0,0.0,0.0
bases,14,0.01,0.01,0.0,0.07
1989,14,0.0,0.0,0.0,0.0
holidays,14,0.0,0.0,0.0,0.01
embraced,14,0.0,0.0,0.0,0.0
darker,14,0.0,0.0,0.0,0.01
touted,14,0.0,0.0,0.0,0.01
remind,14,0.0,0.0,0.0,0.01
packaging,14,0.0,0.0,0.0,0.01
ought,14,0.0,0.0,0.0,0.01
partially,14,0.0,0.0,0.0,0.02
1986,14,0.0,0.0,0.0,0.01
whenever,14,0.0,0.0,0.0,0.0
reportedly,14,0.0,0.0,0.0,0.0
accounts,14,0.0,0.0,0.0,0.01
introduction,14,0.0,0.0,0.0,0.01
mysterious,14,0.0,0.0,0.0,0.0
technique,14,0.0,0.0,0.0,0.0
sorts,14,0.0,0.0,0.0,0.01
assorted,14,0.0,0.0,0.0,0.02
expect,14,0.0,0.0,0.0,0.01
lean,14,0.0,0.0,0.0,0.01
substituted,14,0.0,0.0,0.0,0.0
feast,14,0.01,0.01,0.0,0.03
frequently,14,0.0,0.0,0.0,0.02
packing,14,0.0,0.0,0.0,0.01
originally,14,0.0,0.0,0.0,0.01
grape,14,0.04,0.04,0.01,0.11
sorbet,14,0.03,0.03,0.01,0.13
tarts,14,0.01,0.01,0.0,0.04
39,14,0.0,0.0,0.0,0.01
swing,14,0.0,0.0,0.0,0.0
season,14,0.01,0.0,0.0,0.02
star,14,0.0,0.0,0.0,0.01
send,14,0.0,0.0,0.0,0.01
jams,14,0.0,0.0,0.0,0.02
principal,14,0.0,0.0,0.0,0.02
terms,14,0.0,0.0,0.0,0.01
beard,14,0.0,0.0,0.0,0.01
extension,14,0.0,0.0,0.0,0.0
nowhere,14,0.0,0.0,0.0,0.0
freezer,14,0.0,0.0,0.0,0.01
lip,14,0.0,0.0,0.0,0.01
believes,14,0.0,0.0,0.0,0.01
touched,14,0.0,0.0,0.0,0.01
altogether,14,0.0,0.0,0.0,0.0
15th,14,0.0,0.0,0.0,0.0
olive,14,0.05,0.03,0.02,0.17
shows,14,0.0,0.0,0.0,0.01
instead,14,0.01,0.0,0.0,0.01
may,14,0.01,0.0,0.0,0.01
now,14,0.01,0.0,0.0,0.01
honey,14,0.03,0.02,0.01,0.1
tablespoon,14,0.04,0.02,0.01,0.08
ginger,14,0.05,0.03,0.02,0.14
mint,14,0.04,0.03,0.01,0.24
lime,14,0.07,0.06,0.02,0.38
thick,14,0.01,0.01,0.0,0.04
cup,14,0.02,0.01,0.02,0.04
warm,14,0.01,0.01,0.01,0.03
jar,14,0.02,0.01,0.01,0.04
preferably,14,0.0,0.0,0.0,0.01
rosemary,14,0.01,0.0,0.0,0.01
beverage,14,0.01,0.01,0.0,0.02
temperature,14,0.01,0.0,0.0,0.01
glasses,14,0.01,0.01,0.0,0.14
spiked,14,0.01,0.01,0.0,0.01
absorbed,14,0.0,0.0,0.0,0.01
divided,14,0.0,0.0,0.0,0.01
clear,14,0.0,0.0,0.0,0.01
refreshing,14,0.01,0.0,0.0,0.03
remainder,14,0.0,0.0,0.0,0.01
removing,14,0.0,0.0,0.0,0.0
46,14,0.0,0.0,0.0,0.0
totally,14,0.0,0.0,0.0,0.01
distinct,14,0.0,0.0,0.0,0.01
says,14,0.01,0.0,0.0,0.01
pick,14,0.01,0.01,0.0,0.11
though,14,0.0,0.0,0.0,0.01
pleasant,14,0.0,0.0,0.0,0.01
luscious,14,0.0,0.0,0.0,0.02
persuaded,14,0.0,0.0,0.0,0.01
focused,14,0.0,0.0,0.0,0.0
model,14,0.0,0.0,0.0,0.01
analysis,14,0.0,0.0,0.0,0.01
59,14,0.0,0.0,0.0,0.01
festive,14,0.0,0.0,0.0,0.01
describe,14,0.0,0.0,0.0,0.01
besides,14,0.0,0.0,0.0,0.0
published,14,0.0,0.0,0.0,0.01
noted,14,0.0,0.0,0.0,0.01
taylor,14,0.0,0.0,0.0,0.01
carolina,14,0.0,0.0,0.0,0.01
fits,14,0.0,0.0,0.0,0.0
72,14,0.0,0.0,0.0,0.01
fabulous,14,0.0,0.0,0.0,0.0
stake,14,0.0,0.0,0.0,0.01
composed,14,0.0,0.0,0.0,0.0
varied,14,0.0,0.0,0.0,0.0
hint,14,0.01,0.01,0.0,0.02
classic,14,0.01,0.0,0.0,0.02
this,14,0.01,0.0,0.01,0.02
sensation,14,0.0,0.0,0.0,0.01
sampled,14,0.0,0.0,0.0,0.01
tobacco,14,0.01,0.0,0.0,0.02
saffron,14,0.01,0.0,0.0,0.01
creates,14,0.0,0.0,0.0,0.01
essence,14,0.01,0.0,0.0,0.02
seems,14,0.0,0.0,0.0,0.01
combines,14,0.0,0.0,0.0,0.01
plus,14,0.01,0.0,0.0,0.01
among,14,0.0,0.0,0.0,0.01
others,14,0.0,0.0,0.0,0.01
15,14,0.01,0.0,0.0,0.01
65,14,0.0,0.0,0.0,0.01
joy,14,0.0,0.0,0.0,0.01
profitable,14,0.0,0.0,0.0,0.01
sunflower,14,0.0,0.0,0.0,0.02
based,14,0.01,0.01,0.0,0.02
can,14,0.01,0.0,0.01,0.02
tasters,14,0.0,0.0,0.0,0.01
sauces,14,0.01,0.01,0.0,0.06
perfectly,14,0.0,0.0,0.0,0.01
entire,14,0.0,0.0,0.0,0.0
includes,14,0.0,0.0,0.0,0.01
own,14,0.01,0.0,0.0,0.01
heard,14,0.0,0.0,0.0,0.01
create,14,0.0,0.0,0.0,0.01
folks,14,0.0,0.0,0.0,0.01
paper,14,0.0,0.0,0.0,0.01
64,14,0.0,0.0,0.0,0.0
draws,14,0.0,0.0,0.0,0.01
trace,14,0.0,0.0,0.0,0.0
somewhere,14,0.0,0.0,0.0,0.01
with,14,0.03,0.01,0.02,0.03
roasted,14,0.03,0.02,0.01,0.08
usually,14,0.0,0.0,0.0,0.01
grocery,14,0.01,0.0,0.0,0.01
switched,14,0.0,0.0,0.0,0.01
700,14,0.0,0.0,0.0,0.01
consider,14,0.0,0.0,0.0,0.01
particularly,14,0.0,0.0,0.0,0.01
annual,14,0.0,0.0,0.0,0.01
goes,14,0.01,0.0,0.0,0.03
appealing,14,0.0,0.0,0.0,0.01
thing,14,0.0,0.0,0.0,0.01
distribute,14,0.0,0.0,0.0,0.02
va,14,0.0,0.0,0.0,0.0
slaw,13,0.01,0.01,0.0,0.1
salad,13,0.13,0.1,0.04,0.29
vegetables,13,0.03,0.02,0.01,0.08
carrot,13,0.04,0.03,0.01,0.11
potato,13,0.03,0.02,0.01,0.05
apples,13,0.02,0.02,0.01,0.07
sausage,13,0.01,0.01,0.0,0.04
pepper,13,0.06,0.04,0.02,0.15
mustard,13,0.03,0.02,0.01,0.08
cut,13,0.02,0.01,0.01,0.04
eggplant,13,0.02,0.01,0.0,0.05
sauteed,13,0.01,0.01,0.01,0.02
pour,13,0.05,0.04,0.01,0.31
fish,13,0.03,0.02,0.01,0.09
slice,13,0.04,0.03,0.01,0.15
zucchini,13,0.01,0.01,0.0,0.03
ham,13,0.01,0.01,0.0,0.02
cold,13,0.01,0.01,0.0,0.04
horseradish,13,0.01,0.01,0.0,0.04
prepare,13,0.01,0.01,0.0,0.03
platter,13,0.01,0.01,0.0,0.02
which,13,0.01,0.0,0.01,0.01
fruits,13,0.02,0.02,0.01,0.08
peaches,13,0.01,0.01,0.0,0.06
asparagus,13,0.01,0.01,0.01,0.07
favorites,13,0.0,0.0,0.0,0.01
artichokes,13,0.01,0.0,0.0,0.02
cover,13,0.01,0.0,0.0,0.03
autumn,13,0.0,0.0,0.0,0.01
amounts,13,0.0,0.0,0.0,0.01
sesame,13,0.02,0.01,0.0,0.07
regular,13,0.0,0.0,0.0,0.01
buying,13,0.01,0.0,0.0,0.01
