context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
sauteed,15,0.01,0.01,0.0,0.07
dwindling,15,0.01,0.01,0.0,0.03
potatoes,15,0.01,0.01,0.0,0.04
chunks,15,0.01,0.01,0.0,0.03
substitute,15,0.0,0.0,0.0,0.02
tasting,15,0.01,0.0,0.0,0.02
pollock,15,0.02,0.02,0.0,0.05
depleted,15,0.02,0.02,0.0,0.08
scallops,15,0.04,0.04,0.0,0.22
grilled,15,0.05,0.05,0.01,0.22
biologists,15,0.01,0.01,0.0,0.03
limit,15,0.01,0.01,0.0,0.07
commercial,15,0.01,0.01,0.0,0.04
canned,14,0.03,0.03,0.0,0.14
bait,14,0.03,0.03,0.0,0.08
eat,14,0.03,0.02,0.01,0.1
sand,14,0.01,0.01,0.0,0.03
long,14,0.01,0.01,0.0,0.02
eating,14,0.02,0.02,0.01,0.07
20,14,0.01,0.0,0.0,0.01
cherry,14,0.01,0.01,0.0,0.03
abundant,14,0.01,0.01,0.0,0.07
thick,14,0.0,0.0,0.0,0.01
dishes,14,0.01,0.01,0.0,0.03
shellfish,14,0.02,0.02,0.0,0.12
mercury,14,0.02,0.01,0.0,0.07
delicacy,14,0.01,0.01,0.0,0.03
boiled,14,0.01,0.01,0.0,0.05
taste,14,0.01,0.01,0.0,0.06
99,14,0.01,0.01,0.0,0.03
return,14,0.01,0.0,0.0,0.02
quotas,14,0.02,0.02,0.0,0.07
quota,14,0.02,0.02,0.0,0.12
garlic,14,0.02,0.02,0.0,0.1
levels,14,0.01,0.01,0.0,0.04
salad,14,0.05,0.04,0.01,0.2
recipes,14,0.01,0.01,0.0,0.07
reduced,14,0.0,0.0,0.0,0.01
flavored,14,0.01,0.01,0.0,0.02
annual,14,0.0,0.0,0.0,0.01
plates,14,0.01,0.01,0.0,0.04
sushi,14,0.01,0.01,0.0,0.03
specialty,14,0.01,0.0,0.0,0.01
oyster,14,0.01,0.01,0.0,0.07
lake,13,0.03,0.03,0.0,0.1
salted,13,0.02,0.02,0.0,0.05
inch,13,0.01,0.01,0.0,0.03
local,13,0.01,0.0,0.0,0.01
large,13,0.02,0.02,0.0,0.11
virtually,13,0.01,0.0,0.0,0.02
low,13,0.0,0.0,0.0,0.01
biggest,13,0.0,0.0,0.0,0.01
so,13,0.01,0.01,0.0,0.04
crisp,13,0.01,0.0,0.0,0.01
less,13,0.01,0.0,0.0,0.02
cold,13,0.01,0.01,0.0,0.02
haul,13,0.01,0.01,0.0,0.03
largest,13,0.01,0.01,0.0,0.02
pool,13,0.01,0.01,0.0,0.12
pond,13,0.02,0.02,0.0,0.08
fresh,13,0.02,0.02,0.0,0.06
bite,13,0.02,0.02,0.0,0.08
bottom,13,0.01,0.01,0.0,0.03
cut,13,0.01,0.0,0.0,0.02
serves,13,0.0,0.0,0.0,0.01
mostly,13,0.0,0.0,0.0,0.01
state,13,0.0,0.0,0.0,0.01
specialties,13,0.01,0.0,0.0,0.02
tonnes,13,0.02,0.01,0.0,0.09
alaska,13,0.01,0.01,0.0,0.02
kilogram,13,0.01,0.01,0.0,0.05
shallow,13,0.01,0.01,0.0,0.08
types,13,0.01,0.01,0.0,0.03
vast,13,0.0,0.0,0.0,0.01
raw,13,0.01,0.01,0.0,0.05
cheese,13,0.01,0.01,0.0,0.03
plate,13,0.01,0.01,0.0,0.03
lure,13,0.01,0.01,0.0,0.02
wrapped,13,0.01,0.0,0.0,0.01
usually,13,0.0,0.0,0.0,0.01
favorites,13,0.01,0.01,0.0,0.03
coast,13,0.01,0.01,0.0,0.05
texture,13,0.0,0.0,0.0,0.02
fleet,13,0.0,0.0,0.0,0.01
restaurants,13,0.01,0.01,0.0,0.03
boats,13,0.02,0.02,0.0,0.07
are,13,0.02,0.01,0.01,0.04
sandwich,13,0.02,0.02,0.0,0.14
spring,13,0.01,0.0,0.0,0.04
four,13,0.01,0.0,0.0,0.02
swimming,13,0.01,0.01,0.0,0.04
hot,13,0.03,0.02,0.0,0.24
broiled,13,0.01,0.01,0.0,0.05
seared,13,0.02,0.02,0.0,0.11
crusted,13,0.01,0.01,0.0,0.04
its,12,0.02,0.01,0.01,0.08
and,12,0.04,0.01,0.03,0.07
top,12,0.01,0.01,0.0,0.03
000,12,0.04,0.02,0.02,0.06
favorite,12,0.01,0.01,0.0,0.02
enjoyed,12,0.0,0.0,0.0,0.02
which,12,0.01,0.01,0.01,0.02
tons,12,0.02,0.02,0.0,0.05
ice,12,0.01,0.01,0.0,0.02
river,12,0.02,0.02,0.0,0.1
filled,12,0.01,0.0,0.0,0.01
50,12,0.01,0.0,0.01,0.02
restaurant,12,0.01,0.01,0.01,0.03
prized,12,0.01,0.01,0.0,0.02
these,12,0.01,0.01,0.0,0.02
north,12,0.01,0.01,0.0,0.08
varieties,12,0.01,0.01,0.0,0.02
now,12,0.01,0.0,0.0,0.02
each,12,0.01,0.01,0.0,0.02
flesh,12,0.01,0.01,0.0,0.02
other,12,0.01,0.01,0.0,0.03
cooking,12,0.01,0.01,0.0,0.03
limits,12,0.01,0.01,0.0,0.05
dozen,12,0.01,0.01,0.0,0.04
marinated,12,0.02,0.02,0.0,0.08
variety,12,0.01,0.0,0.0,0.01
whole,12,0.01,0.01,0.0,0.03
giant,12,0.02,0.01,0.0,0.07
eventually,12,0.01,0.01,0.0,0.03
size,12,0.01,0.01,0.0,0.04
chilean,12,0.01,0.01,0.0,0.1
ham,12,0.01,0.01,0.0,0.02
commonly,12,0.01,0.01,0.0,0.03
delicious,12,0.01,0.0,0.0,0.01
quarters,12,0.01,0.01,0.0,0.05
feast,12,0.01,0.01,0.0,0.03
similarly,12,0.0,0.0,0.0,0.01
provide,12,0.0,0.0,0.0,0.01
staples,12,0.0,0.0,0.0,0.01
smaller,12,0.01,0.01,0.0,0.03
odd,12,0.0,0.0,0.0,0.01
restrictions,12,0.0,0.0,0.0,0.03
crispy,12,0.01,0.01,0.0,0.02
slices,12,0.01,0.01,0.0,0.03
steamed,12,0.01,0.01,0.0,0.05
tomatoes,12,0.01,0.01,0.0,0.03
cooked,12,0.04,0.03,0.01,0.18
harvest,12,0.02,0.01,0.0,0.05
declining,12,0.01,0.0,0.0,0.02
marine,12,0.01,0.01,0.0,0.04
bread,12,0.01,0.01,0.0,0.02
casting,12,0.01,0.01,0.0,0.01
mid,12,0.01,0.0,0.0,0.01
eaten,12,0.01,0.01,0.0,0.02
feeding,12,0.03,0.02,0.0,0.1
sells,12,0.01,0.01,0.0,0.03
beach,12,0.01,0.01,0.0,0.04
ate,12,0.01,0.01,0.0,0.05
lightly,12,0.01,0.01,0.0,0.02
entrees,12,0.01,0.01,0.0,0.02
beans,12,0.01,0.01,0.0,0.03
sustainable,12,0.01,0.01,0.0,0.03
whale,12,0.01,0.01,0.0,0.05
olive,12,0.01,0.01,0.0,0.05
swim,12,0.02,0.02,0.0,0.06
roasted,12,0.02,0.02,0.0,0.05
along,12,0.01,0.01,0.01,0.02
parsley,12,0.01,0.0,0.0,0.02
perfect,11,0.01,0.01,0.0,0.03
10,11,0.01,0.01,0.01,0.02
onto,11,0.01,0.01,0.0,0.02
200,11,0.01,0.01,0.0,0.02
than,11,0.01,0.01,0.0,0.02
is,11,0.02,0.01,0.01,0.03
or,11,0.02,0.01,0.01,0.03
two,11,0.01,0.01,0.0,0.02
tiny,11,0.01,0.01,0.0,0.02
rock,11,0.01,0.01,0.0,0.03
small,11,0.01,0.01,0.01,0.03
spot,11,0.02,0.02,0.0,0.13
could,11,0.01,0.0,0.0,0.01
almost,11,0.0,0.0,0.0,0.01
fry,11,0.02,0.02,0.0,0.09
tossed,11,0.01,0.01,0.0,0.02
drops,11,0.0,0.0,0.0,0.01
valuable,11,0.01,0.0,0.0,0.01
excellent,11,0.0,0.0,0.0,0.01
delicate,11,0.01,0.0,0.0,0.01
lines,11,0.01,0.01,0.0,0.06
themselves,11,0.0,0.0,0.0,0.01
special,11,0.0,0.0,0.0,0.01
plenty,11,0.01,0.01,0.0,0.03
frozen,11,0.04,0.03,0.01,0.11
claimed,11,0.0,0.0,0.0,0.02
lists,11,0.0,0.0,0.0,0.01
both,11,0.01,0.0,0.0,0.02
preparation,11,0.0,0.0,0.0,0.0
consumed,11,0.0,0.0,0.0,0.01
hold,11,0.0,0.0,0.0,0.01
predators,11,0.01,0.0,0.0,0.02
grow,11,0.01,0.01,0.0,0.02
packed,11,0.02,0.02,0.0,0.19
larger,11,0.01,0.0,0.0,0.02
rod,11,0.01,0.01,0.0,0.03
shop,11,0.01,0.0,0.0,0.02
expensive,11,0.01,0.01,0.0,0.03
course,11,0.01,0.0,0.0,0.01
stopped,11,0.01,0.01,0.0,0.03
coming,11,0.01,0.0,0.0,0.01
say,11,0.01,0.0,0.0,0.01
rich,11,0.01,0.01,0.0,0.02
name,11,0.01,0.0,0.0,0.01
fork,11,0.01,0.01,0.0,0.02
asparagus,11,0.01,0.01,0.0,0.03
spicy,11,0.02,0.02,0.0,0.08
onion,11,0.01,0.01,0.0,0.03
kilograms,11,0.01,0.01,0.0,0.04
cuisine,11,0.0,0.0,0.0,0.01
scientific,11,0.0,0.0,0.0,0.01
gently,11,0.0,0.0,0.0,0.01
pile,11,0.0,0.0,0.0,0.02
columbia,11,0.0,0.0,0.0,0.02
fancy,11,0.0,0.0,0.0,0.01
tasty,11,0.01,0.01,0.0,0.03
collect,11,0.0,0.0,0.0,0.01
frog,11,0.01,0.01,0.0,0.06
becomes,11,0.0,0.0,0.0,0.01
cover,11,0.01,0.0,0.0,0.01
wait,11,0.0,0.0,0.0,0.02
hooked,11,0.02,0.02,0.0,0.06
decline,11,0.0,0.0,0.0,0.01
everywhere,11,0.0,0.0,0.0,0.01
notably,11,0.0,0.0,0.0,0.01
southern,11,0.01,0.0,0.0,0.02
important,11,0.0,0.0,0.0,0.01
within,11,0.0,0.0,0.0,0.01
group,11,0.0,0.0,0.0,0.01
dry,11,0.01,0.0,0.0,0.01
braised,11,0.01,0.01,0.0,0.05
supply,11,0.01,0.0,0.0,0.01
bags,11,0.01,0.0,0.0,0.01
generally,11,0.0,0.0,0.0,0.01
numbers,11,0.01,0.01,0.0,0.03
many,11,0.01,0.01,0.0,0.02
farmed,11,0.02,0.02,0.0,0.05
drain,11,0.01,0.0,0.0,0.03
severely,11,0.01,0.01,0.0,0.03
affected,11,0.01,0.0,0.0,0.02
12,11,0.01,0.0,0.0,0.02
fried,11,0.09,0.08,0.02,0.42
bacon,11,0.01,0.01,0.0,0.03
young,11,0.01,0.0,0.0,0.01
cured,11,0.01,0.01,0.0,0.04
salt,11,0.01,0.01,0.0,0.03
appetizer,11,0.01,0.01,0.0,0.03
recipe,11,0.01,0.01,0.0,0.05
survive,11,0.0,0.0,0.0,0.01
net,11,0.01,0.01,0.0,0.01
fewer,11,0.0,0.0,0.0,0.01
fare,11,0.0,0.0,0.0,0.01
floating,11,0.01,0.01,0.0,0.04
mushrooms,11,0.01,0.01,0.0,0.03
chips,11,0.01,0.01,0.0,0.06
journey,11,0.0,0.0,0.0,0.01
setting,11,0.0,0.0,0.0,0.01
compared,11,0.0,0.0,0.0,0.01
oysters,11,0.05,0.05,0.0,0.16
prawns,11,0.01,0.01,0.0,0.05
dinner,11,0.01,0.01,0.0,0.02
pepper,11,0.01,0.01,0.0,0.04
meaty,11,0.0,0.0,0.0,0.02
peppers,11,0.01,0.01,0.0,0.04
revealed,11,0.0,0.0,0.0,0.01
high,10,0.01,0.01,0.0,0.04
for,10,0.02,0.01,0.01,0.03
white,10,0.02,0.01,0.01,0.1
they,10,0.01,0.01,0.01,0.02
fall,10,0.01,0.01,0.0,0.02
counter,10,0.0,0.0,0.0,0.01
raised,10,0.01,0.01,0.0,0.03
bridge,10,0.01,0.01,0.0,0.02
best,10,0.01,0.0,0.0,0.01
beer,10,0.01,0.0,0.0,0.01
waiting,10,0.0,0.0,0.0,0.01
cafe,10,0.01,0.0,0.0,0.02
silver,10,0.01,0.01,0.0,0.02
11,10,0.01,0.0,0.0,0.01
uses,10,0.01,0.0,0.0,0.01
luxury,10,0.0,0.0,0.0,0.01
lower,10,0.01,0.0,0.0,0.01
place,10,0.01,0.0,0.0,0.02
cool,10,0.0,0.0,0.0,0.01
likely,10,0.0,0.0,0.0,0.01
before,10,0.01,0.0,0.0,0.02
nicely,10,0.0,0.0,0.0,0.01
float,10,0.0,0.0,0.0,0.02
some,10,0.01,0.0,0.0,0.01
led,10,0.01,0.0,0.0,0.01
70,10,0.0,0.0,0.0,0.01
alongside,10,0.0,0.0,0.0,0.01
huge,10,0.01,0.0,0.0,0.02
orange,10,0.01,0.01,0.0,0.02
once,10,0.01,0.01,0.0,0.03
retreat,10,0.0,0.0,0.0,0.01
comes,10,0.0,0.0,0.0,0.01
california,10,0.01,0.0,0.0,0.02
famous,10,0.01,0.01,0.0,0.02
only,10,0.01,0.01,0.01,0.02
regulations,10,0.0,0.0,0.0,0.02
were,10,0.01,0.0,0.0,0.01
eu,10,0.01,0.0,0.0,0.02
worth,10,0.01,0.01,0.0,0.01
dozens,10,0.0,0.0,0.0,0.0
introduction,10,0.0,0.0,0.0,0.01
beauty,10,0.0,0.0,0.0,0.01
tend,10,0.0,0.0,0.0,0.01
800,10,0.01,0.0,0.0,0.02
considering,10,0.0,0.0,0.0,0.01
enjoy,10,0.0,0.0,0.0,0.0
friday,10,0.01,0.0,0.0,0.02
francisco,10,0.01,0.0,0.0,0.01
preparing,10,0.0,0.0,0.0,0.01
washington,10,0.0,0.0,0.0,0.0
sell,10,0.01,0.0,0.0,0.02
90,10,0.01,0.01,0.0,0.02
finds,10,0.01,0.0,0.0,0.01
class,10,0.01,0.0,0.0,0.02
breaded,10,0.01,0.01,0.0,0.02
half,10,0.01,0.0,0.0,0.01
sometimes,10,0.01,0.0,0.0,0.01
might,10,0.01,0.0,0.0,0.01
loin,10,0.0,0.0,0.0,0.0
steaks,10,0.01,0.01,0.0,0.02
pools,10,0.01,0.01,0.0,0.02
indicator,10,0.0,0.0,0.0,0.0
soak,10,0.0,0.0,0.0,0.03
consume,10,0.0,0.0,0.0,0.01
meals,10,0.0,0.0,0.0,0.01
supper,10,0.0,0.0,0.0,0.01
homemade,10,0.01,0.01,0.0,0.03
shell,10,0.01,0.01,0.0,0.08
115,10,0.0,0.0,0.0,0.0
drop,10,0.01,0.0,0.0,0.02
ugly,10,0.1,0.1,0.0,0.99
tip,10,0.0,0.0,0.0,0.01
equally,10,0.0,0.0,0.0,0.0
mature,10,0.0,0.0,0.0,0.01
increasingly,10,0.0,0.0,0.0,0.0
limited,10,0.0,0.0,0.0,0.01
typically,10,0.0,0.0,0.0,0.01
studies,10,0.0,0.0,0.0,0.01
weighed,10,0.01,0.01,0.0,0.02
arrives,10,0.0,0.0,0.0,0.0
mixture,10,0.01,0.01,0.0,0.04
serve,10,0.01,0.0,0.0,0.02
flash,10,0.0,0.0,0.0,0.01
throw,10,0.0,0.0,0.0,0.01
established,10,0.0,0.0,0.0,0.01
recover,10,0.0,0.0,0.0,0.01
oldest,10,0.01,0.01,0.0,0.02
lay,10,0.01,0.0,0.0,0.02
feature,10,0.0,0.0,0.0,0.01
700,10,0.01,0.0,0.0,0.03
effect,10,0.0,0.0,0.0,0.01
perfectly,10,0.0,0.0,0.0,0.01
hours,10,0.0,0.0,0.0,0.01
famed,10,0.0,0.0,0.0,0.01
soon,10,0.0,0.0,0.0,0.01
instance,10,0.01,0.01,0.0,0.03
landed,10,0.01,0.01,0.0,0.02
seem,10,0.0,0.0,0.0,0.01
fact,10,0.01,0.0,0.0,0.02
entree,10,0.01,0.01,0.0,0.02
reduction,10,0.0,0.0,0.0,0.01
refrigerator,10,0.0,0.0,0.0,0.01
proposed,10,0.0,0.0,0.0,0.01
ensure,10,0.0,0.0,0.0,0.01
recommended,10,0.0,0.0,0.0,0.01
full,10,0.01,0.0,0.0,0.01
inspired,10,0.0,0.0,0.0,0.01
followed,10,0.01,0.01,0.0,0.02
coastal,10,0.01,0.01,0.0,0.03
flavor,10,0.01,0.01,0.0,0.03
biologist,10,0.01,0.01,0.0,0.05
medium,10,0.01,0.01,0.0,0.06
founded,10,0.0,0.0,0.0,0.01
showing,10,0.0,0.0,0.0,0.01
cream,10,0.01,0.01,0.0,0.03
soup,10,0.03,0.02,0.01,0.08
run,10,0.01,0.01,0.0,0.03
mustard,10,0.01,0.0,0.0,0.01
meal,10,0.01,0.01,0.01,0.05
olives,10,0.01,0.01,0.0,0.02
particularly,10,0.01,0.01,0.0,0.03
chasing,10,0.01,0.01,0.0,0.03
anyone,10,0.0,0.0,0.0,0.01
sausage,10,0.01,0.01,0.0,0.04
formula,10,0.0,0.0,0.0,0.02
tomato,10,0.01,0.01,0.0,0.04
greatly,10,0.0,0.0,0.0,0.0
oil,10,0.01,0.01,0.0,0.03
environmental,10,0.0,0.0,0.0,0.01
topped,10,0.0,0.0,0.0,0.01
mix,10,0.01,0.0,0.0,0.01
serving,10,0.0,0.0,0.0,0.01
amount,10,0.0,0.0,0.0,0.01
puree,10,0.0,0.0,0.0,0.02
vinegar,10,0.01,0.01,0.0,0.02
mainstay,10,0.0,0.0,0.0,0.01
layer,10,0.0,0.0,0.0,0.02
pending,10,0.0,0.0,0.0,0.0
thoroughly,10,0.0,0.0,0.0,0.01
cutting,10,0.0,0.0,0.0,0.01
vessels,10,0.01,0.01,0.0,0.03
oven,10,0.01,0.0,0.0,0.01
per,10,0.01,0.0,0.0,0.01
deep,10,0.01,0.01,0.0,0.04
stuffed,10,0.03,0.02,0.01,0.06
tales,10,0.0,0.0,0.0,0.01
drizzle,10,0.0,0.0,0.0,0.02
portions,10,0.0,0.0,0.0,0.01
salsa,10,0.01,0.01,0.0,0.03
ginger,10,0.01,0.0,0.0,0.02
tender,10,0.01,0.01,0.0,0.06
sesame,10,0.01,0.01,0.0,0.02
remaining,10,0.0,0.0,0.0,0.01
light,10,0.01,0.0,0.0,0.01
line,10,0.01,0.0,0.0,0.03
250,10,0.0,0.0,0.0,0.01
fennel,10,0.01,0.01,0.0,0.02
decreased,10,0.01,0.01,0.0,0.04
spaghetti,10,0.0,0.0,0.0,0.01
slab,10,0.01,0.01,0.0,0.02
trips,10,0.0,0.0,0.0,0.01
pate,10,0.01,0.01,0.0,0.08
95,10,0.01,0.01,0.01,0.02
in,9,0.02,0.01,0.01,0.03
pole,9,0.01,0.0,0.0,0.02
lakes,9,0.03,0.03,0.0,0.07
30,9,0.01,0.01,0.01,0.02
steep,9,0.0,0.0,0.0,0.02
rocks,9,0.01,0.01,0.0,0.02
that,9,0.02,0.01,0.01,0.03
story,9,0.01,0.0,0.0,0.01
using,9,0.01,0.0,0.0,0.01
jumping,9,0.01,0.01,0.0,0.01
reached,9,0.0,0.0,0.0,0.01
unlikely,9,0.0,0.0,0.0,0.01
expanded,9,0.0,0.0,0.0,0.01
upper,9,0.01,0.01,0.0,0.02
beautiful,9,0.01,0.0,0.0,0.01
introduced,9,0.01,0.0,0.0,0.02
tank,9,0.01,0.01,0.0,0.04
popular,9,0.01,0.01,0.0,0.03
locally,9,0.0,0.0,0.0,0.01
inches,9,0.01,0.01,0.0,0.02
this,9,0.01,0.0,0.01,0.02
while,9,0.01,0.0,0.0,0.01
year,9,0.01,0.01,0.01,0.02
president,9,0.01,0.0,0.0,0.01
300,9,0.01,0.0,0.0,0.01
contained,9,0.0,0.0,0.0,0.01
factory,9,0.0,0.0,0.0,0.01
living,9,0.0,0.0,0.0,0.01
very,9,0.01,0.01,0.0,0.03
tables,9,0.0,0.0,0.0,0.01
maryland,9,0.01,0.01,0.0,0.05
how,9,0.01,0.01,0.0,0.03
creatures,9,0.01,0.01,0.0,0.02
bowl,9,0.01,0.01,0.0,0.02
lively,9,0.0,0.0,0.0,0.01
biting,9,0.01,0.01,0.0,0.02
all,9,0.01,0.0,0.01,0.01
last,9,0.01,0.0,0.01,0.02
such,9,0.02,0.01,0.01,0.03
reserved,9,0.0,0.0,0.0,0.01
well,9,0.01,0.0,0.0,0.02
ultimately,9,0.0,0.0,0.0,0.01
easily,9,0.0,0.0,0.0,0.01
time,9,0.01,0.01,0.0,0.01
thousands,9,0.0,0.0,0.0,0.01
rest,9,0.0,0.0,0.0,0.01
seas,9,0.01,0.01,0.0,0.06
continue,9,0.0,0.0,0.0,0.01
age,9,0.0,0.0,0.0,0.01
enormous,9,0.0,0.0,0.0,0.01
season,9,0.01,0.01,0.01,0.03
couple,9,0.0,0.0,0.0,0.01
bucket,9,0.0,0.0,0.0,0.01
processing,9,0.02,0.02,0.0,0.05
yield,9,0.0,0.0,0.0,0.01
work,9,0.01,0.0,0.0,0.01
use,9,0.01,0.0,0.0,0.01
dine,9,0.0,0.0,0.0,0.01
60,9,0.01,0.0,0.0,0.01
bow,9,0.01,0.0,0.0,0.02
arrival,9,0.0,0.0,0.0,0.02
weighs,9,0.0,0.0,0.0,0.01
sometime,9,0.0,0.0,0.0,0.01
known,9,0.01,0.0,0.0,0.01
commerce,9,0.01,0.01,0.0,0.02
stuck,9,0.0,0.0,0.0,0.01
january,9,0.0,0.0,0.0,0.01
learning,9,0.0,0.0,0.0,0.01
decides,9,0.0,0.0,0.0,0.0
exposed,9,0.0,0.0,0.0,0.01
sticks,9,0.01,0.01,0.0,0.02
fat,9,0.01,0.01,0.0,0.03
selling,9,0.01,0.0,0.0,0.01
spread,9,0.01,0.01,0.0,0.02
east,9,0.0,0.0,0.0,0.02
handle,9,0.0,0.0,0.0,0.01
boxes,9,0.01,0.01,0.0,0.02
kinds,9,0.01,0.01,0.0,0.03
quickly,9,0.0,0.0,0.0,0.01
talk,9,0.0,0.0,0.0,0.01
remove,9,0.01,0.01,0.0,0.02
write,9,0.0,0.0,0.0,0.01
classic,9,0.01,0.01,0.0,0.02
closer,9,0.0,0.0,0.0,0.0
600,9,0.0,0.0,0.0,0.01
figure,9,0.01,0.01,0.0,0.03
million,9,0.01,0.0,0.0,0.02
wood,9,0.0,0.0,0.0,0.0
mouth,9,0.01,0.01,0.0,0.02
later,9,0.0,0.0,0.0,0.01
cast,9,0.0,0.0,0.0,0.01
plus,9,0.0,0.0,0.0,0.01
actually,9,0.0,0.0,0.0,0.01
own,9,0.01,0.0,0.0,0.01
calls,9,0.0,0.0,0.0,0.01
enough,9,0.01,0.0,0.0,0.02
same,9,0.01,0.0,0.0,0.02
always,9,0.0,0.0,0.0,0.01
home,9,0.01,0.0,0.0,0.01
creamed,9,0.0,0.0,0.0,0.01
optional,9,0.0,0.0,0.0,0.01
mango,9,0.01,0.01,0.0,0.06
fries,9,0.01,0.01,0.0,0.02
shoppers,9,0.0,0.0,0.0,0.01
quantities,9,0.0,0.0,0.0,0.01
stranded,9,0.0,0.0,0.0,0.01
regulate,9,0.0,0.0,0.0,0.0
menus,9,0.0,0.0,0.0,0.02
flavors,9,0.01,0.0,0.0,0.02
rack,9,0.0,0.0,0.0,0.02
agree,9,0.0,0.0,0.0,0.01
warmed,9,0.0,0.0,0.0,0.0
delta,9,0.01,0.0,0.0,0.02
mississippi,9,0.02,0.02,0.0,0.12
tossing,9,0.0,0.0,0.0,0.01
prepares,9,0.0,0.0,0.0,0.01
milk,9,0.01,0.0,0.0,0.02
enters,9,0.0,0.0,0.0,0.01
annually,9,0.0,0.0,0.0,0.01
reared,9,0.0,0.0,0.0,0.01
whales,9,0.01,0.01,0.0,0.05
evolution,9,0.0,0.0,0.0,0.0
essence,9,0.0,0.0,0.0,0.0
stores,9,0.0,0.0,0.0,0.01
resting,9,0.0,0.0,0.0,0.0
dive,9,0.01,0.0,0.0,0.01
bean,9,0.01,0.01,0.0,0.04
weighing,9,0.01,0.01,0.0,0.07
companion,9,0.01,0.0,0.0,0.02
hampshire,9,0.01,0.01,0.0,0.03
thirds,9,0.0,0.0,0.0,0.03
russian,9,0.0,0.0,0.0,0.01
rubber,9,0.0,0.0,0.0,0.01
cape,9,0.11,0.11,0.0,0.98
devastated,9,0.01,0.01,0.0,0.03
superb,9,0.0,0.0,0.0,0.01
ton,9,0.0,0.0,0.0,0.01
decent,9,0.0,0.0,0.0,0.01
benefit,9,0.0,0.0,0.0,0.01
americans,9,0.0,0.0,0.0,0.0
titles,9,0.0,0.0,0.0,0.0
dollars,9,0.0,0.0,0.0,0.01
ducks,9,0.01,0.01,0.0,0.01
wound,9,0.0,0.0,0.0,0.01
nation,9,0.0,0.0,0.0,0.01
believe,9,0.0,0.0,0.0,0.01
belly,9,0.0,0.0,0.0,0.01
pulling,9,0.0,0.0,0.0,0.0
county,9,0.01,0.0,0.0,0.01
pick,9,0.01,0.0,0.0,0.02
remained,9,0.0,0.0,0.0,0.01
liked,9,0.0,0.0,0.0,0.01
grab,9,0.0,0.0,0.0,0.01
grows,9,0.0,0.0,0.0,0.0
soft,9,0.01,0.01,0.0,0.03
escape,9,0.01,0.0,0.0,0.01
miller,9,0.0,0.0,0.0,0.01
nature,9,0.0,0.0,0.0,0.01
definitely,9,0.01,0.01,0.0,0.02
rarely,9,0.01,0.01,0.0,0.03
written,9,0.01,0.01,0.0,0.02
accompanied,9,0.01,0.0,0.0,0.03
allowed,9,0.0,0.0,0.0,0.01
mean,9,0.0,0.0,0.0,0.01
perhaps,9,0.01,0.01,0.0,0.03
program,9,0.0,0.0,0.0,0.01
explained,9,0.0,0.0,0.0,0.0
