context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
goes,28,0.01,0.0,0.0,0.05
wagon,28,0.03,0.03,0.0,0.13
rent,28,0.01,0.01,0.0,0.06
post,28,0.0,0.0,0.0,0.05
starts,28,0.01,0.0,0.0,0.02
offered,28,0.01,0.0,0.0,0.03
plus,28,0.01,0.0,0.0,0.02
wheelchair,28,0.01,0.01,0.0,0.08
springs,28,0.0,0.0,0.0,0.03
spare,28,0.01,0.0,0.0,0.02
unveiled,28,0.01,0.01,0.0,0.02
aside,28,0.0,0.0,0.0,0.01
chairman,28,0.0,0.0,0.0,0.01
borrowed,28,0.01,0.0,0.0,0.03
pronounced,28,0.01,0.01,0.0,0.07
scooter,28,0.01,0.01,0.0,0.07
travelling,27,0.03,0.02,0.0,0.14
skidded,27,0.01,0.01,0.0,0.07
when,27,0.02,0.01,0.01,0.05
highway,27,0.02,0.01,0.0,0.05
city,27,0.02,0.01,0.0,0.06
by,27,0.03,0.01,0.01,0.07
lanes,27,0.02,0.01,0.0,0.17
rush,27,0.01,0.0,0.0,0.03
two,27,0.02,0.01,0.01,0.05
town,27,0.02,0.01,0.01,0.07
through,27,0.02,0.01,0.01,0.04
busy,27,0.01,0.01,0.0,0.03
them,27,0.01,0.01,0.01,0.03
dragged,27,0.01,0.0,0.0,0.02
burned,27,0.01,0.01,0.0,0.06
old,27,0.02,0.01,0.01,0.05
four,27,0.01,0.01,0.01,0.1
fatal,27,0.01,0.01,0.0,0.02
behind,27,0.01,0.01,0.0,0.11
also,27,0.01,0.01,0.01,0.02
22,27,0.01,0.0,0.0,0.04
trucks,27,0.02,0.02,0.01,0.21
church,27,0.01,0.01,0.0,0.04
afford,27,0.0,0.0,0.0,0.04
shops,27,0.01,0.01,0.0,0.04
touring,27,0.01,0.01,0.0,0.03
jumped,27,0.01,0.01,0.0,0.03
followed,27,0.01,0.01,0.0,0.04
phoenix,27,0.0,0.0,0.0,0.01
mercedes,27,0.03,0.03,0.0,0.17
ltd,27,0.02,0.01,0.0,0.07
factory,27,0.01,0.01,0.0,0.05
65,27,0.0,0.0,0.0,0.03
desert,27,0.0,0.0,0.0,0.02
friend,27,0.01,0.0,0.0,0.02
once,27,0.01,0.0,0.0,0.03
similar,27,0.0,0.0,0.0,0.01
comes,27,0.01,0.0,0.0,0.02
limited,27,0.0,0.0,0.0,0.01
austin,27,0.01,0.01,0.0,0.07
except,27,0.0,0.0,0.0,0.01
example,27,0.01,0.0,0.0,0.04
husband,27,0.01,0.0,0.0,0.02
inc,27,0.01,0.01,0.0,0.06
includes,27,0.01,0.0,0.0,0.02
hall,27,0.01,0.0,0.0,0.03
bet,27,0.0,0.0,0.0,0.02
rather,27,0.01,0.0,0.0,0.05
dallas,27,0.0,0.0,0.0,0.02
recalls,27,0.0,0.0,0.0,0.01
buying,27,0.0,0.0,0.0,0.02
expensive,27,0.01,0.0,0.0,0.04
putting,27,0.01,0.0,0.0,0.04
marketing,27,0.01,0.01,0.0,0.05
giving,27,0.0,0.0,0.0,0.01
selling,27,0.01,0.01,0.0,0.04
theft,27,0.02,0.02,0.0,0.19
assembly,27,0.01,0.01,0.0,0.02
modified,27,0.01,0.01,0.0,0.04
collection,27,0.0,0.0,0.0,0.01
killed,26,0.03,0.02,0.01,0.09
accident,26,0.04,0.04,0.01,0.23
rode,26,0.06,0.05,0.01,0.27
waited,26,0.01,0.01,0.0,0.04
20,26,0.01,0.01,0.01,0.02
checkpoint,26,0.02,0.02,0.0,0.07
50,26,0.01,0.01,0.01,0.04
while,26,0.01,0.01,0.01,0.02
outside,26,0.01,0.01,0.0,0.03
vehicles,26,0.03,0.02,0.01,0.1
volkswagen,26,0.05,0.05,0.0,0.63
jeep,26,0.02,0.02,0.0,0.1
ohio,26,0.01,0.0,0.0,0.01
intersection,26,0.01,0.01,0.0,0.02
eastern,26,0.0,0.0,0.0,0.01
tires,26,0.01,0.01,0.0,0.07
man,26,0.01,0.01,0.0,0.03
sat,26,0.01,0.0,0.0,0.03
time,26,0.01,0.0,0.0,0.02
suburb,26,0.0,0.0,0.0,0.02
coming,26,0.01,0.0,0.0,0.01
state,26,0.01,0.0,0.0,0.02
camp,26,0.0,0.0,0.0,0.01
dozen,26,0.01,0.0,0.0,0.05
minivan,26,0.02,0.02,0.0,0.12
17,26,0.01,0.01,0.0,0.04
49,26,0.0,0.0,0.0,0.01
pickup,26,0.05,0.05,0.0,0.7
overtaking,26,0.01,0.01,0.0,0.03
put,26,0.01,0.01,0.0,0.05
campus,26,0.0,0.0,0.0,0.01
hidden,26,0.02,0.02,0.0,0.26
moved,26,0.01,0.0,0.0,0.04
44,26,0.0,0.0,0.0,0.02
striking,26,0.01,0.01,0.0,0.05
boys,26,0.0,0.0,0.0,0.02
throwing,26,0.01,0.0,0.0,0.03
controlled,26,0.0,0.0,0.0,0.01
advertising,26,0.0,0.0,0.0,0.02
sales,26,0.04,0.03,0.0,0.2
worker,26,0.01,0.01,0.0,0.03
parade,26,0.01,0.01,0.0,0.03
parts,26,0.03,0.03,0.0,0.31
machine,26,0.01,0.0,0.0,0.03
though,26,0.0,0.0,0.0,0.02
baby,26,0.02,0.02,0.0,0.25
dusty,26,0.01,0.0,0.0,0.03
knocked,26,0.01,0.01,0.0,0.03
single,26,0.01,0.01,0.0,0.05
instance,26,0.0,0.0,0.0,0.02
smith,26,0.01,0.0,0.0,0.03
offering,26,0.0,0.0,0.0,0.01
michigan,26,0.0,0.0,0.0,0.03
2003,26,0.0,0.0,0.0,0.02
safer,26,0.0,0.0,0.0,0.01
established,26,0.0,0.0,0.0,0.02
mobile,26,0.01,0.01,0.0,0.09
icon,26,0.0,0.0,0.0,0.01
prefer,26,0.0,0.0,0.0,0.02
sprawling,26,0.0,0.0,0.0,0.02
shown,26,0.0,0.0,0.0,0.01
lobby,26,0.0,0.0,0.0,0.02
iconic,26,0.0,0.0,0.0,0.02
stretch,26,0.01,0.01,0.0,0.27
leasing,26,0.02,0.02,0.0,0.33
latter,26,0.0,0.0,0.0,0.01
fix,26,0.0,0.0,0.0,0.01
grant,26,0.0,0.0,0.0,0.02
specifically,26,0.0,0.0,0.0,0.01
promoted,26,0.0,0.0,0.0,0.01
builds,26,0.0,0.0,0.0,0.01
rated,26,0.0,0.0,0.0,0.01
stiff,26,0.0,0.0,0.0,0.02
sport,26,0.03,0.03,0.0,0.18
1997,26,0.01,0.0,0.0,0.04
became,26,0.01,0.0,0.0,0.05
look,26,0.01,0.01,0.0,0.05
2006,26,0.0,0.0,0.0,0.01
standard,26,0.01,0.0,0.0,0.02
battery,26,0.01,0.01,0.0,0.11
shiny,26,0.01,0.0,0.0,0.05
fit,26,0.01,0.01,0.0,0.03
makes,26,0.01,0.0,0.0,0.04
created,26,0.0,0.0,0.0,0.02
station,25,0.04,0.04,0.0,0.53
commuter,25,0.02,0.02,0.0,0.13
crash,25,0.03,0.02,0.0,0.13
from,25,0.02,0.01,0.02,0.04
downtown,25,0.02,0.01,0.0,0.07
transportation,25,0.01,0.01,0.0,0.03
said,25,0.02,0.01,0.01,0.04
inside,25,0.02,0.01,0.01,0.04
got,25,0.01,0.01,0.0,0.04
workers,25,0.02,0.02,0.0,0.13
before,25,0.01,0.01,0.01,0.03
she,25,0.01,0.01,0.01,0.05
interstate,25,0.01,0.01,0.0,0.02
shot,25,0.02,0.01,0.0,0.07
yellow,25,0.02,0.02,0.0,0.12
municipal,25,0.0,0.0,0.0,0.02
threw,25,0.01,0.01,0.0,0.04
travels,25,0.01,0.01,0.0,0.04
passed,25,0.01,0.01,0.0,0.05
most,25,0.01,0.0,0.0,0.02
county,25,0.0,0.0,0.0,0.02
cross,25,0.01,0.01,0.0,0.02
work,25,0.01,0.01,0.0,0.02
pick,25,0.01,0.0,0.0,0.04
may,25,0.01,0.0,0.0,0.01
year,25,0.02,0.01,0.01,0.04
part,25,0.01,0.01,0.0,0.05
motorbike,25,0.01,0.01,0.0,0.06
made,25,0.01,0.01,0.01,0.05
pay,25,0.0,0.0,0.0,0.02
girl,25,0.01,0.01,0.0,0.05
34,25,0.0,0.0,0.0,0.01
country,25,0.01,0.0,0.0,0.02
hundreds,25,0.01,0.0,0.0,0.03
wound,25,0.01,0.0,0.0,0.06
special,25,0.0,0.0,0.0,0.01
bought,25,0.01,0.01,0.0,0.07
2005,25,0.0,0.0,0.0,0.01
narrow,25,0.0,0.0,0.0,0.01
unemployed,25,0.0,0.0,0.0,0.02
dropped,25,0.01,0.01,0.0,0.03
industry,25,0.03,0.03,0.0,0.34
battered,25,0.0,0.0,0.0,0.03
almost,25,0.01,0.0,0.0,0.04
hire,25,0.01,0.0,0.0,0.03
occasional,25,0.0,0.0,0.0,0.03
58,25,0.0,0.0,0.0,0.02
cart,25,0.01,0.01,0.0,0.08
waving,25,0.01,0.0,0.0,0.03
emerged,25,0.0,0.0,0.0,0.03
shoulder,25,0.01,0.0,0.0,0.03
choice,25,0.0,0.0,0.0,0.01
division,25,0.01,0.01,0.0,0.05
concealed,25,0.02,0.02,0.0,0.41
cash,25,0.0,0.0,0.0,0.02
1999,25,0.0,0.0,0.0,0.01
fill,25,0.0,0.0,0.0,0.04
2007,25,0.0,0.0,0.0,0.01
1995,25,0.0,0.0,0.0,0.01
tested,25,0.01,0.0,0.0,0.02
leaning,25,0.01,0.01,0.0,0.04
manufacturers,25,0.04,0.04,0.0,0.59
utility,25,0.04,0.04,0.0,0.56
donated,25,0.01,0.01,0.0,0.07
specially,25,0.0,0.0,0.0,0.04
walker,25,0.0,0.0,0.0,0.01
kennedy,25,0.0,0.0,0.0,0.02
rugged,25,0.0,0.0,0.0,0.01
roared,25,0.0,0.0,0.0,0.02
stick,25,0.0,0.0,0.0,0.03
suggesting,25,0.0,0.0,0.0,0.01
dodge,25,0.06,0.06,0.0,0.81
500,25,0.01,0.01,0.01,0.03
co,25,0.02,0.01,0.0,0.08
transmission,25,0.01,0.01,0.0,0.04
slowing,25,0.0,0.0,0.0,0.01
delivers,25,0.0,0.0,0.0,0.05
carriage,25,0.02,0.02,0.0,0.09
quite,25,0.0,0.0,0.0,0.01
unlike,25,0.0,0.0,0.0,0.01
priced,25,0.01,0.0,0.0,0.02
worth,25,0.0,0.0,0.0,0.01
injured,24,0.02,0.02,0.01,0.1
swerved,24,0.01,0.01,0.0,0.04
wounded,24,0.02,0.02,0.0,0.07
lines,24,0.01,0.01,0.0,0.08
for,24,0.02,0.01,0.02,0.04
company,24,0.01,0.01,0.0,0.03
army,24,0.01,0.01,0.0,0.03
15,24,0.01,0.01,0.01,0.02
taking,24,0.01,0.01,0.0,0.04
40,24,0.01,0.0,0.01,0.02
hop,24,0.01,0.01,0.0,0.07
45,24,0.01,0.0,0.0,0.02
witnesses,24,0.01,0.01,0.0,0.04
her,24,0.02,0.01,0.01,0.04
sprayed,24,0.01,0.01,0.0,0.09
25,24,0.01,0.0,0.01,0.03
side,24,0.01,0.0,0.01,0.02
go,24,0.01,0.01,0.0,0.05
passes,24,0.0,0.0,0.0,0.01
critically,24,0.0,0.0,0.0,0.02
sidewalk,24,0.01,0.01,0.0,0.03
getting,24,0.01,0.0,0.0,0.02
remote,24,0.01,0.0,0.0,0.02
31,24,0.0,0.0,0.0,0.01
mexico,24,0.01,0.0,0.0,0.03
explosive,24,0.02,0.01,0.0,0.12
maker,24,0.04,0.03,0.0,0.16
freeway,24,0.0,0.0,0.0,0.01
los,24,0.0,0.0,0.0,0.01
blocked,24,0.01,0.0,0.0,0.02
valley,24,0.0,0.0,0.0,0.02
among,24,0.0,0.0,0.0,0.01
maintenance,24,0.01,0.01,0.0,0.06
than,24,0.01,0.01,0.01,0.04
those,24,0.01,0.0,0.0,0.01
family,24,0.01,0.01,0.0,0.04
showed,24,0.01,0.01,0.0,0.05
both,24,0.01,0.0,0.0,0.01
lot,24,0.01,0.01,0.0,0.02
instead,24,0.01,0.0,0.0,0.01
starting,24,0.0,0.0,0.0,0.01
added,24,0.01,0.0,0.0,0.04
automatic,24,0.01,0.01,0.0,0.03
provided,24,0.0,0.0,0.0,0.02
brother,24,0.0,0.0,0.0,0.01
less,24,0.01,0.0,0.0,0.03
room,24,0.01,0.0,0.0,0.02
uniforms,24,0.0,0.0,0.0,0.01
office,24,0.0,0.0,0.0,0.01
block,24,0.0,0.0,0.0,0.01
texas,24,0.01,0.01,0.0,0.04
headquarters,24,0.0,0.0,0.0,0.01
besides,24,0.0,0.0,0.0,0.01
compound,24,0.01,0.0,0.0,0.02
field,24,0.01,0.01,0.0,0.02
ve,24,0.0,0.0,0.0,0.01
addition,24,0.0,0.0,0.0,0.02
phones,24,0.0,0.0,0.0,0.03
herself,24,0.01,0.0,0.0,0.03
denver,24,0.01,0.01,0.0,0.02
53,24,0.0,0.0,0.0,0.05
cell,24,0.01,0.0,0.0,0.03
facility,24,0.0,0.0,0.0,0.01
sports,24,0.02,0.02,0.0,0.13
bridges,24,0.0,0.0,0.0,0.01
calls,24,0.01,0.0,0.0,0.03
63,24,0.0,0.0,0.0,0.0
kept,24,0.0,0.0,0.0,0.02
plaza,24,0.01,0.01,0.0,0.04
feel,24,0.0,0.0,0.0,0.01
belt,24,0.0,0.0,0.0,0.01
custom,24,0.01,0.0,0.0,0.03
remains,24,0.0,0.0,0.0,0.01
charging,24,0.0,0.0,0.0,0.01
trek,24,0.02,0.01,0.0,0.22
nowhere,24,0.0,0.0,0.0,0.0
installed,24,0.01,0.0,0.0,0.03
trunk,24,0.01,0.01,0.0,0.09
suspension,24,0.0,0.0,0.0,0.02
houses,24,0.01,0.0,0.0,0.03
spoke,24,0.0,0.0,0.0,0.01
purple,24,0.0,0.0,0.0,0.03
shotgun,24,0.01,0.01,0.0,0.04
none,24,0.0,0.0,0.0,0.01
extended,24,0.01,0.01,0.0,0.11
subsidiary,24,0.01,0.0,0.0,0.03
cover,24,0.0,0.0,0.0,0.03
equivalent,24,0.0,0.0,0.0,0.01
pickups,24,0.01,0.01,0.0,0.06
fewer,24,0.0,0.0,0.0,0.03
photographers,24,0.01,0.01,0.0,0.04
earn,24,0.0,0.0,0.0,0.01
makers,24,0.02,0.02,0.0,0.21
automotive,24,0.01,0.01,0.0,0.14
capitol,24,0.01,0.0,0.0,0.02
desire,24,0.04,0.04,0.0,0.85
formed,24,0.0,0.0,0.0,0.01
thanks,24,0.0,0.0,0.0,0.01
creating,24,0.0,0.0,0.0,0.03
changed,24,0.0,0.0,0.0,0.01
purchasing,24,0.0,0.0,0.0,0.03
ray,24,0.01,0.01,0.0,0.05
engineering,24,0.01,0.01,0.0,0.22
dakota,24,0.0,0.0,0.0,0.02
pro,24,0.01,0.01,0.0,0.05
bears,24,0.0,0.0,0.0,0.03
000,24,0.07,0.04,0.04,0.19
cadillac,24,0.02,0.02,0.0,0.12
your,24,0.01,0.01,0.01,0.05
pounds,24,0.01,0.01,0.0,0.06
making,24,0.01,0.0,0.0,0.05
sell,24,0.01,0.0,0.0,0.04
honda,24,0.04,0.04,0.0,0.17
mph,24,0.0,0.0,0.0,0.01
looks,24,0.01,0.01,0.0,0.02
fits,24,0.0,0.0,0.0,0.01
does,24,0.01,0.0,0.0,0.02
has,24,0.01,0.01,0.01,0.03
ambushed,23,0.02,0.02,0.0,0.08
stopped,23,0.02,0.01,0.01,0.04
waiting,23,0.02,0.02,0.0,0.07
traveled,23,0.01,0.01,0.0,0.03
slammed,23,0.02,0.01,0.0,0.03
get,23,0.01,0.01,0.01,0.03
fell,23,0.01,0.01,0.0,0.05
pulled,23,0.02,0.01,0.01,0.05
passing,23,0.01,0.01,0.0,0.03
flipped,23,0.01,0.01,0.0,0.02
three,23,0.01,0.01,0.01,0.04
brakes,23,0.02,0.01,0.0,0.08
walking,23,0.02,0.01,0.0,0.09
struck,23,0.02,0.01,0.01,0.06
monday,23,0.01,0.01,0.01,0.03
trailer,23,0.06,0.06,0.0,0.88
van,23,0.01,0.01,0.0,0.03
ditch,23,0.01,0.01,0.0,0.05
full,23,0.01,0.01,0.0,0.02
returning,23,0.01,0.0,0.0,0.03
across,23,0.01,0.01,0.0,0.05
rural,23,0.0,0.0,0.0,0.01
armored,23,0.04,0.04,0.0,0.28
number,23,0.01,0.01,0.0,0.03
rented,23,0.02,0.01,0.0,0.06
been,23,0.01,0.01,0.01,0.04
assailants,23,0.01,0.01,0.0,0.12
student,23,0.01,0.0,0.0,0.06
roadblock,23,0.01,0.01,0.0,0.03
taxis,23,0.01,0.01,0.0,0.07
38,23,0.01,0.01,0.0,0.08
entrance,23,0.01,0.0,0.0,0.02
involving,23,0.01,0.01,0.0,0.04
interior,23,0.01,0.0,0.0,0.02
stationary,23,0.03,0.03,0.0,0.3
vans,23,0.01,0.01,0.0,0.04
spokesman,23,0.01,0.01,0.0,0.06
officer,23,0.01,0.01,0.0,0.03
press,23,0.0,0.0,0.0,0.02
few,23,0.01,0.0,0.0,0.01
47,23,0.0,0.0,0.0,0.01
strip,23,0.0,0.0,0.0,0.02
straight,23,0.0,0.0,0.0,0.01
blue,23,0.01,0.01,0.0,0.04
come,23,0.01,0.0,0.0,0.04
arrives,23,0.01,0.01,0.0,0.02
angeles,23,0.01,0.0,0.0,0.02
residential,23,0.0,0.0,0.0,0.01
blowing,23,0.0,0.0,0.0,0.03
slept,23,0.01,0.01,0.0,0.06
motorists,23,0.0,0.0,0.0,0.01
masked,23,0.0,0.0,0.0,0.02
thousands,23,0.0,0.0,0.0,0.01
staged,23,0.0,0.0,0.0,0.02
base,23,0.01,0.0,0.0,0.02
cut,23,0.01,0.0,0.0,0.03
association,23,0.02,0.02,0.0,0.24
years,23,0.01,0.0,0.0,0.02
gates,23,0.0,0.0,0.0,0.01
dressed,23,0.01,0.0,0.0,0.03
conditioning,23,0.01,0.0,0.0,0.03
placed,23,0.01,0.01,0.0,0.07
bearing,23,0.01,0.01,0.0,0.12
mob,23,0.0,0.0,0.0,0.04
blocking,23,0.0,0.0,0.0,0.02
halt,23,0.0,0.0,0.0,0.03
practice,23,0.0,0.0,0.0,0.02
am,23,0.0,0.0,0.0,0.02
parents,23,0.0,0.0,0.0,0.02
neighbors,23,0.0,0.0,0.0,0.05
level,23,0.0,0.0,0.0,0.02
renting,23,0.0,0.0,0.0,0.02
hold,23,0.0,0.0,0.0,0.01
again,23,0.01,0.0,0.0,0.03
suv,23,0.03,0.03,0.0,0.22
provides,23,0.0,0.0,0.0,0.01
uniform,23,0.0,0.0,0.0,0.01
guarded,23,0.0,0.0,0.0,0.01
pressed,23,0.0,0.0,0.0,0.0
businesses,23,0.0,0.0,0.0,0.02
california,23,0.01,0.0,0.0,0.03
beaten,23,0.0,0.0,0.0,0.01
tent,23,0.0,0.0,0.0,0.02
department,23,0.01,0.01,0.0,0.05
stranger,23,0.0,0.0,0.0,0.02
flip,23,0.0,0.0,0.0,0.02
change,23,0.0,0.0,0.0,0.02
cleared,23,0.0,0.0,0.0,0.02
1986,23,0.0,0.0,0.0,0.01
spend,23,0.0,0.0,0.0,0.03
handful,23,0.0,0.0,0.0,0.0
1990,23,0.0,0.0,0.0,0.01
sheriff,23,0.0,0.0,0.0,0.01
loved,23,0.0,0.0,0.0,0.01
noting,23,0.0,0.0,0.0,0.0
imported,23,0.01,0.01,0.0,0.03
attention,23,0.0,0.0,0.0,0.0
manufactured,23,0.0,0.0,0.0,0.02
rod,23,0.0,0.0,0.0,0.02
puts,23,0.0,0.0,0.0,0.01
supermarket,23,0.01,0.01,0.0,0.1
neighbor,23,0.0,0.0,0.0,0.02
costing,23,0.0,0.0,0.0,0.0
vice,23,0.0,0.0,0.0,0.01
touch,23,0.0,0.0,0.0,0.01
mitchell,23,0.0,0.0,0.0,0.02
reasonable,23,0.0,0.0,0.0,0.01
pioneer,23,0.01,0.0,0.0,0.05
parker,23,0.0,0.0,0.0,0.02
brothers,23,0.0,0.0,0.0,0.02
wore,23,0.01,0.01,0.0,0.04
shed,23,0.0,0.0,0.0,0.01
distant,23,0.0,0.0,0.0,0.02
opted,23,0.0,0.0,0.0,0.01
convicted,23,0.0,0.0,0.0,0.03
factories,23,0.01,0.01,0.0,0.04
stuff,23,0.0,0.0,0.0,0.01
promoting,23,0.0,0.0,0.0,0.01
reasons,23,0.0,0.0,0.0,0.0
prohibited,23,0.0,0.0,0.0,0.02
kentucky,23,0.0,0.0,0.0,0.02
ranks,23,0.0,0.0,0.0,0.01
founded,23,0.0,0.0,0.0,0.01
1984,23,0.0,0.0,0.0,0.01
estate,23,0.01,0.0,0.0,0.02
chevy,23,0.01,0.01,0.0,0.03
compact,23,0.03,0.03,0.0,0.11
containing,23,0.01,0.01,0.0,0.05
keys,23,0.01,0.01,0.0,0.06
sold,23,0.01,0.01,0.0,0.05
salesman,23,0.01,0.01,0.0,0.06
1985,23,0.0,0.0,0.0,0.01
2002,23,0.0,0.0,0.0,0.01
offerings,23,0.0,0.0,0.0,0.01
tough,23,0.0,0.0,0.0,0.02
law,23,0.0,0.0,0.0,0.0
convertible,23,0.05,0.05,0.0,0.45
porsche,23,0.01,0.01,0.0,0.09
create,23,0.0,0.0,0.0,0.01
wide,23,0.0,0.0,0.0,0.03
competitive,23,0.0,0.0,0.0,0.01
practical,23,0.0,0.0,0.0,0.01
1960,23,0.0,0.0,0.0,0.01
mid,23,0.01,0.01,0.0,0.04
appeal,23,0.0,0.0,0.0,0.02
passenger,22,0.04,0.02,0.01,0.15
30,22,0.02,0.01,0.01,0.05
commuters,22,0.01,0.01,0.0,0.04
into,22,0.03,0.01,0.02,0.04
morning,22,0.01,0.01,0.0,0.05
fire,22,0.02,0.02,0.01,0.11
gunman,22,0.02,0.02,0.0,0.12
overtake,22,0.01,0.01,0.0,0.06
loaded,22,0.04,0.03,0.01,0.09
himself,22,0.01,0.01,0.0,0.02
rear,22,0.03,0.03,0.01,0.18
travelled,22,0.01,0.0,0.0,0.02
cars,22,0.04,0.03,0.01,0.14
flames,22,0.01,0.01,0.0,0.03
day,22,0.01,0.0,0.0,0.02
district,22,0.01,0.0,0.0,0.02
injuries,22,0.01,0.01,0.0,0.04
home,22,0.01,0.01,0.01,0.04
arriving,22,0.01,0.0,0.0,0.03
dozens,22,0.01,0.0,0.0,0.02
burnt,22,0.01,0.01,0.0,0.02
filled,22,0.02,0.01,0.01,0.08
miles,22,0.01,0.01,0.01,0.03
other,22,0.01,0.0,0.01,0.02
there,22,0.01,0.0,0.0,0.01
wait,22,0.0,0.0,0.0,0.02
52,22,0.01,0.0,0.0,0.03
you,22,0.01,0.01,0.01,0.03
new,22,0.02,0.01,0.01,0.03
metropolitan,22,0.02,0.02,0.0,0.3
came,22,0.01,0.0,0.0,0.01
five,22,0.01,0.0,0.0,0.02
would,22,0.02,0.01,0.01,0.04
halted,22,0.01,0.0,0.0,0.02
happened,22,0.01,0.0,0.0,0.01
shopping,22,0.02,0.02,0.0,0.26
100,22,0.01,0.01,0.01,0.03
youths,22,0.01,0.01,0.0,0.05
stadium,22,0.01,0.01,0.0,0.03
going,22,0.01,0.01,0.0,0.05
more,22,0.01,0.0,0.01,0.01
travelers,22,0.01,0.0,0.0,0.04
55,22,0.01,0.0,0.0,0.01
